geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_N2_d10,log2FC,Student's T-test Test statistic daf2_d10_N2_d10,Sign p-val: 0.05 
"CELE_F44E5,1",3.31599,4.53725,Q9XU97,Uncharacterized protein,17.5896,17.4129,17.9974,17.8285,14.0386,14.4138,13.9823,15.1298,4.53725,0,3.31599,11.2806,+
mex-5,-2.02464,1.46382,Q9XUB2,Zinc finger protein mex-5,13.9759,14.1098,13.7321,11.0981,15.6138,15.3086,14.6765,15.4155,1.46382,0.00469936,-2.02464,-2.72596,+
far-6,-3.34325,4.79775,Q9XUB7,Fatty Acid/Retinol binding protein,16.4067,16.6179,16.3352,17.1669,19.77,19.6726,19.9376,20.5196,4.79775,0,-3.34325,-12.513,+
nra-1,-1.58985,2.90963,Q9XUB9,Nicotinic receptor-associated protein 1,13.9111,14.4309,13.6064,13.4991,15.5853,15.7462,15.5587,14.9168,2.90963,8.47E-05,-1.58985,-5.72557,+
"CELE_T28F3,8",-0.603671,0.792832,Q9XUC0,Uncharacterized protein,13.156,13.2364,13.5543,14.6615,13.8868,14.2935,14.2308,14.6117,0.792832,0.0366841,-0.603671,-1.59814,+
"CELE_F55G11,8",3.14782,4.32732,Q9XUD6,Uncharacterized protein,17.2401,17.1383,17.1525,18.3569,14.4604,14.4112,14.1658,14.2592,4.32732,0,3.14782,10.3701,+
"CELE_F55G11,2",-3.87832,6.56093,Q9XUD8,Uncharacterized protein,10.7186,10.7655,10.7712,10.7001,14.4759,14.4194,14.4948,15.0786,6.56093,0,-3.87832,-24.9198,+
noah-2,-1.98761,4.70712,Q9XUE5,NOmpA Homolog (Drosophila nompA: no mechanoreceptor potential A),15.2435,15.5271,15.0765,15.3578,17.3779,16.9713,17.6061,17.2,4.70712,0,-1.98761,-12.0707,+
"F52B11,2",-2.10701,3.38956,Q9XUE6,Probable phosphomannomutase,14.8739,14.6057,14.8696,15.1145,16.6648,16.5762,16.8554,17.7954,3.38956,2.69E-05,-2.10701,-7.04885,+
"CELE_F52B11,5",-0.661851,1.30908,Q9XUF0,Uncharacterized protein,13.3454,13.4815,12.6988,12.9565,14.0481,13.2204,13.769,14.0921,1.30908,0.00741687,-0.661851,-2.46056,+
"C49C3,4",-0.921377,2.4319,Q9XUF9,Uncharacterized protein,16.2996,16.5344,16.237,16.2445,17.1798,16.9794,17.0424,17.7995,2.4319,0.00045306,-0.921377,-4.59817,+
dod-24,-2.27034,3.85626,Q9XUH3,Downstream Of DAF-16 (Regulated by DAF-16),13.9062,13.9414,13.9497,14.683,16.9457,16.1283,16.2476,16.2401,3.85626,0,-2.27034,-8.56318,+
"CELE_W09D6,4",-2.12156,3.24369,Q9XUJ5,Uncharacterized protein,12.4706,12.7584,13.2598,13.7791,14.9578,15.5801,15.0174,15.1987,3.24369,4.26E-05,-2.12156,-6.62379,+
clec-49,-1.83913,3.00399,Q9XUL6,C-type LECtin,12.6157,13.1904,12.2278,12.5095,14.0901,14.3539,14.3049,15.151,3.00399,6.36E-05,-1.83913,-5.96929,+
clec-50,-1.89156,3.16623,Q9XUL7,C-type LECtin,16.1545,16.1543,15.6708,15.9208,18.2565,18.2316,17.0916,17.887,3.16623,6.88E-05,-1.89156,-6.40648,+
"CELE_T20B3,1",-1.88118,2.601,Q9XUN8,Uncharacterized protein,11.7233,13.2192,12.8417,12.4665,14.0639,14.3969,14.3016,15.0131,2.601,0.000278994,-1.88118,-4.97825,+
tni-3,-1.79721,1.64656,Q9XUN9,Troponin I 3,16.4775,16.2706,16.493,17.1166,18.1462,19.1054,16.9063,19.3888,1.64656,0.00281581,-1.79721,-3.04817,+
"eif-3,K",-0.61092,1.9612,Q9XUP3,Eukaryotic translation initiation factor 3 subunit K,15.6036,15.1126,15.8784,15.53,16.0295,16.0616,16.2572,16.22,1.9612,0.00119009,-0.61092,-3.63234,+
"CELE_T16G1,4",-3.53327,5.80249,Q9XUP7,Uncharacterized protein,10.7201,10.8019,10.7264,10.5959,14.4695,14.3935,14.4245,13.6899,5.80249,0,-3.53327,-18.5646,+
"CELE_T16G1,5",-2.82029,1.43357,Q9XUP8,Uncharacterized protein,12.2969,12.7525,11.9552,8.37347,13.5773,14.0095,13.9803,15.0921,1.43357,0.0051595,-2.82029,-2.6736,+
"CELE_T05F1,9",-1.35332,3.66466,Q9XUR3,Uncharacterized protein,12.9207,12.7515,12.6818,13.0537,13.95,14.1188,14.1157,14.6365,3.66466,3.20E-05,-1.35332,-7.91129,+
"CELE_T05F1,2",-2.52483,1.50174,Q9XUR4,Uncharacterized protein,9.92183,14.2666,11.8737,11.4782,14.4572,14.1253,14.4558,14.6014,1.50174,0.00430847,-2.52483,-2.79196,+
"CELE_T05E12,3",-4.51955,5.7765,Q9XUR6,Uncharacterized protein,13.5825,13.2381,12.9517,13.4905,17.6785,17.8743,17.4184,18.3697,5.7765,0,-4.51955,-18.3775,+
mdt-29,-1.76995,3.05769,Q9XUS2,Mediator of RNA polymerase II transcription subunit 29,14.4572,14.6959,14.574,14.8994,15.6996,16.5114,16.4671,17.0283,3.05769,6.51E-05,-1.76995,-6.11138,+
"CELE_K08E3,5",-1.15176,2.91975,Q9XUS6,Uncharacterized protein,17.2338,17.1467,17.5832,17.8776,18.5846,18.7198,18.8238,18.3201,2.91975,8.55E-05,-1.15176,-5.75136,+
cyk-4,-2.46138,1.46083,Q9XUS9,CYtoKinesis defect,12.0645,14.0831,12.9185,11.8113,13.154,16.2918,14.9652,16.3118,1.46083,0.00474601,-2.46138,-2.72077,+
dbn-1,-2.48952,3.55511,Q9XUT0,DreBriN 1/DreBriN-like (Where Drebrin is from Developmentally REgulated BRaIN protein) family homolog,15.3884,15.4069,15.1277,15.2136,17.6252,18.1369,16.935,18.3976,3.55511,2.99E-05,-2.48952,-7.5579,+
"CELE_K06G5,1",-0.374278,1.14043,Q9XUT9,Uncharacterized protein,19.0263,19.136,18.8231,19.0891,19.1453,19.3989,19.1919,19.8356,1.14043,0.0121869,-0.374278,-2.17687,+
"CELE_K05C4,7",1.21437,1.60374,Q9XUU5,Armadillo repeat-containing protein 1,14.9747,14.6038,16.0593,16.031,14.016,14.7169,14.0869,13.9915,1.60374,0.00322711,1.21437,2.97168,+
"CELE_K05C4,5",-2.88903,3.4796,Q9XUU8,Uncharacterized protein,14.6251,14.6172,13.8441,14.8946,17.7192,16.9382,16.7559,18.1239,3.4796,2.83E-05,-2.88903,-7.32206,+
"K05C4,2",2.33926,7.60129,Q9XUU9,Protein jagunal homolog,16.6887,16.7001,16.6562,16.8137,14.3681,14.4482,14.2291,14.4561,7.60129,0,2.33926,37.2345,+
pbs-5,-1.50797,3.32993,Q9XUV0,Proteasome subunit beta type,16.5582,16.119,17.0848,16.8064,18.3086,18.0477,18.2579,17.9861,3.32993,2.61E-05,-1.50797,-6.87252,+
ddx-17,-2.24155,4.94258,Q9XUW5,DEAD boX helicase homolog,15.9635,15.7872,15.9654,16.2903,18.1366,18.0198,18.1894,18.6268,4.94258,0,-2.24155,-13.2514,+
"CELE_F56G4,4",-1.05299,1.43739,Q9XUY1,Uncharacterized protein,14.3805,14.502,13.8317,13.9187,15.7589,14.4266,15.8668,14.7926,1.43739,0.00515699,-1.05299,-2.6802,+
aakb-1,-0.0731792,0.111159,Q9XUY2,AMP-Activated Kinase Beta subunit,14.2737,14.0757,14.1456,14.9294,14.39,14.2146,14.2605,14.852,0.111159,0.535833,-0.0731792,-0.300166,
nkb-3,-1.02613,3.90233,Q9XUY5,Probable sodium/potassium-transporting ATPase subunit beta-3,17.5179,17.492,17.5151,17.6765,18.5759,18.49,18.3622,18.878,3.90233,0,-1.02613,-8.72668,+
gfm-1,-1.88849,3.94634,Q9XV52,"Elongation factor G, mitochondrial",13.7476,13.7549,13.9082,14.066,15.6986,16.2879,15.72,15.3242,3.94634,0,-1.88849,-8.8854,+
"CELE_F08G2,5",-1.69303,2.14085,Q9XVA3,Uncharacterized protein,16.03,16.3031,15.4809,14.8362,17.6302,16.8946,17.9955,16.9019,2.14085,0.000782787,-1.69303,-3.98641,+
cyp-37a1,1.00664,0.894538,Q9XVA6,CYtochrome P450 family,15.017,14.1713,15.7617,16.2752,14.2919,14.3334,13.4588,15.1146,0.894538,0.0266906,1.00664,1.76795,+
"CELE_F01D5,5",0.834496,0.984869,Q9XVA9,Uncharacterized protein,16.4826,16.6292,16.7595,17.0262,14.8348,16.4879,16.6363,15.6006,0.984869,0.0199721,0.834496,1.91805,+
"CELE_F01D5,1",-0.78432,3.02401,Q9XVB1,Uncharacterized protein,17.538,17.5666,17.3783,17.1502,18.3148,17.9637,18.1431,18.3487,3.02401,6.39E-05,-0.78432,-6.02195,+
"CELE_F01D5,3",-1.22306,0.982595,Q9XVB4,Uncharacterized protein,13.1923,13.4581,13.4793,13.264,13.8624,15.0007,16.1453,13.2776,0.982595,0.020168,-1.22306,-1.91428,+
immp-1,-1.971,1.6772,Q9XVD2,Inner Mitochondrial Membrane Protease,12.7159,12.4228,13.3102,10.7734,14.2019,14.1387,13.5908,15.1748,1.6772,0.00257101,-1.971,-3.10329,+
fce-1,-1.1137,3.7101,Q9XVE5,CAAX prenyl protease 1 homolog,15.1519,15.0218,15.1155,15.3564,16.1829,15.9871,16.4123,16.5181,3.7101,3.32E-05,-1.1137,-8.06191,+
"C04F12,5",0.511743,1.02251,Q9XVE8,Uncharacterized protein,14.8948,14.9193,14.2666,14.4937,13.5662,14.1033,14.4305,14.4274,1.02251,0.0174827,0.511743,1.98057,+
rpl-14,-1.17476,2.47142,Q9XVE9,"Ribosomal Protein, Large subunit",18.9962,18.8057,18.876,19.4247,20.0152,19.7024,20.4797,20.6043,2.47142,0.000458814,-1.17476,-4.68527,+
"C04F12,1",-1.75939,4.24954,Q9XVF1,Uncharacterized protein,15.0345,15.0466,14.4999,14.9613,16.5963,16.4364,16.5659,16.9812,4.24954,0,-1.75939,-10.05,+
rpl-8,-2.53015,3.31366,Q9XVF7,60S ribosomal protein L8,18.7699,18.6293,19.4342,19.0871,20.627,22.0491,21.4234,21.9417,3.31366,2.59E-05,-2.53015,-6.82502,+
ssp-37,-0.539204,0.974495,Q9XVH1,"Sperm Specific family, class P",13.735,13.7535,13.6334,13.8082,14.1056,14.4225,13.609,14.95,0.974495,0.0208155,-0.539204,-1.90082,+
"CELE_W01G7,4",-1.51922,3.83746,Q9XVH5,Uncharacterized protein,13.2531,13.5719,13.2887,13.746,14.8433,14.675,15.1922,15.2261,3.83746,0,-1.51922,-8.49724,+
rpb-11,-0.600025,1.07888,Q9XVH6,Probable DNA-directed RNA polymerase II subunit RPB11,13.7649,13.1759,13.4499,14.12,13.6111,14.4246,14.4479,14.4271,1.07888,0.014668,-0.600025,-2.07429,+
"CELE_T23G11,4",-0.308698,0.73701,Q9XVH9,Uncharacterized protein,14.5941,14.6919,13.9617,14.4883,15.0487,14.4769,14.8278,14.6175,0.73701,0.0435226,-0.308698,-1.50421,+
sptl-3,0.409507,0.739666,Q9XVI6,Serine palmitoyltransferase 3,13.973,14.6301,14.9953,14.1835,14.1681,13.6055,14.1198,14.2504,0.739666,0.0431817,0.409507,1.50869,+
mlc-5,0.334013,0.866969,Q9XVI9,Myosin-2 essential light chain,17.108,17.2278,17.3778,17.5015,16.6701,16.9154,16.8248,17.4687,0.866969,0.0286597,0.334013,1.72204,+
acbp-5,-3.18887,2.32645,Q9XVJ0,Acyl-Coenzyme A Binding Protein,13.0159,12.6786,11.888,9.91125,15.4396,14.4675,14.992,15.3502,2.32645,0.000529433,-3.18887,-4.37064,+
"T03F6,3",-1.88254,4.35675,Q9XVJ2,Probable glucosamine-6-phosphate isomerase,16.7178,16.7688,16.7221,17.108,18.6469,18.3636,18.7307,19.1057,4.35675,0,-1.88254,-10.4935,+
qdpr-1,1.73044,2.7139,Q9XVJ3,Quinoid DihydroPteridine Reductase,17.4893,17.5274,17.2834,17.7124,15.1906,15.4255,15.8355,16.6392,2.7139,0.000239389,1.73044,5.2432,+
ubc-12,1.51542,2.59532,Q9XVK5,NEDD8-conjugating enzyme ubc-12,15.6819,15.9806,15.6397,15.6424,14.1686,13.4554,14.3901,14.8688,2.59532,0.000278655,1.51542,4.96516,+
wve-1,0.219848,0.208162,Q9XVK6,WAVE (Actin cytoskeleton modulator) homolog,14.4286,14.4235,14.049,14.2132,13.7592,13.1032,14.3522,15.0204,0.208162,0.324109,0.219848,0.523776,
"CELE_K09G1,1",-2.63271,3.90634,Q9XVL1,Uncharacterized protein,16.2601,16.2726,15.6883,15.1357,18.8027,18.5189,18.1759,18.39,3.90634,0,-2.63271,-8.74106,+
letm-1,-1.59304,3.96829,Q9XVM0,"LETM1 (Leucine zipper, EF-hand, TransMembrane mitochondrial protein) homolog",15.1868,15.2016,14.703,15.0534,16.6681,16.2676,16.662,16.9193,3.96829,0,-1.59304,-8.96551,+
"CELE_F36A2,2",-2.73526,3.29803,Q9XVN8,Uncharacterized protein,13.0447,14.1255,12.6211,12.7635,15.6826,16.1343,15.3625,16.3165,3.29803,2.55E-05,-2.73526,-6.77966,+
rps-15,-1.8885,2.75945,Q9XVP0,40S ribosomal protein S15,17.3782,17.3037,17.795,17.7322,20.0424,18.5786,19.2786,19.8635,2.75945,0.000161669,-1.8885,-5.35279,+
"CELE_F36A2,12",-1.57592,1.81387,Q9XVP2,Uncharacterized protein,12.803,12.4459,12.1501,12.0023,13.97,13.3587,13.2359,15.1403,1.81387,0.00186626,-1.57592,-3.3536,+
timm-23,-2.71927,4.51114,Q9XVQ2,"Translocase, Inner Mitochondrial Membrane",13.7257,14.0946,14.1995,14.778,17.146,16.8983,17.0002,16.6303,4.51114,0,-2.71927,-11.1635,+
elo-2,-3.38613,2.40482,Q9XVQ9,Elongation of very long chain fatty acids protein,11.5054,11.0104,12.0291,14.274,15.3445,15.249,15.6622,16.1078,2.40482,0.00044812,-3.38613,-4.53906,+
"CELE_F11E6,7",-3.26646,4.74545,Q9XVR0,Uncharacterized protein,11.2615,10.5169,11.7694,11.1876,14.4595,14.4052,14.3012,14.6355,4.74545,0,-3.26646,-12.2559,+
"C30H6,8",-3.60074,4.93061,Q9XVR3,Uncharacterized protein,14.9276,15.0356,14.7294,14.7641,18.1073,18.0979,18.435,19.2195,4.93061,0,-3.60074,-13.1888,+
"C30H6,9",-3.52762,4.98454,Q9XVR5,Uncharacterized protein,10.598,10.7091,11.5518,10.7958,14.2842,14.2943,14.304,14.8828,4.98454,0,-3.52762,-13.4728,+
otub-1,-3.83288,3.78498,Q9XVR6,Ubiquitin thioesterase otubain-like,14.8877,15.1875,14.6318,15.7924,18.6181,18.4248,18.6797,20.1083,3.78498,3.53E-05,-3.83288,-8.31548,+
mcm-3,-1.416,2.99928,Q9XVR7,DNA helicase,14.9417,15.3771,15.1888,15.2553,16.1039,16.379,16.9194,17.0247,2.99928,6.33E-05,-1.416,-5.95693,+
nola-3,2.16524,1.91107,Q9XVR8,Putative H/ACA ribonucleoprotein complex subunit 3,16.5795,16.659,16.982,17.1087,14.6435,15.2896,15.7346,13.0004,1.91107,0.00134393,2.16524,3.53639,+
tag-72,-0.949295,1.83791,Q9XVS1,mRNA cap guanine-N7 methyltransferase,15.1394,14.9889,14.9664,15.3268,16.1272,15.2824,16.4625,16.3466,1.83791,0.00172031,-0.949295,-3.39842,+
"C25A1,4",1.25928,5.38291,Q9XVS2,Uncharacterized protein,16.7679,16.7519,16.5221,16.825,15.5543,15.3928,15.3738,15.5087,5.38291,0,1.25928,15.7579,+
clec-87,-1.51987,2.03623,Q9XVS3,C-type lectin domain-containing protein 87,17.1749,17.0984,17.2674,17.3324,18.6225,17.828,18.7302,19.7718,2.03623,0.00107819,-1.51987,-3.77822,+
dao-5,-1.42228,1.96612,Q9XVS4,Dauer or Aging adult Overexpression,15.6057,16.1086,15.7807,15.9255,16.7322,16.6221,17.5268,18.2285,1.96612,0.00115667,-1.42228,-3.64182,+
dhs-22,-1.5908,1.86339,Q9XVS9,"DeHydrogenases, Short chain",13.9142,14.1863,13.7544,14.1261,16.3072,15.483,14.3504,16.2036,1.86339,0.00151504,-1.5908,-3.4462,+
rrbs-1,-2.37013,4.72508,Q9XVT0,Ribosome biogenesis regulatory protein homolog,14.308,13.8917,14.3284,14.5227,16.5771,16.4875,16.4171,17.0496,4.72508,0,-2.37013,-12.1572,+
"C15C6,3",-3.71233,6.84276,Q9XVT2,Uncharacterized protein,10.7283,10.77,10.2274,10.7763,14.3317,14.3268,14.3222,14.3707,6.84276,0,-3.71233,-27.789,+
"C03C11,1",-3.445,4.31951,Q9XVT6,Uncharacterized protein,10.5535,10.8605,10.7134,10.755,13.9705,13.4101,14.3067,14.9751,4.31951,0,-3.445,-10.3375,+
clec-196,0.453869,0.973283,Q9XVT9,C-type LECtin,14.9921,14.6488,14.5836,14.5125,14.0257,13.9984,14.0251,14.8723,0.973283,0.0209052,0.453869,1.89881,+
gln-5,-0.713561,1.42491,Q9XVU2,GLutamiNe synthetase (Glutamate-ammonia ligase),13.6439,13.5825,13.6755,12.9674,14.0659,13.8707,13.9891,14.7977,1.42491,0.00538577,-0.713561,-2.65865,+
atgp-1,0.214365,0.219028,Q9XVU3,Amino acid Transporter GlycoProtein subunit,15.7539,15.7713,15.6751,15.9487,14.5905,15.4557,15.7929,16.4524,0.219028,0.308391,0.214365,0.547313,
"CELE_R03G8,6",-5.59614,4.59407,Q9XVV9,Aminopeptidase,11.8937,10.8639,10.1451,10.3079,15.7823,16.1583,17.0973,16.5573,4.59407,0,-5.59614,-11.5394,+
cnc-8,-1.34127,2.24144,Q9XVW3,CaeNaCin (Caenorhabditis bacteriocin),12.3564,12.7946,12.0214,13.2461,14.4158,14.0024,13.5918,13.7736,2.24144,0.0006442,-1.34127,-4.19217,+
"CELE_F43G6,10",-5.09873,7.28222,Q9XVX2,Uncharacterized protein,10.6166,10.6891,10.6462,10.8238,15.5386,15.5342,16.0464,16.0513,7.28222,0,-5.09873,-32.9259,+
"CELE_Y7A5A,1",-0.907401,1.50913,Q9XVZ2,Uncharacterized protein,15.6708,15.5349,15.7999,15.3746,15.9301,16.1307,16.6249,17.3241,1.50913,0.00426478,-0.907401,-2.80486,+
"CELE_Y54G11A,3",-3.05836,4.9744,Q9XVZ6,Uncharacterized protein,17.4124,17.7148,16.7161,17.1429,20.4998,20.182,20.1491,20.3888,4.9744,0,-3.05836,-13.419,+
"CELE_Y54G11A,1",-2.69532,3.44623,Q9XVZ7,Uncharacterized protein,15.6006,15.2902,15.1784,15.6343,17.7034,17.4495,18.2789,19.0529,3.44623,2.78E-05,-2.69532,-7.21982,+
"CELE_Y54G11A,7",-0.239955,0.779282,Q9XW01,Uncharacterized protein,15.5079,15.5098,15.2498,15.5902,15.3619,15.657,15.9916,15.8069,0.779282,0.0383741,-0.239955,-1.5754,+
"CELE_Y54G11A,4",-1.54514,2.95974,Q9XW02,Uncharacterized protein,14.8977,15.0789,14.2426,14.8005,16.0895,15.8625,16.6354,16.6128,2.95974,8.75E-05,-1.54514,-5.85407,+
"CELE_Y54G11A,2",-0.243775,0.479983,Q9XW03,Uncharacterized protein,15.5305,15.7056,15.9973,15.853,16.3347,15.4275,16.0186,16.2807,0.479983,0.105009,-0.243775,-1.05713,
pad-1,-0.550141,0.741607,Q9XW10,Protein pad-1,14.5709,13.7684,13.4182,13.6641,13.8222,14.3609,14.3309,15.1081,0.741607,0.0429399,-0.550141,-1.51197,+
"Y18D10A,9",-1.75276,1.75072,Q9XW12,Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog,14.0441,14.4183,14.8498,13.9228,15.8648,16.0365,14.9618,17.3829,1.75072,0.00221995,-1.75276,-3.23702,+
mxt-1,-1.93455,1.58042,Q9XW13,Eukaryotic translation initiation factor 4E-binding protein Mextli homolog,14.8099,14.8867,12.9743,13.3215,16.0291,15.168,15.4129,17.1207,1.58042,0.00341031,-1.93455,-2.93029,+
"Y18D10A,3",-0.164629,0.292712,Q9XW15,NAD(P)H-hydrate epimerase,13.9851,13.7362,14.0311,14.7591,14.3313,14.0543,14.4277,14.3567,0.292712,0.221474,-0.164629,-0.700817,
pfn-1,-0.922297,1.0234,Q9XW16,Profilin-1,18.515,18.4328,18.6145,18.5369,18.9854,20.8282,18.8491,19.1257,1.0234,0.0174169,-0.922297,-1.98205,+
car-1,-1.85901,5.26908,Q9XW17,"Cytokinesis, Apoptosis, RNA-associated",17.6734,17.7453,17.5399,17.7079,19.6872,19.5693,19.189,19.657,5.26908,0,-1.85901,-15.0698,+
"CELE_Y18D10A,16",0.502933,0.969135,Q9XW18,Uncharacterized protein,14.4012,14.6743,14.5544,15.28,13.6972,14.2538,14.4599,14.4873,0.969135,0.0211684,0.502933,1.89192,+
"CELE_Y18D10A,11",-3.6777,5.19273,Q9XW20,Uncharacterized protein,13.7652,14.0063,14.049,13.8177,17.4695,17.43,17.1661,18.2836,5.19273,0,-3.6777,-14.6245,+
attf-6,-3.76363,6.15893,Q9XW25,AT hook Transcription Factor family,10.5652,10.8651,10.7305,10.5415,14.2841,14.1509,14.4382,14.8836,6.15893,0,-3.76363,-21.3246,+
sptf-3,0.799015,1.25168,Q9XW26,SP (Specificity Protein) Transcription Factor,15.0732,15.1927,15.1154,14.7087,13.5274,14.4327,13.9256,15.0083,1.25168,0.00867232,0.799015,2.36348,+
"CELE_Y69E1A,5",-2.59732,3.44483,Q9XW37,Uncharacterized protein,17.9874,17.874,18.1054,18.101,19.7139,21.3682,20.4336,20.9413,3.44483,2.77E-05,-2.59732,-7.21555,+
"CELE_Y69E1A,2",-0.350719,0.470082,Q9XW38,Uncharacterized protein,13.5709,13.5187,14.6685,14.1885,14.2855,13.8472,14.4091,14.8077,0.470082,0.108679,-0.350719,-1.03917,
snx-3,-1.49114,5.12337,Q9XW41,Sorting NeXin,16.6796,16.4679,16.8056,16.6071,18.0314,17.9766,18.3123,18.2045,5.12337,0,-1.49114,-14.2308,+
prmt-7,0.595902,0.865052,Q9XW42,Protein arginine N-methyltransferase 7,14.0551,13.8311,14.7449,14.7274,13.672,13.8493,14.3478,13.1058,0.865052,0.0288825,0.595902,1.71885,+
"CELE_Y75B8A,7",-0.502602,0.948852,Q9XW58,U3 small nucleolar ribonucleoprotein protein MPP10,15.0153,15.1433,14.8324,14.7044,15.1568,15.2863,15.089,16.1738,0.948852,0.0224037,-0.502602,-1.85823,+
"CELE_Y75B8A,19",-7.59818,1.60465,Q9XW67,Uncharacterized protein,0,10.8183,6.17041,10.6931,14.2627,14.3101,14.3859,15.1159,1.60465,0.00322805,-7.59818,-2.9733,+
"CELE_Y75B8A,14",-1.96235,5.24606,Q9XW68,Uncharacterized protein,13.9637,13.7396,14.0107,14.2059,16.0188,15.9506,16.1093,15.6906,5.24606,0,-1.96235,-14.9342,+
"pph-4,1",-3.07842,2.6542,Q9XW79,Serine/threonine-protein phosphatase 4 catalytic subunit 1,14.8865,14.8032,14.9042,14.7536,18.0409,16.3791,17.9195,19.3217,2.6542,0.000260689,-3.07842,-5.10195,+
vha-13,-2.10485,3.48007,Q9XW92,V-type proton ATPase catalytic subunit A,18.4526,18.2608,18.9585,19.1621,20.3147,21.1829,20.6997,21.0561,3.48007,2.83E-05,-2.10485,-7.32353,+
"CELE_Y73F4A,3",-1.10623,3.25051,Q9XWC1,Uncharacterized protein,13.3191,12.7346,13.3331,13.4235,14.2093,14.2413,14.4468,14.3378,3.25051,2.47E-05,-1.10623,-6.64319,+
"Y73F4A,1",-2.56099,3.27651,Q9XWC2,"DOMON domain-containing protein Y73F4A,1",15.5689,15.4525,16.0297,16.1864,18.404,18.9208,17.4099,18.7467,3.27651,2.52E-05,-2.56099,-6.71758,+
"Y73F4A,2",0.879935,2.19968,Q9XWC3,"DOMON domain-containing protein Y73F4A,2",15.7207,15.533,15.216,15.3693,14.5146,14.227,14.4775,15.1002,2.19968,0.00066969,0.879935,4.10606,+
acs-5,-1.34259,2.44033,Q9XWD1,Fatty Acid CoA Synthetase family,14.2688,14.1027,14.2353,14.6027,15.5982,15.6769,14.9906,16.3141,2.44033,0.000454095,-1.34259,-4.61666,+
eif-2bbeta,-2.28795,3.15028,Q9XWD5,Eukaryotic Initiation Factor,13.9035,14.1769,14.1577,14.686,16.4687,16.2255,15.9555,17.4262,3.15028,6.83E-05,-2.28795,-6.36244,+
ced-1,-1.54626,1.79679,Q9XWD6,Cell death abnormality protein 1,15.2434,15.0616,14.6951,15.2776,16.0163,16.216,16.288,17.9423,1.79679,0.00190424,-1.54626,-3.3219,+
dnj-27,-2.38296,1.73396,Q9XWE1,DNaJ domain (Prokaryotic heat shock protein),12.7378,13.0985,12.001,9.99537,13.8328,14.0568,14.4117,15.0632,1.73396,0.00224595,-2.38296,-3.20635,+
"CELE_Y47H9C,1",0.783941,1.78669,Q9XWE2,Uncharacterized protein,15.5044,15.0903,15.0343,15.6857,14.3033,14.4087,14.3973,15.0696,1.78669,0.00194509,0.783941,3.30323,+
"Y106G6E,4",0.173497,0.238083,Q9XWE6,Probable 5-formyltetrahydrofolate cyclo-ligase,14.516,15.1448,14.2815,14.0328,13.9999,14.1975,14.2707,14.8129,0.238083,0.281922,0.173497,0.587987,
ubc-16,-1.00231,1.77087,Q9XWF6,UBiquitin Conjugating enzyme,12.8051,13.5547,12.5519,12.8447,14.341,13.3852,13.8105,14.229,1.77087,0.00207709,-1.00231,-3.27404,+
"CELE_Y63D3A,7",-0.308077,0.611016,Q9XWG2,Uncharacterized protein,17.9837,18.2011,18.2731,18.5176,19.0385,18.1957,18.7768,18.1969,0.611016,0.0661516,-0.308077,-1.28889,
bub-3,-2.02561,2.16864,Q9XWH0,Mitotic checkpoint protein bub-3,15.6132,15.7118,15.6519,15.453,16.93,16.8414,17.7732,18.9878,2.16864,0.000737314,-2.02561,-4.04269,+
btb-14,-2.20226,2.72079,Q9XWH8,"BTB/POZ domain-containing protein Y57A10B,3",13.2987,13.5343,13.65,13.0834,15.0879,14.7523,16.411,16.1242,2.72079,0.000218151,-2.20226,-5.25969,+
"CELE_Y54E2A,4",0.462714,0.262682,Q9XWI1,Uncharacterized protein,13.8302,13.8381,13.3236,13.8629,11.9355,13.7271,12.2976,15.0437,0.262682,0.252097,0.462714,0.639443,
"eif-3,B",-1.76831,4.096,Q9XWI6,Eukaryotic translation initiation factor 3 subunit B,16.5459,16.6125,16.571,16.8366,18.3395,18.4269,18.0116,18.8613,4.096,0,-1.76831,-9.44433,+
"CELE_Y51H1A,3",-2.04791,4.03579,Q9XWJ5;Q9XWJ6,Uncharacterized protein,16.0619,16.1952,15.9479,15.9897,17.5481,18.5572,17.9985,18.2826,4.03579,0,-2.04791,-9.21584,+
dus-2,-1.57503,1.59641,Q9XWJ9,DihydroUridine Synthase two homolog,12.8073,14.4223,12.0961,12.3518,14.4122,14.4438,14.3248,14.7968,1.59641,0.00330017,-1.57503,-2.95865,+
"CELE_Y54E5A,5",-0.748595,1.63272,Q9XWK2,Uncharacterized protein,16.2847,16.4064,15.9356,15.9599,17.3598,16.8644,16.3186,17.0382,1.63272,0.00297457,-0.748595,-3.02336,+
npp-4,0.699024,0.734588,Q9XWK3,Nuclear Pore complex Protein,14.8095,14.933,14.3402,14.9551,14.487,12.857,13.9868,14.9109,0.734588,0.0439106,0.699024,1.50011,+
ttr-17,0.0906048,0.113917,Q9XWL1,TransThyretin-Related family domain,19.042,19.1645,18.7691,19.0994,19.1055,18.2075,19.5581,18.8414,0.113917,0.527473,0.0906048,0.306921,
