geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value eat2_d1_N2_d1,log2FC,Student's T-test Test statistic eat2_d1_N2_d1,Sign p-val: 0.05 
calu-2,0.167662,0.158075,Q9TYS8,CALUmenin (Calcium-binding protein) homolog,13.3276,12.6163,11.8588,12.2294,12.7479,12.829,11.8608,11.9239,0.158075,0.793362,0.167662,0.411639,
"CELE_W05F2,6",2.38549,0.572656,Q9TYT7,Uncharacterized protein,17.6236,19.7933,11.6548,17.5113,13.1944,16.4206,14.8963,12.5297,0.572656,0.422521,2.38549,1.22206,
"CELE_W05F2,3",-0.0760303,0.173004,Q9TYT8,Uncharacterized protein,13.352,13.5533,13.2093,13.6045,13.5198,13.8191,13.5622,13.1222,0.173004,0.77383,-0.0760303,-0.445734,
"CELE_VC5,2",0.558768,0.592103,Q9TYU4,Uncharacterized protein,13.2998,13.327,12.3961,12.6636,13.0541,12.9692,11.5773,11.8508,0.592103,0.411108,0.558768,1.25603,
"CELE_W07E6,2",0.0623503,0.200901,Q9TYV3,Uncharacterized protein,14.678,14.1962,14.2392,14.5214,14.4069,14.3095,14.4251,14.2438,0.200901,0.739077,0.0623503,0.507901,
nol-1,-0.43808,2.13803,Q9TYV5,NucleOLar protein,16.2661,15.8048,16.0021,16.0107,16.2906,16.5225,16.5209,16.5021,2.13803,0.0466052,-0.43808,-3.98071,+
vha-19,0.17867,0.466384,Q9TYW1,Vacuolar H ATPase,17.52,16.799,17.0332,16.9975,17.1234,16.7471,16.9295,16.8351,0.466384,0.501052,0.17867,1.03243,
grd-3,0.299452,1.62387,Q9TYW7,GRounDhog (Hedgehog-like family),17.109,17.1425,16.8503,17.0978,16.6118,16.6497,16.9282,16.8122,1.62387,0.0930037,0.299452,3.00754,
dpf-5,0.453145,0.660605,Q9TYX1,Dipeptidyl Peptidase Four (IV) family,15.4566,16.4801,16.5653,16.0489,15.154,16.1471,15.8507,15.5865,0.660605,0.369527,0.453145,1.3743,
"CELE_M57,2",-0.438598,1.0917,Q9TYY0,Uncharacterized protein,15.3778,15.5131,15.5289,15.7034,15.4392,16.3895,15.9594,16.0895,1.0917,0.19303,-0.438598,-2.09563,
ugt-19,-0.888598,0.738643,Q9TYY5,UDP-GlucuronosylTransferase,14.0823,13.3301,12.9039,13.3512,13.6462,15.3631,15.0608,13.1518,0.738643,0.325482,-0.888598,-1.50697,
"CELE_H34C03,2",0.584298,1.87085,Q9TYY8,Ubiquitin carboxyl-terminal hydrolase,14.7636,15.1948,15.0052,15.2692,14.2365,14.7058,14.6758,14.2776,1.87085,0.0667664,0.584298,3.46024,
"CELE_H35B03,2",-4.72296,0.842464,Q9TYZ2;V6CJB4;V6CKG6,Uncharacterized protein,11.4804,10.7514,11.246,0,13.3662,12.4176,12.833,13.7528,0.842464,0.281298,-4.72296,-1.68117,
"CELE_H35B03,1",0.244515,0.28999,Q9TYZ4,Uncharacterized protein,14.0946,12.9043,13.6232,13.2706,13.9418,12.9799,12.869,13.124,0.28999,0.646723,0.244515,0.695314,
"ucr-2,3",-0.0100625,0.0166866,Q9TZ33,Ubiquinol-Cytochrome c oxidoReductase complex,16.4992,15.7156,16.1302,16.343,16.104,16.4029,15.8995,16.3218,0.0166866,0.9737,-0.0100625,-0.0492659,
far-7,-0.646842,1.59325,Q9TZ51,Fatty Acid/Retinol binding protein,14.9395,14.1508,14.387,14.7981,15.3715,14.9684,15.0513,15.4717,1.59325,0.0963117,-0.646842,-2.95303,
"CELE_K01A2,5",0.23212,0.261512,Q9TZ58,Uncharacterized protein,12.8965,12.6073,12.112,11.414,12.2243,11.562,12.3004,12.0147,0.261512,0.676629,0.23212,0.637022,
cox-17,-0.0449057,0.0542431,Q9TZ68,Cytochrome OXidase assembly protein,17.2795,16.2543,16.1196,16.5752,16.2032,16.7237,16.7672,16.7143,0.0542431,0.925542,-0.0449057,-0.154097,
ubc-20,0.0324221,0.0572644,Q9TZ69,UBiquitin Conjugating enzyme,16.5604,15.8755,16.3643,16.5552,16.5478,16.1274,16.0805,16.4701,0.0572644,0.920298,0.0324221,0.162208,
"CELE_F54D10,5",0.446452,1.28845,Q9TZ88,Uncharacterized protein,10.6809,10.3306,9.90464,10.6673,10.0024,9.89522,9.93801,9.96205,1.28845,0.143811,0.446452,2.4256,
mrpl-40,-0.1263,0.151648,Q9TZ90,"Mitochondrial Ribosomal Protein, Large",15.7452,14.5963,15.0504,15.4017,15.6549,14.887,15.0745,15.6823,0.151648,0.798967,-0.1263,-0.396772,
pat-4,-0.10246,0.112053,Q9TZC4,Integrin-linked protein kinase homolog pat-4,16.1325,17.0474,16.3515,16.9294,16.3759,17.2593,17.0419,16.1936,0.112053,0.849205,-0.10246,-0.302358,
haf-4,0.285728,0.646795,Q9TZD9,HAlF transporter (PGP related),19.2368,19.4963,18.5177,19.1229,18.8193,18.924,18.7372,18.7502,0.646795,0.379702,0.285728,1.35062,
"CELE_W04C9,2",-0.17545,1.154,Q9TZE0,MICOS complex subunit MIC13,15.0014,14.9184,14.9959,15.1758,15.1472,15.0724,15.2289,15.3448,1.154,0.17664,-0.17545,-2.19956,
"CELE_W04C9,4",-0.578637,0.892392,Q9TZE4,Uncharacterized protein,14.7449,14.2992,14.8076,14.9036,14.38,15.4762,15.5233,15.6904,0.892392,0.260205,-0.578637,-1.76438,
pcbd-1,-0.62831,0.469752,Q9TZH6,Putative pterin-4-alpha-carbinolamine dehydratase,14.7286,15.2181,13.51,15.0791,15.0992,15.82,16.1054,14.0245,0.469752,0.498717,-0.62831,-1.03856,
"CELE_T10B11,6",1.0983,1.35519,Q9TZH8,Uncharacterized protein,14.1449,13.0909,13.1701,13.1901,13.0593,12.0114,12.6696,11.4625,1.35519,0.130887,1.0983,2.53905,
cerk-1,0.38013,0.708604,Q9TZI1,Ceramide kinase 1,14.5983,13.6398,13.7779,14.0445,13.2519,13.7941,13.5438,13.9502,0.708604,0.34257,0.38013,1.45612,
ztf-4,-0.0241075,0.0249061,Q9TZI2,Zinc finger putative Transcription Factor family,12.5208,12.3167,11.4047,12.3723,11.6752,12.0087,12.6478,12.3791,0.0249061,0.963427,-0.0241075,-0.0728871,
"pfk-1,1",0.110674,0.576342,Q9TZL8,ATP-dependent 6-phosphofructokinase 1,17.1945,17.4401,17.186,17.3719,17.292,17.2337,17.0024,17.2217,0.576342,0.420329,0.110674,1.22851,
fard-1,0.10895,0.404988,Q9TZL9,Fatty acyl-CoA reductase,15.0901,14.9898,14.7079,15.1172,14.749,14.9024,14.7589,15.0588,0.404988,0.542866,0.10895,0.918958,
arch-1,0.382533,1.04546,Q9TZN1,Protein archease-like,13.971,14.6263,13.8121,13.9778,13.6117,13.6186,13.8229,13.8039,1.04546,0.207861,0.382533,2.0187,
cct-7,-0.334607,1.53206,Q9TZS5,Chaperonin Containing TCP-1,17.898,18.1797,17.6807,17.8862,18.2027,18.3234,18.3539,18.1029,1.53206,0.103022,-0.334607,-2.84504,
"CELE_Y95D11A,1",0.28459,0.471987,Q9U1P7,Uncharacterized protein,13.5106,12.7987,13.069,12.3814,12.54,13.0475,12.4321,12.6018,0.471987,0.49723,0.28459,1.04263,
"CELE_Y87G2A,13",-0.148293,0.351859,Q9U1P9,Uncharacterized protein,15.3614,15.2448,15.1336,14.6725,15.4983,15.0412,15.3217,15.1443,0.351859,0.589693,-0.148293,-0.817706,
ubc-14,0.489365,0.83793,Q9U1Q1,UBiquitin Conjugating enzyme,15.8125,15.6862,15.526,16.3666,14.9571,15.7546,15.7534,14.9687,0.83793,0.283588,0.489365,1.6736,
gpi-1,0.713278,2.20009,Q9U1Q2,Glucose-6-phosphate isomerase,14.4663,14.1142,14.5055,14.6095,13.7242,13.3423,13.7774,13.9985,2.20009,0.0428186,0.713278,4.1069,+
cyn-15,0.10064,0.441931,Q9U1Q3,CYclophyliN,15.1998,14.9616,15.0237,15.1443,15.1389,14.7675,14.9188,15.1016,0.441931,0.517867,0.10064,0.98764,
vrs-2,-0.27559,2.26129,Q9U1Q4,Valine--tRNA ligase,17.3576,17.2036,17.311,17.2058,17.5443,17.6561,17.4047,17.5753,2.26129,0.0380176,-0.27559,-4.23348,+
emb-4,0.378465,0.867813,Q9U1Q7,Uncharacterized protein,15.4989,15.0139,15.1713,15.2731,14.9143,15.1636,14.2975,15.0679,0.867813,0.269857,0.378465,1.72345,
"CELE_Y80D3A,9",0.510217,0.273402,Q9U1Q8,Uncharacterized protein,13.764,11.4635,12.312,14.1072,11.2847,12.4658,12.3274,13.5279,0.273402,0.665538,0.510217,0.661526,
arx-3,3.40792,4.63814,Q9U1R7,ARp2/3 compleX component,18.6061,18.0381,18.5328,17.7545,14.7738,14.9939,14.2781,15.2542,4.63814,0.002,3.40792,11.7439,+
"CELE_Y6D1A,1",1.17284,1.65593,Q9U1S8,Uncharacterized protein,12.3116,11.5732,12.7654,11.3363,11.3201,10.7721,10.8294,10.3735,1.65593,0.0880704,1.17284,3.06498,
"CELE_Y6B3B,9",1.34326,1.99437,Q9U1T1,Uncharacterized protein,10.4832,10.3393,10.3055,10.5808,9.46411,8.7293,8.27598,9.86641,1.99437,0.0556204,1.34326,3.69648,
"CELE_Y69H2,3",0.575782,1.7409,Q9U1T5,Uncharacterized protein,10.5835,10.3316,10.0068,10.5861,9.47593,9.92081,9.81144,9.99673,1.7409,0.0794959,0.575782,3.21903,
"CELE_Y69H2,3",-0.500733,0.650467,Q9U1T6,Uncharacterized protein,16.4032,14.8305,15.266,15.1016,16.0788,15.6746,15.6884,16.1624,0.650467,0.376413,-0.500733,-1.35692,
dnj-29,0.351277,0.462703,Q9U1V9,DNaJ domain (Prokaryotic heat shock protein),16.1189,15.1491,15.8596,15.5084,14.996,15.0143,15.1069,16.1136,0.462703,0.503748,0.351277,1.02572,
tfg-1,-0.0032196,0.0143533,Q9U1W1,TFG related,17.1334,16.9426,16.838,16.9213,17.0506,16.8441,16.9785,16.975,0.0143533,0.977746,-0.0032196,-0.0424853,
lsm-3,-0.317108,1.58927,Q9U1W8,LSM Sm-like protein,15.9641,16.1866,16.1257,16.2983,16.2181,16.528,16.518,16.5792,1.58927,0.0965252,-0.317108,-2.94598,
"CELE_Y62E10A,6",-0.599477,0.850272,Q9U1X0,"NADPH:adrenodoxin oxidoreductase, mitochondrial",13.7193,14.3888,13.6545,12.7861,13.912,14.5509,14.2109,14.2728,0.850272,0.278511,-0.599477,-1.6942,
emc-3,-0.196632,0.916286,Q9U1X6,ER membrane protein complex subunit 3,13.9697,13.7783,13.5299,13.726,13.7904,13.9934,14.079,13.9275,0.916286,0.251127,-0.196632,-1.80412,
rla-2,0.183547,0.289698,Q9U1X9,"Ribosomal protein, Large subunit, Acidic (P1)",18.7715,17.9921,18.068,18.2693,18.6499,17.8476,17.7801,18.089,0.289698,0.646923,0.183547,0.694724,
dhs-24,-0.185615,2.44391,Q9U1Y6,"DeHydrogenases, Short chain",15.126,15.1874,15.0688,15.1018,15.2458,15.296,15.2901,15.3945,2.44391,0.0317305,-0.185615,-4.62452,+
skr-4,0.603787,2.19997,Q9U1Y9,SKp1 Related (Ubiquitin ligase complex component),15.866,15.5904,15.5021,16.1178,15.1869,15.0914,15.0969,15.2859,2.19997,0.0427284,0.603787,4.10666,+
"CELE_Y60A3A,9",-0.0944324,0.248492,Q9U1Z4,Uncharacterized protein,16.6711,15.9919,16.1116,16.3045,16.4517,16.3852,16.3778,16.2421,0.248492,0.690067,-0.0944324,-0.609898,
"CELE_Y57G11C,9",0.21905,0.252563,Q9U202;Q9U203,Uncharacterized protein,13.2423,11.7923,12.2037,12.4708,12.3897,11.8076,12.0274,12.6083,0.252563,0.685737,0.21905,0.618414,
"CELE_Y57A10A,27",-0.741525,2.75021,Q9U210,Uncharacterized protein,12.8358,12.82,13.1714,12.9389,13.6796,13.4336,13.6374,13.9816,2.75021,0.0228657,-0.741525,-5.33042,+
rsr-2,0.191269,0.142158,Q9U213,SR protein related,14.9801,12.6232,13.5787,13.8595,13.6976,13.1055,13.6437,13.8297,0.142158,0.812115,0.191269,0.374595,
"CELE_Y56A3A,7",-0.272468,0.684892,Q9U222,Uncharacterized protein,14.9432,14.662,14.2818,14.4498,15.0071,14.7425,14.5526,15.1246,0.684892,0.354972,-0.272468,-1.41579,
"CELE_Y56A3A,6",-0.680847,0.630741,Q9U225,Uncharacterized protein,13.4025,12.6961,12.2651,14.4392,14.4194,13.6257,13.5418,13.9392,0.630741,0.389406,-0.680847,-1.32298,
mif-1,-0.469585,1.9044,Q9U228,MIF (Macrophage migration Inhibitory Factor) related,17.2377,17.7111,17.6794,17.6059,17.8701,18.132,17.9272,18.1833,1.9044,0.0627399,-0.469585,-3.52371,
wah-1,0.0801897,0.29011,Q9U229,Worm AIF (Apoptosis inducing factor) Homolog,16.6768,16.5975,16.2913,16.5533,16.655,16.2861,16.3734,16.4834,0.29011,0.646658,0.0801897,0.695558,
trap-4,-0.0218401,0.157051,Q9U238,TRanslocon-Associated Protein,17.8202,17.8521,17.6703,17.9094,17.8139,17.8206,17.8237,17.8813,0.157051,0.794739,-0.0218401,-0.409278,
"Y56A3A,18",-0.732964,0.894425,Q9U239,Zinc finger protein 593 homolog,13.8055,13.3853,13.8886,12.4645,14.1503,14.7471,13.4957,14.0824,0.894425,0.259435,-0.732964,-1.76776,
"CELE_Y56A3A,19",-0.451508,1.77926,Q9U241,Acyl carrier protein,16.7104,16.7432,16.4486,17.029,17.0623,17.2037,17.1007,17.3706,1.77926,0.0751555,-0.451508,-3.28951,
"Y52B11A,8",0.0301251,0.041346,Q9U256,"Phospholipase A2-like protein Y52B11A,8",14.8493,14.8738,14.6796,14.5038,15.1822,14.2903,14.2847,15.0288,0.041346,0.940369,0.0301251,0.118962,
set-26,0.67338,0.543163,Q9U263,Histone-lysine N-methyltransferase set-26,15.9232,14.1927,13.4487,13.8472,13.6803,13.2485,14.1504,13.6391,0.543163,0.443629,0.67338,1.17015,
hda-10,-0.29163,0.37712,Q9U266,Histone deacetylase,13.4433,13.9984,13.3151,12.9978,13.2757,13.5115,13.6452,14.4888,0.37712,0.568663,-0.29163,-0.866243,
haf-7,0.0959399,0.034844,Q9U275,HAlF transporter (PGP related),13.2213,11.9927,12.4899,10.1605,13.4288,10.1676,11.4973,12.3869,0.034844,0.949676,0.0959399,0.100919,
tat-1,0.49291,0.84989,Q9U280,Phospholipid-transporting ATPase tat-1,13.4934,12.7777,12.4806,13.1158,13.0094,12.318,12.4599,12.1085,0.84989,0.278324,0.49291,1.69356,
"CELE_Y48G10A,3",-0.408577,1.2331,Q9U283,Uncharacterized protein,14.361,14.7808,14.8302,14.8506,14.7204,15.2509,15.2286,15.2571,1.2331,0.155207,-0.408577,-2.33218,
"CELE_Y48C3A,20",0.0617077,0.188455,Q9U287,Uncharacterized protein,13.4999,13.1992,13.2629,13.4143,13.0007,13.3726,13.245,13.5111,0.188455,0.754964,0.0617077,0.480403,
"CELE_Y48C3A,12",0.321378,0.481588,Q9U290,Uncharacterized protein,13.2322,12.2028,12.8037,13.1117,12.8127,12.2326,12.1227,12.8968,0.481588,0.489786,0.321378,1.06004,
"CELE_Y48B6A,13",-0.21171,0.528644,Q9U294,Diphosphomevalonate decarboxylase,14.0761,13.4102,13.7753,14.201,13.9171,14.0821,14.1708,14.1395,0.528644,0.453066,-0.21171,-1.14441,
men-1,0.315639,2.05362,Q9U296,Malic enzyme,17.3984,17.4984,17.409,17.6766,17.1128,17.2376,17.0737,17.2957,2.05362,0.0502477,0.315639,3.81243,
xrn-2,-0.223658,1.04715,Q9U299,5'-3' exoribonuclease 2 homolog,14.3163,14.1698,14.0358,14.4702,14.59,14.4378,14.3222,14.5366,1.04715,0.207596,-0.223658,-2.02151,
efhd-1,0.0251727,0.0145527,Q9U2A6,EF HanD calcium binding protein,14.2621,14.8481,14.0135,16.4476,14.4031,15.2185,15.211,14.638,0.0145527,0.977552,0.0251727,0.043066,
rpl-43,-0.0302157,0.0461593,Q9U2A8,60S ribosomal protein L37a,18.7312,17.8084,18.38,18.3596,17.9789,18.5166,18.5008,18.4039,0.0461593,0.933876,-0.0302157,-0.132174,
"Y48B6A,1",-0.408253,1.83292,Q9U2A9,Ribosome biogenesis protein BOP1 homolog,15.2924,15.077,15.1248,15.3195,15.4427,15.9022,15.6222,15.4795,1.83292,0.071103,-0.408253,-3.3891,
"CELE_Y47D3A,13",-0.287227,0.150192,Q9U2C8,Uncharacterized protein,11.4831,10.9347,10.9042,13.639,11.1086,12.5442,12.5334,11.9236,0.150192,0.801334,-0.287227,-0.393386,
cku-70,0.613831,0.228855,Q9U2D2,Caenorhabditis KU,10.4855,13.5675,11.3533,10.6489,11.3618,12.246,11.4603,8.53184,0.228855,0.711163,0.613831,0.568381,
cnp-2,-0.118428,0.177148,Q9U2D6,Calcineurin-interacting protein 2,15.2804,14.5772,14.624,14.7594,15.4824,14.7203,14.5435,14.9685,0.177148,0.769626,-0.118428,-0.455091,
gsy-1,-0.110497,0.624738,Q9U2D9,Glycogen [starch] synthase,16.5473,16.7451,16.6554,16.8874,16.695,16.8524,16.8319,16.898,0.624738,0.391724,-0.110497,-1.31263,
cpt-1,0.205615,0.872523,Q9U2F2,Carnitine Palmitoyl Transferase,16.5668,16.8702,16.4966,16.6595,16.462,16.4768,16.6248,16.207,0.872523,0.268944,0.205615,1.73129,
tiar-2,0.690198,1.97246,Q9U2F5,TIA-1/TIAL RNA binding protein homolog,14.0182,13.4294,13.7551,14.2994,13.0824,13.203,13.222,13.234,1.97246,0.057875,0.690198,3.65405,
vps-2,0.77265,2.10886,Q9U2F6,Related to yeast Vacuolar Protein Sorting factor,15.387,15.8139,15.8929,15.468,14.5606,15.2762,14.741,14.8934,2.10886,0.0475184,0.77265,3.92213,+
snrp-200,-0.0632102,0.158992,Q9U2G0,Putative U5 small nuclear ribonucleoprotein 200 kDa helicase,14.8398,15.2679,14.5998,14.8001,14.9267,15.066,14.7819,14.9859,0.158992,0.791863,-0.0632102,-0.413752,
pisy-1,0.930704,0.999393,Q9U2G1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,15.2046,13.8306,13.4927,15.0117,13.5877,13.8137,13.607,12.8084,0.999393,0.222078,0.930704,1.94217,
mrp-7,0.230535,0.31689,Q9U2G5,Uncharacterized protein,13.8221,13.1712,13.174,13.9074,13.7607,12.8306,12.9485,13.6129,0.31689,0.621535,0.230535,0.749191,
"eef-1B,2",-0.34462,0.744963,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,17.8822,18.0364,17.5658,17.4501,18.1312,18.3866,18.2392,17.556,0.744963,0.323025,-0.34462,-1.51763,
"CELE_Y41C4A,9",-0.615997,0.686792,Q9U2I4,Uncharacterized protein,13.0496,13.6323,13.2337,12.6869,12.9165,13.3915,14.0767,14.6818,0.686792,0.354045,-0.615997,-1.41903,
slc-25a46,0.836393,0.871145,Q9U2J0,SLC (SoLute Carrier) homolog,16.3377,18.1992,17.6223,17.7208,16.5201,17.4228,16.1471,16.4445,0.871145,0.268419,0.836393,1.729,
"CELE_Y39G8B,7",0.595613,3.10339,Q9U2J2,Uncharacterized protein,10.6986,10.3087,10.4029,10.5799,9.97658,9.806,9.94953,9.87548,3.10339,0.0136632,0.595613,6.23432,+
dhhc-8,-3.04441,1.73803,Q9U2K0,Palmitoyltransferase,10.7064,10.2023,10.2501,10.6204,11.5017,15.9269,13.8018,12.7263,1.73803,0.0795429,-3.04441,-3.21377,
abce-1,-0.247283,0.851308,Q9U2K8,"ABC transporter, class E",16.0276,15.9065,15.9406,16.329,15.9721,16.3695,16.4132,16.438,0.851308,0.277886,-0.247283,-1.69593,
mlt-3,0.527065,1.33148,Q9U2L2,Uncharacterized protein,13.9822,13.2695,13.3639,13.6104,13.402,13.0087,12.9743,12.7327,1.33148,0.136891,0.527065,2.49863,
dpy-28,0.724816,0.811434,Q9U2M1,Condensin complex subunit 1,13.4482,15.0776,13.4691,13.9662,12.8947,12.9877,13.272,13.9072,0.811434,0.294705,0.724816,1.6293,
hphd-1,0.512887,3.17272,Q9U2M4,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",17.8179,18.066,17.905,18.0942,17.3322,17.49,17.545,17.4643,3.17272,0.0117895,0.512887,6.42449,+
ndx-4,0.202285,0.435938,Q9U2M7,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],15.8045,15.1573,15.2579,15.7094,15.5143,15.0171,15.0954,15.4931,0.435938,0.52115,0.202285,0.976586,
"Y37H9A,3",0.0709698,0.0388411,Q9U2M8,Coiled-coil and C2 domain-containing protein 1-like,14.7444,15.2955,13.9552,14.362,14.4697,13.8439,16.1288,13.6309,0.0388411,0.942561,0.0709698,0.112038,
pap-1,0.193749,0.305974,Q9U2P3,Poly-A Polymerase,13.1542,12.2957,13.1115,12.418,12.3186,12.3754,12.9456,12.5649,0.305974,0.630954,0.193749,0.727458,
fkb-2,0.29822,0.469037,Q9U2Q8,Peptidylprolyl isomerase,18.1235,17.1087,17.6791,18.3668,17.356,17.5968,17.4286,17.7038,0.469037,0.498817,0.29822,1.03726,
gsk-3,0.0154827,0.0229099,Q9U2Q9,Glycogen synthase kinase-3,16.3134,16.3166,15.6502,16.4109,16.1199,15.7617,16.4615,16.286,0.0229099,0.964957,0.0154827,0.0671876,
"Y17G7B,18",0.0702603,0.116898,Q9U2R0,"Probable RNA methyltransferase Y17G7B,18",15.5708,15.0477,15.1046,15.7337,15.3685,15.3173,14.8968,15.5931,0.116898,0.843338,0.0702603,0.314189,
"CELE_Y15E3A,4",0.462018,1.28114,Q9U2R3,Uncharacterized protein,14.5182,14.9845,15.1128,15.3066,14.3617,14.7852,14.4794,14.4477,1.28114,0.145483,0.462018,2.41324,
arf-6,-0.507237,0.990803,Q9U2S4,ADP-Ribosylation Factor related,13.688,14.6995,14.519,13.7418,14.5779,14.7087,14.6659,14.7248,0.990803,0.225085,-0.507237,-1.92791,
cyn-13,-0.0718575,0.230214,Q9U2S6,Peptidyl-prolyl cis-trans isomerase E,14.8444,14.5567,14.5902,14.9886,14.958,14.7301,14.6627,14.9166,0.230214,0.709002,-0.0718575,-0.57128,
itsn-1,0.324295,1.71394,Q9U2T9,ITSN (Intersectin) family,14.399,14.0369,14.0693,13.9438,13.7136,13.8162,13.8036,13.8184,1.71394,0.0809077,0.324295,3.16985,
uaf-2,0.151925,0.200352,Q9U2U0,U2AF splicing factor,15.0349,15.742,15.0742,15.894,14.8734,15.7145,15.5293,15.0202,0.200352,0.739469,0.151925,0.506695,
"CELE_Y116A8C,27",0.18385,0.496871,Q9U2U3,Uncharacterized protein,13.9631,13.2846,13.4794,13.7625,13.6227,13.3382,13.5086,13.2846,0.496871,0.477037,0.18385,1.08761,
map-2,-0.151425,0.454141,Q9U2V9,Methionine aminopeptidase 2,16.7701,16.4925,16.9204,16.7469,16.5648,16.837,17.0212,17.1125,0.454141,0.50911,-0.151425,-1.01007,
prmt-1,0.0536604,0.112372,Q9U2X0,Protein arginine N-methyltransferase 1,17.0947,16.9566,16.5109,17.1751,17.1482,16.772,16.7103,16.892,0.112372,0.849193,0.0536604,0.30314,
cdkr-3,-0.108292,0.396101,Q9U2Y2,CDK5RAP3-like protein,15.0031,14.4572,14.6005,14.6889,14.8569,14.748,14.7319,14.8461,0.396101,0.55087,-0.108292,-0.902236,
sec-23,0.0393505,0.121562,Q9U2Z1,Yeast SEC homolog,16.2479,16.5136,16.2879,16.6792,16.2495,16.5598,16.4271,16.3348,0.121562,0.839206,0.0393505,0.325501,
"CELE_Y106G6H,14",0.319855,0.630773,Q9U2Z5,Uncharacterized protein,14.4105,15.0981,14.774,14.9846,13.9834,14.8517,14.688,14.4646,0.630773,0.389533,0.319855,1.32304,
"CELE_Y106G6H,8",-0.336815,0.662305,Q9U2Z9,Uncharacterized protein,14.0938,14.0641,13.8097,14.812,14.559,14.199,14.6458,14.7232,0.662305,0.368774,-0.336815,-1.37721,
pdpr-1,0.10583,0.0650477,Q9U300,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,14.443,14.4146,14.47,14.1408,13.1095,13.9651,15.847,14.1236,0.0650477,0.909855,0.10583,0.182901,
pab-1,0.0792804,0.167073,Q9U302,Polyadenylate-binding protein,19.104,18.3149,18.5632,18.4025,18.4531,18.5652,18.421,18.6283,0.167073,0.778866,0.0792804,0.432262,
gln-3,0.0776596,0.330366,Q9U307,Glutamine synthetase,18.1073,17.984,18.0843,18.0991,17.7083,18.0798,18.0444,18.1316,0.330366,0.608678,0.0776596,0.775788,
"CELE_Y105C5B,5",0.393033,0.601382,Q9U315,Uncharacterized protein,18.2396,18.2738,17.4053,18.3165,18.0439,17.3149,17.2606,18.0437,0.601382,0.404886,0.393033,1.27217,
"CELE_W09C5,8",-0.189193,0.282478,Q9U329,Uncharacterized protein,17.119,17.8962,17.1833,17.3438,17.1129,17.7697,18.0738,17.3426,0.282478,0.654164,-0.189193,-0.680069,
"CELE_W09C5,7",0.15686,0.312307,Q9U330,Uncharacterized protein,10.0831,10.2632,10.37,10.5961,9.76991,9.96733,10.5619,10.3858,0.312307,0.625677,0.15686,0.740089,
rpl-31,-0.453475,1.86681,Q9U332,60S ribosomal protein L31,19.8283,20.3382,20.2681,20.2432,20.5846,20.7025,20.7407,20.4638,1.86681,0.0671318,-0.453475,-3.45264,
unc-59,0.0902052,0.467583,Q9U334,Uncharacterized protein,13.7074,13.6153,13.5913,13.8871,13.6876,13.467,13.5774,13.7083,0.467583,0.499563,0.0902052,1.03462,
col-93;col-94;col-133;col-92,-0.114517,0.147455,Q9U348;Q9U349;Q9XUE9;Q9XVG3,COLlagen,15.4564,14.4605,14.8145,15.465,15.3255,15.2722,14.685,15.3718,0.147455,0.806423,-0.114517,-0.387005,
vps-25,0.674027,1.04698,Q9U354,Related to yeast Vacuolar Protein Sorting factor,15.405,13.984,14.9177,14.8027,14.4346,13.7257,13.9896,14.2633,1.04698,0.207499,0.674027,2.02123,
"CELE_T16G1,9",-0.607735,0.846327,Q9U367,Uncharacterized protein,14.0454,14.6125,14.5238,14.8721,15.2207,14.4416,14.8827,15.9397,0.846327,0.280047,-0.607735,-1.68762,
"CELE_T16G1,7",0.0696647,0.247964,Q9U368,Uncharacterized protein,14.9063,14.6344,14.5077,14.8021,14.5245,14.5938,14.5983,14.8553,0.247964,0.690772,0.0696647,0.608792,
rsbp-1,-0.403877,0.982688,Q9U379,R-Seven Binding Protein (R7BP) homolog,13.4254,13.127,12.5495,13.1338,13.6285,13.3063,13.2606,13.6557,0.982688,0.228562,-0.403877,-1.91443,
chaf-1,-3.48885,2.66725,Q9U380,CHromatin Assembly Factor,10.7068,10.8188,8.6372,10.6543,13.2834,13.9833,14.7521,12.7536,2.66725,0.0247891,-3.48885,-5.1326,+
"cisd-3,1",-0.361238,0.554961,Q9U3A1,CDGSH Iron Sulfur Domain protein homolog,14.1451,12.9297,13.1962,13.7638,14.0592,13.9352,13.4891,13.9962,0.554961,0.435255,-0.361238,-1.19098,
nol-9,0.0113802,0.00606917,Q9U3B6,Polynucleotide 5'-hydroxyl-kinase nol-9,10.1112,11.9325,11.1923,12.5641,10.7444,12.2178,11.7849,11.0075,0.00606917,0.990558,0.0113802,0.0181307,
hsb-1,-0.266773,0.67403,Q9U3B7,Heat Shock factor Binding protein,16.1502,16.3004,15.9387,16.1862,15.925,16.606,16.7183,16.3933,0.67403,0.362343,-0.266773,-1.39726,
