geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d5_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
rps-15,-0.325122,1.46614,Q9XVP0,40S ribosomal protein S15,18.1656,18.2614,18.2519,18.2635,18.3295,18.5912,18.8721,18.45,1.46614,0.0136106,-0.325122,-2.72998,+
"CELE_F36A2,12",0.631593,1.21881,Q9XVP2,Uncharacterized protein,12.8357,13.1445,12.3544,12.6578,12.2856,12.3194,11.466,12.395,1.21881,0.0257951,0.631593,2.30816,+
timm-23,-0.53017,0.683265,Q9XVQ2,"Translocase, Inner Mitochondrial Membrane",15.4789,15.3184,14.9028,13.8272,15.493,15.2673,15.4508,15.4368,0.683265,0.106414,-0.53017,-1.41302,
elo-2,-0.527815,0.72364,Q9XVQ9,Elongation of very long chain fatty acids protein,13.6249,15.0177,13.8037,13.5234,14.3378,14.7246,14.4554,14.5631,0.72364,0.0943313,-0.527815,-1.4816,
"CELE_F11E6,7",-0.53153,0.310854,Q9XVR0,Uncharacterized protein,10.6057,11.8941,12.978,12.5325,13.8383,11.4923,12.7362,12.0695,0.310854,0.323809,-0.53153,-0.737197,
"C30H6,8",-0.595263,1.54287,Q9XVR3,Uncharacterized protein,14.8518,14.6697,14.541,14.5909,15.1622,15.0197,15.014,15.8386,1.54287,0.0112418,-0.595263,-2.86401,+
"C30H6,9",-0.103261,0.0953696,Q9XVR5,Uncharacterized protein,11.9228,12.0203,11.8539,11.6502,10.8743,12.6973,12.0583,12.2303,0.0953696,0.676939,-0.103261,-0.260969,
otub-1,0.777372,1.21517,Q9XVR6,Ubiquitin thioesterase otubain-like,15.8384,15.7984,15.4917,15.8245,15.6184,14.1892,14.6629,15.373,1.21517,0.0260592,0.777372,2.30204,+
mcm-3,-0.0884726,0.345562,Q9XVR7,DNA helicase,15.9495,15.7895,15.7541,15.7409,15.8833,15.6435,15.9388,16.1224,0.345562,0.291322,-0.0884726,-0.805487,
nola-3,-1.64351,4.44257,Q9XVR8,Putative H/ACA ribonucleoprotein complex subunit 3,15.6777,15.4293,15.3571,15.4363,17.4118,17.0124,17.2505,16.7999,4.44257,0,-1.64351,-10.8612,+
tag-72,0.515283,3.40297,Q9XVS1,mRNA cap guanine-N7 methyltransferase,15.1865,15.2477,15.0565,15.1403,14.6609,14.709,14.4667,14.7333,3.40297,0.000181626,0.515283,7.08902,+
"C25A1,4",0.651307,0.663178,Q9XVS2,Uncharacterized protein,17.7558,17.8544,16.2376,16.1901,16.508,16.0604,16.3376,16.5268,0.663178,0.11225,0.651307,1.37871,
clec-87,-0.207807,0.451291,Q9XVS3,C-type lectin domain-containing protein 87,16.1318,16.3488,16.413,16.3413,16.3629,16.0617,16.9833,16.6581,0.451291,0.209071,-0.207807,-1.00485,
dao-5,0.0227177,0.0819203,Q9XVS4,Dauer or Aging adult Overexpression,15.5861,15.3679,15.1428,15.4214,15.3474,15.2544,15.374,15.4514,0.0819203,0.715545,0.0227177,0.22682,
dhs-22,1.43591,3.80251,Q9XVS9,"DeHydrogenases, Short chain",15.2296,15.4001,15.1122,15.3109,14.1606,13.4786,13.6415,14.0285,3.80251,7.29E-05,1.43591,8.3758,+
rrbs-1,0.0100272,0.0123441,Q9XVT0,Ribosome biogenesis regulatory protein homolog,14.7582,15.3874,14.7178,14.6113,14.2454,15.2001,14.993,14.9961,0.0123441,0.95359,0.0100272,0.0366188,
"C15C6,3",2.01011,1.97428,Q9XVT2,Uncharacterized protein,11.0591,12.0284,11.8457,11.7737,10.6858,8.33274,9.49699,10.1509,1.97428,0.00432216,2.01011,3.65756,+
"C03C11,1",1.35767,4.32513,Q9XVT6,Uncharacterized protein,12.0153,11.9103,11.8503,11.6152,10.6924,10.3238,10.3128,10.6313,4.32513,0,1.35767,10.3609,+
clec-196,-0.717931,1.54721,Q9XVT9,C-type LECtin,11.8075,12.0364,11.8736,11.8733,13.2988,12.5535,12.1348,12.4753,1.54721,0.0111215,-0.717931,-2.87165,+
gln-5,0.152427,0.274367,Q9XVU2,GLutamiNe synthetase (Glutamate-ammonia ligase),14.5142,14.2983,14.5159,13.7557,13.9406,13.8596,14.1733,14.5009,0.274367,0.363369,0.152427,0.663505,
atgp-1,0.11714,0.408283,Q9XVU3,Amino acid Transporter GlycoProtein subunit,15.6684,15.2687,15.3313,15.2181,15.2477,15.1699,15.1311,15.4692,0.408283,0.239269,0.11714,0.925136,
"CELE_R03G8,6",0.000994205,0.00165799,Q9XVV9,Aminopeptidase,13.7101,13.8301,13.8032,14.3166,13.594,13.9601,13.8125,14.2894,0.00165799,0.99338,0.000994205,0.00497788,
cnc-8,1.08477,1.58157,Q9XVW3,CaeNaCin (Caenorhabditis bacteriocin),13.7019,13.9268,13.256,13.7502,13.1841,13.024,11.6825,12.4052,1.58157,0.01026,1.08477,2.93232,+
"CELE_F43G6,10",3.8464,4.78186,Q9XVX2,Uncharacterized protein,14.9316,14.2308,13.7018,13.7517,9.9684,10.3259,10.42,10.516,4.78186,0,3.8464,12.4343,+
"CELE_Y7A5A,1",0.426453,5.9808,Q9XVZ2,Uncharacterized protein,16.5756,16.5661,16.5736,16.5991,16.1937,16.1244,16.1792,16.1112,5.9808,0,0.426453,19.8987,+
"CELE_Y54G11A,3",2.24709,1.35569,Q9XVZ6,Uncharacterized protein,18.3065,15.9918,16.8682,14.1775,14.6068,13.7002,14.1269,13.9218,1.35569,0.0180544,2.24709,2.5399,+
"CELE_Y54G11A,1",0.405325,1.39477,Q9XVZ7,Uncharacterized protein,16.198,15.9245,15.877,16.0748,15.9277,15.278,15.5388,15.7086,1.39477,0.0161018,0.405325,2.60681,+
"CELE_Y54G11A,7",-0.574713,2.65326,Q9XW01,Uncharacterized protein,15.0382,14.8383,14.7349,15.0034,15.7379,15.3918,15.3619,15.4222,2.65326,0.000800528,-0.574713,-5.09974,+
"CELE_Y54G11A,4",-0.106118,0.417627,Q9XW02,Uncharacterized protein,13.4489,13.2993,13.3384,13.4829,13.2309,13.4441,13.6964,13.6225,0.417627,0.232705,-0.106118,-0.942601,
"CELE_Y54G11A,2",0.381948,1.59765,Q9XW03,Uncharacterized protein,16.0297,16.5769,16.2039,16.3837,16.0057,16.0109,15.8318,15.8181,1.59765,0.0100133,0.381948,2.96084,+
pad-1,0.8529,2.39376,Q9XW10,Protein pad-1,13.3595,13.8532,13.1558,13.5999,12.7844,12.3512,12.8543,12.5669,2.39376,0.00158657,0.8529,4.51507,+
"Y18D10A,9",-0.359335,2.21585,Q9XW12,Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog,14.4208,14.358,14.0802,14.3187,14.5897,14.5689,14.7001,14.7562,2.21585,0.00226506,-0.359335,-4.13929,+
mxt-1,-0.416239,1.06871,Q9XW13,Eukaryotic translation initiation factor 4E-binding protein Mextli homolog,14.2208,14.3949,14.0612,13.8611,14.9556,14.2865,14.2658,14.6951,1.06871,0.0367686,-0.416239,-2.05736,+
"Y18D10A,3",1.0162,5.74797,Q9XW15,NAD(P)H-hydrate epimerase,14.7541,14.9582,14.867,14.884,13.9044,13.7421,13.8657,13.8863,5.74797,0,1.0162,18.1743,+
pfn-1,-0.0839524,0.31998,Q9XW16,Profilin-1,18.6712,18.8283,18.6466,18.6353,18.7556,18.9666,18.8912,18.5039,0.31998,0.314842,-0.0839524,-0.755313,
car-1,0.763998,1.50396,Q9XW17,"Cytokinesis, Apoptosis, RNA-associated",19.0452,18.9792,18.9905,19.0564,18.7031,18.3284,17.469,18.515,1.50396,0.0123398,0.763998,2.79583,+
"CELE_Y18D10A,16",-0.704335,1.3573,Q9XW18,Uncharacterized protein,13.6363,12.4308,13.4635,13.037,13.9247,13.6663,13.8173,13.9766,1.3573,0.0179774,-0.704335,-2.54265,+
"CELE_Y18D10A,11",0.474576,2.28862,Q9XW20,Uncharacterized protein,15.5003,15.6271,15.8149,15.6725,15.3005,15.0372,15.0145,15.3642,2.28862,0.00192641,0.474576,4.29069,+
attf-6,1.68475,2.35543,Q9XW25,AT hook Transcription Factor family,11.8138,11.9967,11.8738,11.7595,9.04712,10.5753,10.5103,10.5722,2.35543,0.00171364,1.68475,4.43248,+
sptf-3,-0.304779,0.192479,Q9XW26,SP (Specificity Protein) Transcription Factor,11.8988,12.1952,11.7167,11.6527,13.1091,13.3245,10.9285,11.3204,0.192479,0.474622,-0.304779,-0.489334,
"CELE_Y69E1A,5",0.667668,2.85116,Q9XW37,Uncharacterized protein,17.9339,18.0232,17.8573,17.9691,17.2582,17.402,16.9653,17.4874,2.85116,0.000482104,0.667668,5.5783,+
"CELE_Y69E1A,2",-2.68499,5.09233,Q9XW38,Uncharacterized protein,11.6682,11.9816,11.6942,11.7852,14.6332,13.9514,14.5365,14.7481,5.09233,0,-2.68499,-14.0579,+
snx-3,0.629805,2.20823,Q9XW41,Sorting NeXin,16.5947,16.987,16.53,16.6573,16.2415,16.1561,15.7287,16.1234,2.20823,0.00230865,0.629805,4.12361,+
prmt-7,1.12656,5.09,Q9XW42,Protein arginine N-methyltransferase 7,14.6976,14.8668,14.7836,14.7596,13.5875,13.4764,13.7798,13.7577,5.09,0,1.12656,14.045,+
"CELE_Y75B8A,7",-0.0818727,0.258506,Q9XW58,U3 small nucleolar ribonucleoprotein protein MPP10,14.6163,14.3515,14.135,14.1931,14.3993,14.2055,14.4818,14.5369,0.258506,0.382857,-0.0818727,-0.630787,
"CELE_Y75B8A,19",4.19455,1.64953,Q9XW67,Uncharacterized protein,15.6242,15.2291,16.2148,15.431,9.5053,15.0556,11.9598,9.20022,1.64953,0.0091312,4.19455,3.05348,+
"CELE_Y75B8A,14",0.751587,2.93105,Q9XW68,Uncharacterized protein,14.9438,14.7868,15.0334,14.4747,14.0968,14.0846,13.9312,14.1197,2.93105,0.000404598,0.751587,5.78024,+
"pph-4,1",0.511095,1.48006,Q9XW79,Serine/threonine-protein phosphatase 4 catalytic subunit 1,14.9829,14.6198,14.7471,14.8851,14.5578,14.5905,13.8962,14.1461,1.48006,0.013166,0.511095,2.75418,+
vha-13,1.61199,4.74266,Q9XW92,V-type proton ATPase catalytic subunit A,20.7691,20.932,20.4208,20.6031,19.1231,19.0446,18.882,19.2273,4.74266,0,1.61199,12.2424,+
"CELE_Y73F4A,3",1.32768,4.50615,Q9XWC1,Uncharacterized protein,12.0671,11.9628,11.8308,11.7926,10.7137,10.3557,10.7923,10.4809,4.50615,0,1.32768,11.1413,+
"Y73F4A,1",1.95935,2.05214,Q9XWC2,"DOMON domain-containing protein Y73F4A,1",16.4968,17.0803,16.4133,14.7616,14.4677,13.9722,14.4302,14.0444,2.05214,0.00335203,1.95935,3.8095,+
"Y73F4A,2",-3.02542,4.82094,Q9XWC3,"DOMON domain-containing protein Y73F4A,2",11.9874,11.6296,11.7933,11.8262,15.1221,14.1539,15.0535,15.0086,4.82094,0,-3.02542,-12.6286,+
acs-5,2.20859,1.53813,Q9XWD1,Fatty Acid CoA Synthetase family,17.3069,17.2437,17.5053,20.4148,16.0382,15.6858,15.8262,16.0861,1.53813,0.0114058,2.20859,2.85569,+
eif-2bbeta,0.414525,1.0949,Q9XWD5,Eukaryotic Initiation Factor,14.8977,14.6856,14.5524,14.2278,14.4632,14.2414,13.7975,14.2031,1.0949,0.0346679,0.414525,2.10095,+
ced-1,1.63121,3.26196,Q9XWD6,Cell death abnormality protein 1,13.7783,13.9279,13.7233,13.6383,11.7819,11.6887,12.6506,12.4218,3.26196,0.000273077,1.63121,6.67587,+
dnj-27,0.478688,0.423926,Q9XWE1,DNaJ domain (Prokaryotic heat shock protein),12.0561,12.6695,11.9192,11.7733,11.7243,11.6149,12.7091,10.4552,0.423926,0.228239,0.478688,0.954327,
"CELE_Y47H9C,1",4.40057,6.7165,Q9XWE2,Uncharacterized protein,14.9639,14.8136,14.664,14.3419,10.5533,10.349,10.1682,10.1105,6.7165,0,4.40057,26.4655,+
"Y106G6E,4",0.0789666,0.168988,Q9XWE6,Probable 5-formyltetrahydrofolate cyclo-ligase,13.8619,13.444,14.0587,13.5947,13.3148,13.8036,13.8194,13.7057,0.168988,0.513312,0.0789666,0.436621,
ubc-16,0.231671,0.296899,Q9XWF6,UBiquitin Conjugating enzyme,12.6184,12.5808,13.3013,13.401,13.2662,12.6043,12.1374,12.9669,0.296899,0.338405,0.231671,0.709256,
"CELE_Y63D3A,7",-0.851315,2.55,Q9XWG2,Uncharacterized protein,18.1386,17.8887,17.8963,17.9386,18.9461,18.3324,18.9167,19.0722,2.55,0.00110945,-0.851315,-4.86157,+
bub-3,-0.286925,0.775953,Q9XWH0,Mitotic checkpoint protein bub-3,16.042,15.8601,15.6152,15.2648,15.9208,16.1431,16.0497,15.8161,0.775953,0.080566,-0.286925,-1.56981,
btb-14,2.91964,4.49376,Q9XWH8,"BTB/POZ domain-containing protein Y57A10B,3",15.5402,15.274,15.1977,15.3202,12.3146,11.7422,12.8717,12.7251,4.49376,0,2.91964,11.0862,+
"CELE_Y54E2A,4",0.15352,0.212736,Q9XWI1,Uncharacterized protein,14.377,13.99,13.8625,13.9107,14.1624,13.4063,13.4763,14.4813,0.212736,0.443111,0.15352,0.533714,
"eif-3,B",0.983191,5.80635,Q9XWI6,Eukaryotic translation initiation factor 3 subunit B,17.5548,17.5543,17.3538,17.4691,16.4763,16.4483,16.5233,16.5513,5.80635,0,0.983191,18.5925,+
"CELE_Y51H1A,3",0.126772,0.432466,Q9XWJ5;Q9XWJ6,Uncharacterized protein,16.5595,16.8024,16.6341,16.7766,16.7353,16.5187,16.2543,16.7573,0.432466,0.221997,0.126772,0.970165,
dus-2,0.276955,1.01042,Q9XWJ9,DihydroUridine Synthase two homolog,13.6438,13.5309,13.5404,13.1883,13.3598,13.3441,13.1631,12.9284,1.01042,0.0428125,0.276955,1.96049,+
"CELE_Y54E5A,5",-0.80889,1.02996,Q9XWK2,Uncharacterized protein,15.8449,15.8755,15.5704,15.7201,16.4891,15.4976,17.3904,16.8694,1.02996,0.0404147,-0.80889,-1.99294,+
npp-4,0.395463,1.78762,Q9XWK3,Nuclear Pore complex Protein,14.8802,14.8301,14.4388,14.7084,14.2498,14.4103,14.1636,14.452,1.78762,0.00656546,0.395463,3.30494,+
ttr-17,1.52643,2.61549,Q9XWL1,TransThyretin-Related family domain,18.5329,19.0446,18.0781,18.4993,16.8097,17.6115,16.5271,17.1008,2.61549,0.000994819,1.52643,5.01174,+
oig-2,0.628647,1.9807,Q9XWM1,One IG domain,16.1809,16.3032,16.3344,16.2775,16.0387,15.4767,15.2775,15.7886,1.9807,0.00421632,0.628647,3.66998,+
nlp-26,0.610817,2.28636,Q9XWN4,Neuropeptide-Like Protein,15.1299,14.997,15.0003,14.8513,14.6263,14.1231,14.5902,14.1954,2.28636,0.00192219,0.610817,4.28594,+
"CELE_Y43F8C,13",1.353,5.41946,Q9XWN7,Uncharacterized protein,17.6117,17.6084,17.5756,17.8334,16.1616,16.3537,16.2597,16.4422,5.41946,0,1.353,15.9851,+
mrps-28,0.270698,1.00104,Q9XWP0,"Mitochondrial Ribosomal Protein, Small",16.0088,16.4624,16.0241,16.3519,15.9411,15.9987,15.727,16.0974,1.00104,0.0438485,0.270698,1.94492,+
"CELE_Y43F8C,7",-0.29435,0.579747,Q9XWP1,Uncharacterized protein,16.1607,16.1239,16.2943,16.1563,17.1069,16.2385,16.0221,16.545,0.579747,0.142854,-0.29435,-1.23447,
"eif-3,j",0.80045,3.61297,Q9XWP7,Eukaryotic Initiation Factor,18.5671,18.73,18.488,18.6076,17.7074,17.5885,17.9272,17.968,3.61297,0.000211043,0.80045,7.74285,+
dsbn-1,0.623992,1.1581,Q9XWQ1,Dysbindin protein homolog,13.9116,13.6357,13.9749,13.6413,13.7145,12.7372,12.6759,13.54,1.1581,0.0296699,0.623992,2.20641,+
sec-8,0.0809114,0.0830668,Q9XWS2,Exocyst complex component 4,13.4981,12.1321,12.6479,12.3636,12.9916,12.1045,12.7148,12.5071,0.0830668,0.711725,0.0809114,0.22976,
rpl-30,-1.382,2.56984,Q9XWS4,"Ribosomal Protein, Large subunit",17.2478,17.1513,17.5011,18.0551,19.2026,18.3039,18.9938,18.983,2.56984,0.00112272,-1.382,-4.90673,+
"CELE_Y62H9A,5",1.67105,4.83852,Q9XWS6,Uncharacterized protein,19.1641,18.8797,18.775,18.8384,17.1944,17.1496,17.0942,17.5349,4.83852,0,1.67105,12.7168,+
ule-5,1.5795,7.14622,Q9XWT3,Uterine Lumin Expressed/locailized,18.3282,18.4492,18.2541,18.3267,16.6996,16.831,16.7889,16.7208,7.14622,0,1.5795,31.2433,+
"CELE_Y62H9A,4",2.49167,3.47937,Q9XWT4,Uncharacterized protein,17.4295,17.5594,17.0459,17.0507,15.2084,13.9311,14.6812,15.2981,3.47937,0.000192179,2.49167,7.32138,+
"CELE_Y62H9A,3",0.00769711,0.0187785,Q9XWT5,Uncharacterized protein,15.6516,16.1139,15.655,15.9026,15.9748,15.7617,15.6149,15.941,0.0187785,0.929082,0.00769711,0.0553165,
sup-1,0.662373,3.19283,Q9XWU2,Protein SUP-1,18.2,18.2599,18.1515,18.192,17.3482,17.3988,17.7713,17.6357,3.19283,0.000258652,0.662373,6.48047,+
epg-3,0.338655,1.29442,Q9XWU8,Ectopic P granules protein 3,15.0476,14.8006,14.8809,14.7013,14.5077,14.7858,14.2127,14.5696,1.29442,0.0209736,0.338655,2.43571,+
"CELE_Y37D8A,19",1.14751,2.04759,Q9XWU9,Uncharacterized protein,20.5535,20.58,20.6269,20.0702,18.8791,18.9454,20.0655,19.3504,2.04759,0.00333911,1.14751,3.80053,+
"CELE_Y37D8A,3",-0.142677,0.244103,Q9XWV1,Uncharacterized protein,14.4236,13.5034,13.5125,13.6122,14.123,13.7713,13.7666,13.9615,0.244103,0.399829,-0.142677,-0.600684,
"Y37D8A,2",1.51036,7.37895,Q9XWV2,Putative phospholipase B-like 1,18.3541,18.4597,18.3679,18.3863,16.9727,16.7925,16.8639,16.8974,7.37895,0,1.51036,34.1772,+
arx-5,-1.86247,2.88544,Q9XWV3,Probable actin-related protein 2/3 complex subunit 3,14.1059,13.6206,13.2619,13.6613,14.9848,15.1027,16.0592,15.9528,2.88544,0.000391982,-1.86247,-5.6643,+
"CELE_Y37D8A,21",-0.345197,0.336701,Q9XWV4,Uncharacterized protein,13.4338,12.5173,12.1469,12.0997,12.8384,13.2935,12.0401,13.4064,0.336701,0.299787,-0.345197,-0.788205,
mrps-10,-0.101635,0.0867004,Q9XWV5,"Probable 28S ribosomal protein S10, mitochondrial",13.3954,15.0051,14.8876,15.2303,14.7284,14.9153,14.5236,14.7577,0.0867004,0.701913,-0.101635,-0.239041,
cec-7,0.683505,0.607066,Q9XWW0,"C,Elegans Chromodomain protein",15.059,15.3745,15.2129,15.3067,16.1341,14.0688,13.8923,14.1239,0.607066,0.131984,0.683505,1.28204,
hpo-21,0.46773,2.2151,Q9XWW1,Probable signal peptidase complex subunit 2,16.4575,16.3328,16.2901,16.3065,16.1012,15.9259,15.9,15.5891,2.2151,0.00226387,0.46773,4.13774,+
"CELE_Y43F8B,11",2.17724,1.5054,Q9XWY1,Uncharacterized protein,14.2268,14.0559,13.5747,13.8923,11.2224,13.087,12.8941,9.83731,1.5054,0.0123282,2.17724,2.79834,+
"CELE_Y45F3A,9",0.647811,1.81522,Q9XWY8,Uncharacterized protein,15.1485,15.29,15.0217,15.132,14.2136,14.7945,14.8443,14.1486,1.81522,0.00589719,0.647811,3.35611,+
acdh-11,-0.356308,1.72732,Q9XWZ2,Acyl-CoA dehydrogenase family member 11,16.6378,16.6455,16.628,16.6649,17.1803,17.1732,16.9337,16.7142,1.72732,0.00751224,-0.356308,-3.19423,+
"Y39A1A,14",1.88388,1.90151,Q9XX15,Ribosomal RNA small subunit methyltransferase nep-1,15.2879,17.7455,16.2915,17.1015,14.9298,14.6598,14.6117,14.6896,1.90151,0.00492239,1.88388,3.51821,+
orc-4,-1.55752,2.52014,Q9XX16,ORC (Origin Recognition Complex) subunit,12.0621,11.8655,11.7681,11.8445,13.2312,13.4166,12.8042,14.3181,2.52014,0.00115621,-1.55752,-4.79408,+
mrpl-22,-1.02765,2.03484,Q9XX18,"Mitochondrial Ribosomal Protein, Large",13.6931,13.1322,12.7229,13.38,14.6119,13.7679,14.2599,14.3991,2.03484,0.00349808,-1.02765,-3.77549,+
lron-10,1.89584,2.71034,Q9XX25,ELRR (Extracellular Leucine-Rich Repeat) ONly,14.6417,14.5451,14.7798,14.5093,12.5229,13.7494,12.0915,12.5288,2.71034,0.000663043,1.89584,5.2347,+
dct-16,0.198392,0.511328,Q9XX57,"DAF-16/FOXO Controlled, germline Tumor affecting",20.2405,19.8136,19.9243,19.6556,19.9109,19.5938,19.4032,19.9325,0.511328,0.174075,0.198392,1.11354,
ebp-2,-0.062885,0.328569,Q9XXA2,Microtubule End Binding Protein,14.8541,14.8982,14.8463,14.6687,14.9139,14.707,15.0129,14.885,0.328569,0.306603,-0.062885,-0.772257,
tag-131,0.574237,2.26349,Q9XXA7,Neuferricin homolog,14.9432,15.1875,14.6498,14.8407,14.434,14.1382,14.2812,14.4709,2.26349,0.00195464,0.574237,4.23805,+
"CELE_Y48A6B,7",-0.7648,1.98818,Q9XXD0,Uncharacterized protein,14.4482,14.0189,14.5454,14.1062,15.5099,14.8586,14.7829,15.0266,1.98818,0.00408789,-0.7648,-3.68448,+
exos-1,1.04109,1.27343,Q9XXD2,EXOSome (Multiexonuclease complex) component,14.8636,14.8423,14.3481,14.5395,13.0223,13.1954,13.3767,14.8348,1.27343,0.021949,1.04109,2.4002,+
"Y48A6B,3",-1.32528,4.63619,Q9XXD4,Putative H/ACA ribonucleoprotein complex subunit 2-like protein,15.6553,16.0504,16.0006,15.8482,17.0361,17.342,17.1716,17.3058,4.63619,0,-1.32528,-11.7348,+
"CELE_Y44A6D,2",1.13434,4.40284,Q9XXE2,Uncharacterized protein,17.4139,17.1488,17.0306,17.0786,16.0469,16.1666,16.0577,15.8633,4.40284,0,1.13434,10.6896,+
"CELE_Y43C5A,2",1.79925,4.55718,Q9XXE9,Uncharacterized protein,16.5396,16.4481,15.9572,16.42,14.6009,14.3694,14.431,14.7665,4.55718,0,1.79925,11.3708,+
"CELE_Y37A1B,5",0.392653,3.32459,Q9XXF9,Uncharacterized protein,16.6331,16.6537,16.5003,16.5129,16.1801,16.2931,16.095,16.1612,3.32459,0.000172,0.392653,6.8569,+
"CELE_Y17G7B,17",0.551749,1.27322,Q9XXH7,Uncharacterized protein,12.9736,13.4087,13.1804,13.2991,13.0087,12.6509,12.0758,12.9194,1.27322,0.0219415,0.551749,2.39984,+
"CELE_Y17G7B,10",0.572205,0.550852,Q9XXI5;Q9XXI6,"NAD kinase 2, mitochondrial;NAD kinase 2, mitochondrial",14.2447,15.735,13.7275,13.8634,13.5374,13.636,13.923,14.1854,0.550852,0.155566,0.572205,1.18373,
cyn-16,0.48512,0.541329,Q9XXI7,CYclophyliN,13.7248,13.1497,12.5434,14.4295,12.8698,13.2813,12.9208,12.8351,0.541329,0.15969,0.48512,1.16691,
mcm-2,-0.355868,1.16531,Q9XXI9,DNA helicase,16.2509,15.9556,15.6572,15.9343,16.4358,16.0615,16.205,16.5191,1.16531,0.0291794,-0.355868,-2.21846,+
"CELE_Y17G7B,3",1.25438,0.894585,Q9XXJ1,Uncharacterized protein,14.5662,14.2896,17.0869,14.2387,14.1845,13.5859,13.3755,14.0181,0.894585,0.0587441,1.25438,1.76802,
"CELE_Y12A6A,1",0.0265551,0.0418221,Q9XXJ4,Uncharacterized protein,14.7546,14.4642,14.3291,14.5323,14.8046,14.039,14.268,14.8623,0.0418221,0.842948,0.0265551,0.120274,
"H28O16,1",0.511707,1.68655,Q9XXK1,"ATP synthase subunit alpha, mitochondrial",22.7688,22.6268,22.5254,22.551,21.7161,22.4696,22.1534,22.0861,1.68655,0.00829756,0.511707,3.12018,+
qns-1,0.372823,0.465666,Q9XXK6,Glutamine-dependent NAD(+) synthetase,15.1147,14.582,14.0439,14.2137,14.0135,13.5282,14.0725,14.8487,0.465666,0.200661,0.372823,1.03113,
tram-1,-0.359388,0.751485,Q9XXK7,Translocating chain-associated membrane protein,13.6992,14.098,13.902,14.0327,14.5161,14.6063,13.6511,14.3959,0.751485,0.0870682,-0.359388,-1.52863,
ssp-31,-1.03653,1.70502,Q9XXL3,Sperm-specific class P protein 31,12.4401,12.5848,13.1055,12.6174,14.0617,13.1883,14.3809,13.2631,1.70502,0.00793604,-1.03653,-3.15365,+
pus-1,0.28054,0.6047,Q9XXN0,tRNA pseudouridine synthase,14.9512,14.6742,14.6661,14.6896,14.7908,14.3862,13.906,14.7758,0.6047,0.132811,0.28054,1.27793,
immt-2,-1.19732,4.27015,Q9XXN2,MICOS complex subunit MIC60-2,13.1227,13.1118,12.9638,13.2192,14.4157,14.2758,14.0162,14.4992,4.27015,0,-1.19732,-10.134,+
"CELE_Y51A2D,18",-0.466743,1.0106,Q9XXQ4,Uncharacterized protein,12.4347,12.2587,12.5648,12.259,13.4488,12.5698,12.9283,12.4373,1.0106,0.0428158,-0.466743,-1.96079,+
ttr-25,2.0269,3.74456,Q9XXQ6,TransThyretin-Related family domain,17.4408,17.3073,17.5941,17.4515,15.8721,14.7587,15.4031,15.6523,3.74456,6.97E-05,2.0269,8.17776,+
"hmit-1,2",0.347842,0.803009,Q9XXQ9,H(+) MyoInositol coTransporter,13.4283,12.9009,12.6933,12.4829,12.39,12.4846,12.5075,12.7319,0.803009,0.075414,0.347842,1.6152,
"CELE_Y51A2D,14",-0.964821,2.17045,Q9XXR2,Uncharacterized protein,11.9686,11.8728,11.8845,11.5862,13.2672,12.3061,12.5374,13.0605,2.17045,0.00248821,-0.964821,-4.04636,+
ttr-24,1.41863,5.72836,Q9XXR4,TransThyretin-Related family domain,18.6751,18.6275,18.7356,18.6706,17.1152,17.2531,17.4684,17.1976,5.72836,0,1.41863,18.0359,+
ttr-26,1.89368,7.36381,Q9XXR5,TransThyretin-Related family domain,17.614,17.6619,17.5623,17.5223,15.6792,15.7858,15.5729,15.7479,7.36381,0,1.89368,33.9782,+
lpin-1,0.3835,1.31519,Q9XXT5,LiPIN (Mammalian lipodystrophy associated) homolog,14.9739,15.0266,14.7119,14.7529,14.7255,14.5951,14.1046,14.5061,1.31519,0.0198411,0.3835,2.47093,+
vha-11,1.40065,3.27076,Q9XXU9,V-type proton ATPase subunit C,19.5721,19.287,19.1536,19.2116,17.7822,18.4611,17.7312,17.6473,3.27076,0.000274396,1.40065,6.70105,+
unc-11,1.78409,2.47739,Q9XZI6,Phosphatidylinositol-binding clathrin assembly protein unc-11,16.4844,16.3631,15.2583,15.4052,14.3493,13.4838,14.37,14.1716,2.47739,0.00125523,1.78409,4.69852,+
hgo-1,-0.0121026,0.0460471,Q9Y041,"Homogentisate 1,2-dioxygenase",17.0718,17.1307,17.1594,17.0911,17.3785,16.9884,17.1258,17.0087,0.0460471,0.827964,-0.0121026,-0.131867,
itr-1,0.288602,0.277426,Q9Y0A1,"Inositol 1,4,5-trisphosphate receptor itr-1",13.6708,12.9715,14.2216,14.682,13.6985,13.451,13.0888,14.1532,0.277426,0.359606,0.288602,0.669764,
"tin-9,2",0.242692,0.536462,Q9Y0V2,Mitochondrial import inner membrane translocase subunit Tim10B,14.8554,14.6538,14.6909,14.6217,14.5609,14.0042,14.9667,14.3193,0.536462,0.161682,0.242692,1.15829,
