geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d1,log2FC,Student's T-test Test statistic N2_d15_N2_d1,Sign p-val: 0.05 
"CELE_Y54F10AM,5",-0.342463,1.58696,Q9BL03,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,18.3217,18.7286,18.2926,18.5336,18.6688,18.7734,18.9014,18.9027,1.58696,0.0123156,-0.342463,-2.94188,+
rbc-2,2.35417,1.53354,Q9BL05,RaBConnectin related,12.5216,12.0772,12.2207,12.1862,8.42117,11.5452,11.0729,8.54961,1.53354,0.0135579,2.35417,2.84763,+
"Y54F10AM,8",0.63821,2.7921,Q9BL07,Putative phospholipase B-like 3,17.8921,17.5765,17.5749,18.0418,17.1471,17.1467,17.1368,17.1019,2.7921,0.00120938,0.63821,5.4323,+
herc-1,0.30964,0.446049,Q9BL11,HECT and RCC domain E3 ubiquitin ligase,14.3646,12.9487,14.1126,13.8498,13.6145,13.5109,13.4197,13.4921,0.446049,0.219028,0.30964,0.995219,
"CELE_Y48G8AL,5",0.519985,2.20867,Q9BL15,Uncharacterized protein,16.1217,16.2998,16.1905,16.5596,15.5406,15.88,15.8924,15.7786,2.20867,0.00326512,0.519985,4.12453,+
haf-6,-0.692752,0.834623,Q9BL17;V6CKC7,HAlF transporter (PGP related),15.6849,15.1836,15.7891,14.0659,15.7644,15.9277,16.2062,15.5961,0.834623,0.0772038,-0.692752,-1.66808,
rpl-17,-2.09992,3.36043,Q9BL19,60S ribosomal protein L17,16.9189,17.5645,16.2155,17.1621,19.1147,19.08,18.7831,19.2827,3.36043,0.000388889,-2.09992,-6.96227,+
"CELE_Y71H2AR,1",0.10665,0.167372,Q9BL27,Uncharacterized protein,15.6171,16.2952,15.8706,16.0369,15.2937,15.9079,15.9361,16.2553,0.167372,0.52676,0.10665,0.432944,
"CELE_Y71H2AM,1",0.102788,0.181756,Q9BL28,Probable tRNA N6-adenosine threonylcarbamoyltransferase,14.588,14.9647,14.3742,15.0506,14.3734,14.9463,14.8642,14.3825,0.181756,0.502619,0.102788,0.465445,
"CELE_Y71H2AM,4",0.14892,0.288027,Q9BL33,Uncharacterized protein,16.9835,16.3234,16.6681,16.9075,16.1964,16.4425,16.7628,16.8851,0.288027,0.355011,0.14892,0.691339,
"CELE_Y71H2AM,5",-0.133834,0.534438,Q9BL34,Uncharacterized protein,17.8462,17.7124,17.8626,18.1826,18.0499,17.8793,18.1665,18.0434,0.534438,0.170027,-0.133834,-1.1547,
"CELE_Y71H2AM,20",1.95796,4.79957,Q9BL35,Serine/threonine-protein phosphatase 2A activator,15.8173,16.0835,16.3233,16.519,14.1246,14.2983,14.267,14.2213,4.79957,0,1.95796,12.522,+
swsn-3,0.236385,0.426864,Q9BL39,SWI/SNF nucleosome remodeling complex component,13.9586,13.7604,14.0241,14.0769,13.7208,13.2503,14.3654,13.5379,0.426864,0.231163,0.236385,0.959783,
"CELE_Y71H2AM,13",0.696597,2.58049,Q9BL43,Uncharacterized protein,16.2124,16.6062,16.776,16.335,15.6817,15.8739,15.9047,15.6829,2.58049,0.00139286,0.696597,4.93111,+
"CELE_Y71H2AM,11",-0.448495,0.842852,Q9BL46,Uncharacterized protein,16.0478,15.6524,15.5296,16.6607,16.4435,16.3209,16.2842,16.6359,0.842852,0.075437,-0.448495,-1.68182,
set-27,-0.61969,0.472897,Q9BL48,SET (Trithorax/polycomb) domain containing,13.6899,15.8675,13.8384,14.5368,15.0697,14.6056,16.0285,14.7075,0.472897,0.202431,-0.61969,-1.04428,
"CELE_Y65B4A,8",1.15949,0.646612,Q9BL56,Uncharacterized protein,14.2296,14.8596,14.0083,17.6795,13.7752,13.8841,14.084,14.3957,0.646612,0.125801,1.15949,1.3503,
"CELE_Y65B4A,1",0.81034,2.96632,Q9BL57,Uncharacterized protein,13.6368,13.2401,13.6523,13.8621,12.9196,12.7075,12.7848,12.7381,2.96632,0.000834934,0.81034,5.87107,+
vps-20,0.88097,1.91461,Q9BL60,Related to yeast Vacuolar Protein Sorting factor,16.2943,15.6407,15.9745,15.9906,15.1174,14.759,15.6781,14.822,1.91461,0.00645267,0.88097,3.54312,+
"CELE_Y54H5A,2",0.98323,1.25772,Q9BL64,Uncharacterized protein,15.841,15.0173,14.9514,16.1655,14.3865,14.4567,13.917,15.2821,1.25772,0.0266138,0.98323,2.37367,+
frl-1,0.888254,1.00891,Q9BL72,FRL (Formin Related gene in Leukocytes) homolog,14.1086,14.9514,14.2011,14.8674,12.4566,14.123,14.0343,13.9615,1.00891,0.0491648,0.888254,1.95798,+
ppk-2,1.04007,1.34334,Q9BL73,PIP Kinase,15.4417,15.168,15.1936,16.5777,14.3049,14.4016,14.2349,15.2794,1.34334,0.0214318,1.04007,2.51882,+
"CELE_Y48G1C,9",-0.442359,1.30019,Q9BL76,Uncharacterized protein,12.387,12.1816,11.9134,12.7336,12.7768,12.6508,12.8822,12.6752,1.30019,0.0239005,-0.442359,-2.44548,+
"CELE_Y47G6A,21",-0.189135,0.619015,Q9BL81,Uncharacterized protein,15.3412,15.4317,15.4387,15.8827,15.7633,15.5504,15.6273,15.9098,0.619015,0.135983,-0.189135,-1.30274,
vps-4,0.473892,0.9334,Q9BL83,Related to yeast Vacuolar Protein Sorting factor,16.3864,15.7174,16.22,16.7716,16.2134,15.6604,15.6346,15.6914,0.9334,0.0595449,0.473892,1.83256,
mrpl-38,0.411989,0.498929,Q9BL86,"Mitochondrial Ribosomal Protein, Large",14.4632,13.8059,13.8542,15.2906,13.6909,13.8864,13.813,14.3757,0.498929,0.188365,0.411989,1.09131,
"CELE_Y18H1A,4",1.07644,2.4401,Q9BL94,Uncharacterized protein,14.9953,14.3452,14.7599,14.979,13.9725,13.2601,13.547,13.9941,2.4401,0.00217814,1.07644,4.61616,+
"C36E6,1",0.470215,1.64108,Q9BLA0,Uncharacterized protein,14.5998,14.6819,14.7826,15.1875,14.2427,14.2265,14.3155,14.5863,1.64108,0.0108564,0.470215,3.03834,+
mog-2,-0.123578,0.137472,Q9BLB6,Probable U2 small nuclear ribonucleoprotein A',16.7429,15.347,16.7016,16.065,16.4049,16.1567,16.2343,16.5549,0.137472,0.587131,-0.123578,-0.363542,
atln-1,0.0189881,0.0367621,Q9BMU4,ATLastiN (Endoplasmic reticulum GTPase) related,16.8348,16.234,16.6432,17.051,16.642,16.6977,16.5731,16.7742,0.0367621,0.863089,0.0189881,0.106265,
zig-11,0.493787,1.05512,Q9BPN5,2 (Zwei) IG domain protein,17.5565,16.7382,16.5591,16.947,16.3861,16.2585,16.4156,16.7653,1.05512,0.0442519,0.493787,2.03476,+
mrpl-15,-0.442295,1.32274,Q9BPN6,"Mitochondrial Ribosomal Protein, Large",14.5933,14.4453,14.6738,15.2487,15.1102,15.1803,15.1978,15.242,1.32274,0.0223457,-0.442295,-2.48377,+
"Y92H12BR,3",2.01247,6.35757,Q9BPN8,"Uncharacterized protein Y92H12BR,3",17.6155,17.4354,17.5733,17.5955,15.3245,15.5412,15.66,15.6442,6.35757,0,2.01247,23.0325,+
"CELE_Y92H12BR,2",-0.488989,0.559431,Q9BPN9,Uncharacterized protein,13.2245,14.1649,14.4175,15.1666,14.5727,14.802,14.9099,14.6447,0.559431,0.159348,-0.488989,-1.19884,
set-29,-1.8659,4.76376,Q9BPP1,SET (Trithorax/polycomb) domain containing,12.1646,12.1822,12.6202,12.7042,14.3127,14.1683,14.4096,14.2442,4.76376,0,-1.8659,-12.3453,+
par-4,-1.95149,2.92279,Q9GN62,Serine/threonine-protein kinase par-4,12.5486,12.1465,11.9747,12.7687,13.6542,15.0367,14.3786,14.1749,2.92279,0.000919696,-1.95149,-5.75912,+
uggt-1,0.315015,1.16192,Q9GPA0,UDP-Glucose Glycoprotein glucosylTransferase,15.8164,15.4925,15.5676,16.0724,15.4423,15.4031,15.2892,15.5543,1.16192,0.0336828,0.315015,2.21278,+
"CELE_F48E3,4",3.2652,4.42109,Q9GPA1,Uncharacterized protein,19.377,18.6861,19.3274,18.6307,16.065,16.1949,15.3882,15.3122,4.42109,0,3.2652,10.7681,+
rpb-10,0.130044,0.202163,Q9GR61,"DNA-directed RNA polymerases I, II, and III subunit RPABC5",14.3048,14.9086,15.0046,14.9295,14.236,15.1438,14.4709,14.7767,0.202163,0.468861,0.130044,0.510668,
"CELE_Y71A12B,10",2.83097,5.23404,Q9GRV1,Uncharacterized protein,14.0703,14.5628,14.9024,14.7219,11.8449,11.8306,11.694,11.5639,5.23404,0,2.83097,14.8638,+
pcp-4,0.4637,1.17791,Q9GRV9,Prolyl Carboxy Peptidase like,14.2266,14.8703,15.1493,14.8803,14.3739,14.4236,14.3517,14.1226,1.17791,0.0324646,0.4637,2.23955,+
nova-1,-0.12942,0.675418,Q9GRY9,NOVA kh (KH) homology domain homolog,16.4054,16.3016,16.6158,16.4974,16.4476,16.5921,16.7535,16.5447,0.675418,0.116505,-0.12942,-1.39963,
ebp-1,1.70022,3.78889,Q9GRZ1,Microtubule End Binding Protein,17.2326,17.2165,17.012,17.0706,15.9584,15.1556,15.1077,15.5091,3.78889,0.000110749,1.70022,8.3289,+
prp-6,1.04162,1.85909,Q9GRZ2,Yeast PRP (Splicing factor) related,15.3701,15.1812,15.4998,16.3514,14.3605,14.7673,14.8826,14.2257,1.85909,0.00721161,1.04162,3.43812,+
tcc-1,1.20333,3.73281,Q9GRZ9,Transmembrane and Coiled-Coil protein,18.7627,18.2749,18.2555,18.6287,17.5004,17.2142,17.2217,17.1723,3.73281,0.000105919,1.20333,8.1381,+
csn-1,0.179353,0.195926,Q9GS00,COP9 signalosome complex subunit 1,14.7812,14.3857,13.6027,15.1343,14.4585,13.9399,14.1781,14.61,0.195926,0.478816,0.179353,0.496953,
ric-8,0.572475,0.544183,Q9GSX9,Synembryn,14.9409,15.3035,14.6878,13.3946,14.5141,13.5901,14.3898,13.5429,0.544183,0.165809,0.572475,1.17196,
"CELE_F14F9,4",-0.0110046,0.00203628,Q9GUC8,Uncharacterized protein,8.23128,12.2294,13.4455,12.6942,11.3207,14.217,13.1489,7.95781,0.00203628,0.992163,-0.0110046,-0.00611101,
acp-6,-1.1366,3.35491,Q9GUF2,ACid Phosphatase family,16.4158,16.8417,16.3024,16.7762,17.6362,17.8864,17.8703,17.4896,3.35491,0.000387097,-1.1366,-6.94595,+
"CELE_Y73E7A,1",-0.164473,0.64732,Q9GUM1,Uncharacterized protein,16.7058,16.4274,16.5443,16.8648,16.6246,16.7913,16.994,16.7903,0.64732,0.125574,-0.164473,-1.35152,
"CELE_Y73E7A,2",0.40263,0.442932,Q9GUM5,Uncharacterized protein,14.3316,12.8427,12.8556,14.0207,13.4679,13.034,12.9248,13.0133,0.442932,0.221042,0.40263,0.989486,
cpx-1,0.292195,0.533422,Q9GUM7,Putative complexin-1,15.6215,14.5194,15.3677,15.4433,15.1038,14.9869,14.815,14.8775,0.533422,0.170679,0.292195,1.1529,
eel-1,0.317193,1.8776,Q9GUP2;U4PBJ5;U4PBK1;U4PBX5;U4PBY0;U4PES6;U4PMD1;U4PRN6,Enhancer of EfL-1 mutant phenotype,16.2469,16.2639,15.9452,16.1537,15.986,15.8376,15.7846,15.7328,1.8776,0.00687006,0.317193,3.47296,+
unc-27,0.117053,0.301309,Q9GYF1,Troponin I 2,19.7587,19.6257,19.8056,20.2976,19.6227,19.8443,19.9055,19.6469,0.301309,0.340475,0.117053,0.718118,
hap-1,-0.0752425,0.0717475,Q9GYG4,Inosine triphosphate pyrophosphatase,14.1259,13.3914,14.1166,13.4989,13.2486,14.4309,14.3904,13.3638,0.0717475,0.750718,-0.0752425,-0.200491,
rme-6,2.01648,4.99464,Q9GYH7,Receptor-mediated endocytosis protein 6,12.9144,12.5775,12.8119,13.0885,10.8482,10.8786,10.5493,11.0502,4.99464,0,2.01648,13.5267,+
"CELE_F29B9,11",0.759335,2.9868,Q9GYI1,Uncharacterized protein,18.4402,18.7492,18.7556,18.8587,18.1712,17.8768,17.74,17.9785,2.9868,0.000847518,0.759335,5.92432,+
mrps-21,-1.67609,2.81311,Q9GYI2,"Mitochondrial Ribosomal Protein, Small",12.4164,12.1411,12.241,12.7511,14.1985,14.0275,14.6778,13.3502,2.81311,0.0011937,-1.67609,-5.48393,+
"CELE_F29B9,8",1.75925,2.49988,Q9GYI7,Uncharacterized protein,16.0364,15.7024,15.8097,17.2497,14.5009,14.1591,14.4753,14.6259,2.49988,0.00176762,1.75925,4.74865,+
"C46H11,2",-0.530448,0.610312,Q9GYJ1,Flavin-containing monooxygenase,12.3797,11.9787,12.1238,12.6609,12.1092,13.8818,12.8196,12.4544,0.610312,0.138849,-0.530448,-1.28767,
phat-2,1.07844,1.98795,Q9GYJ2,PHAryngeal gland Toxin-related,14.3165,14.4879,14.1019,14.9329,12.8759,13.1163,13.639,13.8942,1.98795,0.00532335,1.07844,3.68404,+
snx-1,0.465967,1.35035,Q9GYJ9,Sorting NeXin,15.0934,14.9147,14.8489,15.3683,14.2337,14.8823,14.4992,14.7462,1.35035,0.0210299,0.465967,2.53079,+
"C05D9,3",0.761915,2.95481,Q9GYK2,"Uncharacterized integrin beta-like protein C05D9,3",16.1855,15.7256,15.7088,15.839,15.297,14.9777,15.0433,15.0933,2.95481,0.00091113,0.761915,5.84133,+
"CELE_R03H10,1",1.09234,1.03713,Q9GYL7,Uncharacterized protein,17.6687,16.8071,16.253,16.331,15.3452,14.6013,16.5456,16.1984,1.03713,0.0458603,1.09234,2.00487,+
endu-2,1.12156,1.99389,Q9GYM9,"ENDonuclease, poly(U) specific",15.9391,15.4459,15.6787,16.8142,14.9664,14.7185,14.8292,14.8776,1.99389,0.00532464,1.12156,3.69555,+
"CELE_F46C8,3",-0.911001,0.62108,Q9GYP5,Uncharacterized protein,9.65242,12.5456,12.3325,12.3089,12.7851,12.8323,12.5222,12.3439,0.62108,0.135396,-0.911001,-1.30631,
"C49H3,3",0.851725,0.825392,Q9GYQ6,Uncharacterized protein,16.5868,14.8441,15.0937,16.6054,15.3115,14.3538,15.1037,14.9542,0.825392,0.079378,0.851725,1.65265,
xpo-3,1.04485,1.37498,Q9GYQ7;W6RQY2,EXPOrtin (Nuclear export receptor),14.8813,13.4045,13.7107,14.9367,13.3436,13.287,12.9229,13.2004,1.37498,0.0197373,1.04485,2.57287,+
ntl-4,0.405057,0.482579,Q9GYQ9;W6RRU8;W6RTE4;W6SBC7,NOT-Like (Yeast CCR4/NOT complex component),15.0517,13.8781,15.6077,14.5244,14.1505,14.2798,14.4148,14.5967,0.482579,0.197487,0.405057,1.06183,
arp-11,0.0607722,0.0467443,Q9GYR2,Actin-Related Proteins,12.9008,14.0638,14.7711,13.6341,14.0689,13.2352,14.2432,13.5793,0.0467443,0.829787,0.0607722,0.133772,
mrpl-23,-0.993743,1.21894,Q9GYS9,"Probable 39S ribosomal protein L23, mitochondrial",13.8314,15.8314,14.5207,14.6709,15.8582,15.9457,15.5428,15.4827,1.21894,0.0290634,-0.993743,-2.30838,+
"C04F5,8",2.00301,2.42868,Q9GZD0,Uncharacterized protein,14.92,13.3794,14.461,14.3737,12.4476,12.9956,11.6233,12.0555,2.42868,0.00219006,2.00301,4.59111,+
ugt-63,-1.95485,1.56923,Q9GZD1,UDP-GlucuronosylTransferase,12.5,12.0885,12.2375,12.6752,12.6382,15.8102,14.1803,14.692,1.56923,0.0125902,-1.95485,-2.9105,+
ldp-1,-0.640467,1.96782,Q9GZE9,Lipid DroPlet localized protein,17.7423,17.1218,17.7659,17.363,18.1171,18.3261,17.9335,18.1781,1.96782,0.00549975,-0.640467,-3.6451,+
"C18H7,1",2.91873,0.410002,Q9GZF5;U4PB74,Uncharacterized protein,12.1849,12.0328,12.3123,12.7112,13.1926,12.3924,11.9814,0,0.410002,0.243571,2.91873,0.928357,
ruvb-2,0.759773,3.03551,Q9GZH2,RuvB-like 2,16.7394,16.5943,16.5152,17.0786,15.9788,15.9511,15.9445,16.014,3.03551,0.000879485,0.759773,6.05238,+
"T22D1,3",0.676267,3.42182,Q9GZH3,Inosine-5'-monophosphate dehydrogenase,17.9931,17.7369,17.809,17.9855,17.2615,17.009,17.2162,17.3327,3.42182,0.000346341,0.676267,7.14577,+
ribo-1,0.353375,2.37524,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,17.4132,17.26,17.5913,17.4052,17.1424,16.9521,17.0957,17.066,2.37524,0.002337,0.353375,4.47505,+
rpn-1,0.347135,1.67553,Q9GZH5,"Proteasome Regulatory Particle, Non-ATPase-like",17.1113,17.0542,16.8769,17.3022,16.6927,16.6118,16.7141,16.9374,1.67553,0.00980272,0.347135,3.10027,+
"CELE_F52G3,1",0.286965,0.443784,Q9GZI0,Uncharacterized protein,12.1832,11.9634,12.3436,12.6429,11.7656,12.5819,12.2073,11.4305,0.443784,0.220531,0.286965,0.991053,
pod-2,-2.72435,3.39366,Q9GZI3,Uncharacterized protein,12.0837,13.1762,12.5849,13.8201,15.4447,15.5293,15.8156,15.7728,3.39366,0.000339307,-2.72435,-7.06111,+
plk-2,2.15088,1.88515,Q9N2L7,Serine/threonine-protein kinase plk-2,15.5389,14.7025,14.1815,15.5312,11.5949,14.1368,12.791,12.8279,1.88515,0.00684036,2.15088,3.48724,+
lmtr-2,2.0142,2.15603,Q9N2U6,Ragulator complex protein LAMTOR2 homolog,16.6675,16.744,16.2259,16.8976,14.8363,13.349,14.6216,15.6713,2.15603,0.00355189,2.0142,4.0171,+
"CELE_Y97E10AR,1",6.09119,7.10907,Q9N2U9,Uncharacterized protein,15.4931,16.0064,15.7159,16.3188,9.79276,9.91667,9.90466,9.55532,7.10907,0,6.09119,30.7985,+
gpa-16,1.1708,3.58629,Q9N2V6,Guanine nucleotide-binding protein alpha-16 subunit,13.0461,13.2397,13.1621,12.9518,11.5533,12.1606,12.1177,11.8848,3.58629,0.000166898,1.1708,7.6571,+
ubxn-2,0.602047,2.16046,Q9N2W5,UBX-containing protein in Nematodes,17.1086,16.5126,16.6445,16.7541,16.2944,16.0499,15.9905,16.2767,2.16046,0.00355971,0.602047,4.02607,+
"Y94H6A,8",-1.44504,4.0429,Q9N2W7,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,16.6759,16.138,16.6982,16.2687,17.9944,17.9801,17.7133,17.8732,4.0429,0,-1.44504,-9.24256,+
"CELE_Y94H6A,3",0.959972,1.71567,Q9N2X1,Uncharacterized protein,18.0498,17.2188,17.3377,17.0326,16.9673,16.0052,16.2778,16.5487,1.71567,0.00940381,0.959972,3.173,+
pqn-89,1.44167,2.13269,Q9N2X8,Prion-like-(Q/N-rich)-domain-bearing protein,15.6349,14.593,15.9176,14.6618,13.9916,13.9943,13.4849,13.5699,2.13269,0.00371645,1.44167,3.96995,+
pbo-1,0.0164127,0.0148113,Q9N2Y1,Uncharacterized protein,14.4244,14.2628,15.0225,13.831,13.6494,15.0261,14.3662,14.4332,0.0148113,0.943236,0.0164127,0.0438188,
ptr-21,0.649531,1.58088,Q9N2Z6,PaTched Related family,12.3085,12.0928,12.2958,12.8016,12.1826,11.7222,11.5446,11.4511,1.58088,0.0123426,0.649531,2.9311,+
acs-13,-0.150893,0.506173,Q9N302,Fatty Acid CoA Synthetase family,16.4475,15.9983,15.9503,16.1583,16.2462,16.164,16.2302,16.5175,0.506173,0.18498,-0.150893,-1.10431,
deps-1,0.337057,0.379595,Q9N303;V6CLC9,Uncharacterized protein,15.6729,15.9514,15.6156,14.616,14.5709,15.8033,15.0668,15.0666,0.379595,0.267293,0.337057,0.870959,
"CELE_Y61A9LA,10",0.335562,2.56562,Q9N306,Uncharacterized protein,14.5801,14.4984,14.4683,14.5732,14.1355,14.084,14.1864,14.3718,2.56562,0.00142023,0.335562,4.89711,+
"CELE_Y57E12AL,6",-0.696652,3.40447,Q9N336,Uncharacterized protein,14.2986,13.9555,14.3872,14.181,14.8602,14.8408,14.9585,14.9495,3.40447,0.000342169,-0.696652,-7.09351,+
"CELE_Y55F3BR,1",2.83283,3.46139,Q9N341,Uncharacterized protein,11.0917,12.7008,12.1006,12.0623,8.83441,8.78452,9.58231,9.42286,3.46139,0.000278129,2.83283,7.26612,+
"CELE_Y55F3BR,6",1.09929,1.41923,Q9N350,Uncharacterized protein,17.3132,16.0619,16.4103,17.6393,16.1774,15.9521,15.5215,15.3766,1.41923,0.0172099,1.09929,2.64887,+
"CELE_Y55F3AR,1",2.78341,2.365,Q9N356,Uncharacterized protein,15.7929,13.3351,14.4655,14.766,11.4013,11.6027,11.3269,12.8949,2.365,0.00235723,2.78341,4.45301,+
"CELE_Y55F3AR,2",0.982018,3.47097,Q9N357,Uncharacterized protein,16.797,16.4331,16.8878,16.5379,15.8581,15.7161,15.691,15.4625,3.47097,0.000280612,0.982018,7.29553,+
cct-8,0.279538,1.3429,Q9N358,T-complex protein 1 subunit theta,18.225,18.1211,17.8152,17.9281,17.5716,17.8017,17.7437,17.8544,1.3429,0.0215062,0.279538,2.51809,+
csn-4,0.267378,0.300949,Q9N359,COP9 signalosome complex subunit 4,14.5217,13.59,13.6036,13.4049,13.4116,13.1156,13.2064,14.3172,0.300949,0.340792,0.267378,0.717397,
mrps-25,-0.456858,1.8948,Q9N361,"Probable 28S ribosomal protein S25, mitochondrial",14.7933,15.1258,15.1489,14.8173,15.277,15.2864,15.6342,15.5152,1.8948,0.00675357,-0.456858,-3.5055,+
"CELE_Y55F3AM,13",0.45361,1.85296,Q9N362,Uncharacterized protein,17.74,17.2119,17.2052,17.5329,17.0235,16.967,16.9684,16.9166,1.85296,0.00730816,0.45361,3.42661,+
dcap-1,1.23711,3.02565,Q9N363,mRNA DeCAPping enzyme,16.4984,15.9752,15.7943,16.2378,15.075,14.5836,14.7412,15.1574,3.02565,0.000877064,1.23711,6.0263,+
"CELE_Y55F3AM,3",-0.394695,0.475565,Q9N368,Uncharacterized protein,14.7541,14.9613,14.161,13.2972,14.7486,14.6724,14.5534,14.7779,0.475565,0.201108,-0.394695,-1.04912,
atg-3,1.51516,3.74363,Q9N369,Autophagy-related protein 3,15.5649,14.9846,15.2954,15.7449,14.066,13.7353,13.7486,13.9792,3.74363,0.000106416,1.51516,8.17462,+
immp-2,0.130968,0.0925022,Q9N371;U4PRD7,Inner Mitochondrial Membrane Protease,14.3397,12.847,15.024,15.005,14.0038,14.2531,14.326,14.1089,0.0925022,0.692668,0.130968,0.253749,
lep-2,-0.752205,1.25396,Q9N373,LEPtoderan male tail,12.5198,12.1539,12.1923,12.7696,13.1663,12.7926,12.7282,13.9573,1.25396,0.0269018,-0.752205,-2.36732,+
lec-6,-0.314765,2.32625,Q9N384,Galectin,20.1078,20.235,20.1845,20.4353,20.5968,20.5152,20.5648,20.5449,2.32625,0.00263264,-0.314765,-4.37021,+
"CELE_Y55B1AL,2",0.571063,0.491448,Q9N390,Uncharacterized protein,13.0371,11.8967,12.7999,12.6645,12.2204,11.2819,11.3336,13.2781,0.491448,0.1924,0.571063,1.07785,
"CELE_Y54H5A,1",0.573488,1.73704,Q9N393,Uncharacterized protein,15.6039,15.525,15.3402,16.1117,14.9171,15.0118,15.1279,15.23,1.73704,0.00900699,0.573488,3.21197,+
"Y54G2A,23",0.23467,0.481304,Q9N3B0,MANF/CDNF-like protein,17.5362,17.2222,17.0911,17.8147,17.5488,17.1802,17.1853,16.8111,0.481304,0.198202,0.23467,1.05953,
clec-83,-0.105051,0.225482,Q9N3B9,C-type LECtin,16.6909,16.4046,16.3252,16.6236,16.749,16.3057,16.3888,17.021,0.225482,0.43333,-0.105051,-0.561172,
"CELE_Y54F10AR,2",-0.727504,1.77319,Q9N3C2,Uncharacterized protein,12.5128,11.8654,12.1115,12.7385,13.1079,13.168,13.1368,12.7254,1.77319,0.00844484,-0.727504,-3.27831,+
rpb-7,0.312447,0.843523,Q9N3C9,RNA Polymerase II (B) subunit,15.624,15.4164,15.2186,15.9495,14.9557,15.3667,15.395,15.2414,0.843523,0.0752294,0.312447,1.68294,
"CELE_Y54E10BR,5",1.16034,4.10411,Q9N3D0,Signal peptidase complex catalytic subunit SEC11,17.0618,17.0515,16.9941,17.4467,15.8678,15.8727,16.0411,16.1312,4.10411,0,1.16034,9.47549,+
"CELE_Y54E10BR,3",0.0804601,0.296656,Q9N3D1,Uncharacterized protein,13.0191,12.9075,12.9723,12.7822,12.9206,12.6498,13.0872,12.7016,0.296656,0.345098,0.0804601,0.708768,
"CELE_Y54E10BR,4",-0.854685,0.672083,Q9N3D3,Uncharacterized protein,13.8835,13.4135,11.4312,13.9513,14.2334,13.6083,13.9403,14.3162,0.672083,0.117364,-0.854685,-1.39394,
nduf-5,-0.719172,2.7242,Q9N3D9,NADH Ubiquinone oxidoreductase Fe-S protein,17.1347,16.7866,16.8836,17.2777,17.9153,17.544,17.7789,17.721,2.7242,0.00121112,-0.719172,-5.26785,+
"Y54E10A,10",-0.116225,0.141723,Q9N3F0,Ribosome production factor 2 homolog,15.5708,15.3446,14.926,15.9265,15.366,15.0466,15.7002,16.1199,0.141723,0.577933,-0.116225,-0.373572,
dnc-6,-0.509877,0.672581,Q9N3F1,Dynactin subunit 6,12.4805,12.0632,12.2464,12.664,12.4218,13.7922,12.9851,12.2945,0.672581,0.117301,-0.509877,-1.39479,
"CELE_Y54E10A,6",0.254963,0.895516,Q9N3F2,Uncharacterized protein,15.0344,14.7306,14.4675,14.9709,14.5752,14.6658,14.5791,14.3635,0.895516,0.0656482,0.254963,1.76957,
mrpl-17,-0.81276,0.67769,Q9N3F3,"Mitochondrial Ribosomal Protein, Large",14.465,14.8431,14.055,12.331,14.5096,15.1179,14.9068,14.4109,0.67769,0.115857,-0.81276,-1.40351,
"CELE_Y53G8AR,9",0.249958,0.295876,Q9N3F7,Uncharacterized protein,16.1931,15.4678,15.2173,16.6249,15.6671,15.9439,15.633,15.2593,0.295876,0.345835,0.249958,0.707198,
"CELE_Y53G8AR,6",0.42976,1.67803,Q9N3G0,Uncharacterized protein,17.4302,17.0745,17.0017,17.4906,16.8712,16.6422,16.8315,16.9331,1.67803,0.00977683,0.42976,3.10479,+
"CELE_Y53G8AR,8",-0.517481,0.361221,Q9N3G1,Uncharacterized protein,12.5548,10.6075,10.7822,12.777,12.8114,11.8115,12.3329,11.8355,0.361221,0.283017,-0.517481,-0.835782,
"CELE_Y53G8AM,5",-0.183924,0.116605,Q9N3H0,Uncharacterized protein,12.3007,12.123,12.1899,12.6941,11.5499,13.7304,13.2449,11.5182,0.116605,0.632865,-0.183924,-0.313475,
"CELE_Y53G8AL,2",-0.96333,3.37431,Q9N3H3,Uncharacterized protein,17.3106,16.7601,17.2028,17.1488,17.8671,18.1293,18.1375,18.1417,3.37431,0.000396694,-0.96333,-7.0034,+
"CELE_Y52E8A,3",1.56209,1.63097,Q9N3H9,Uncharacterized protein,15.5748,13.6869,13.827,14.9422,13.4068,12.3776,12.6794,13.3187,1.63097,0.0110623,1.56209,3.02024,+
"CELE_Y51H7C,13",2.53468,2.77344,Q9N3I1,Uncharacterized protein,15.4619,14.9282,14.9701,16.2546,12.4777,12.4395,12.631,13.9279,2.77344,0.0012,2.53468,5.38675,+
"CELE_Y51H7C,7",1.36067,1.75938,Q9N3J4,Uncharacterized protein,15.1403,15.3247,14.3473,15.5008,14.3844,13.2895,13.0212,14.1752,1.75938,0.0085636,1.36067,3.25291,+
xpd-1,0.840913,2.35764,Q9N3L2,XPD (Xeroderma Pigmentosum complementation group D) related,13.8951,14.3186,14.1444,14.5951,13.6957,13.1979,13.4838,13.2122,2.35764,0.00238159,0.840913,4.43722,+
