geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d10_N2_d1,log2FC,Student's T-test Test statistic N2_d10_N2_d1,Sign p-val: 0.05 
"CELE_ZK973,9",-0.80501,2.15444,Q9N4L9,Uncharacterized protein,14.4987,14.3579,14.3189,14.8721,15.6927,14.9319,15.2872,15.3558,2.15444,0.000654594,-0.80501,-4.01388,+
pdp-1,1.41841,2.41886,Q9N4M0,Pyruvate Dehydrogenase Phosphatase homolog,14.355,14.395,14.3795,14.5337,13.4993,13.0667,12.1131,13.3106,2.41886,0.000336626,1.41841,4.56964,+
anc-1,2.56424,5.92517,Q9N4M4,Nuclear anchorage protein 1,22.4076,22.1499,22.2041,21.841,19.5243,19.7543,19.587,19.4801,5.92517,0,2.56424,19.4728,+
perm-3,0.746487,1.90103,Q9N4N3,ER membrane protein complex subunit 4,14.5176,13.9985,13.8309,14.3644,13.601,13.4087,13.0435,13.6721,1.90103,0.00135891,0.746487,3.51731,+
swsn-6,1.6246,1.31378,Q9N4N4,SWI/SNF nucleosome remodeling complex component,16.642,14.4528,17.0245,14.7316,14.0798,14.261,14.1051,13.9066,1.31378,0.00779438,1.6246,2.46855,+
"CELE_ZK355,3",6.40639,1.03876,Q9N4P0,Uncharacterized protein,14.3159,14.0936,14.0089,14.1467,5.17032,11.7219,14.0473,0,1.03876,0.0180567,6.40639,2.00757,+
glrx-21,1.10436,1.82953,Q9N4P2,GLutaRedoXin,16.8596,17.4552,16.7466,18.1498,16.2146,16.0641,16.197,16.3181,1.82953,0.00173929,1.10436,3.38277,+
"CELE_Y9C12A,1",3.08444,5.62309,Q9N4P4,Uncharacterized protein,14.4248,13.9303,14.5799,14.6699,11.5062,11.2338,11.3192,11.208,5.62309,0,3.08444,17.3101,+
"exos-4,2",1.09705,1.23775,Q9N4P9,EXOSome (Multiexonuclease complex) component,13.6799,14.1353,14.4527,14.9056,12.8947,14.3112,13.0824,12.497,1.23775,0.00995043,1.09705,2.34001,+
"CELE_Y53G8B,1",2.60493,5.64587,Q9N4S0,Uncharacterized protein,16.3577,15.9529,16.1363,15.8815,13.7822,13.4309,13.3834,13.3124,5.64587,0,2.60493,17.4647,+
"CELE_Y53G8B,2",2.13337,2.51027,Q9N4S3,Uncharacterized protein,13.5865,14.9223,13.5481,14.7324,11.5989,11.7418,12.173,12.7422,2.51027,0.000276386,2.13337,4.77191,+
cyh-1,1.19573,2.15144,Q9N4U0,CYclin H,16.0097,15.2999,15.8259,16.1839,14.3666,14.4182,14.4317,15.32,2.15144,0.000671132,1.19573,4.00781,+
"CELE_Y49F6B,2",-0.943223,2.01378,Q9N4U1,Uncharacterized protein,14.084,14.1628,14.1208,13.2053,15.0938,14.7974,14.8686,14.5859,2.01378,0.000997442,-0.943223,-3.73427,+
smu-2,1.95904,4.30333,Q9N4U5,Suppressor of Mec and Unc defects,16.1281,15.7619,15.7256,15.4531,14.1713,13.7004,13.5583,13.8025,4.30333,0,1.95904,10.2704,+
"CELE_Y47D9A,1",2.55208,4.94709,Q9N4V2;Q9N4V3,Uncharacterized protein,17.4035,17.1226,17.4345,17.7198,15.0779,15.1204,14.7954,14.4785,4.94709,0,2.55208,13.275,+
"CELE_Y46D2A,2",4.35514,3.32662,Q9N4X1,Uncharacterized protein,18.202,16.6002,16.8041,19.1933,13.4539,12.9157,13.2912,13.7182,3.32662,0,4.35514,6.86282,+
gst-10,0.714443,2.61228,Q9N4X8,Glutathione S-transferase P 10,17.0935,16.9818,16.9755,17.4734,16.2052,16.5838,16.4928,16.3847,2.61228,0.000265395,0.714443,5.00431,+
nuo-5,1.06968,2.59552,Q9N4Y8,NADH Ubiquinone Oxidoreductase,18.782,18.5453,18.6864,19.4568,17.8648,17.5998,17.7817,17.9454,2.59552,0.000263823,1.06968,4.96562,+
"Y45G12B,2",2.21552,4.2788,Q9N4Y9,Zinc finger protein-like 1 homolog,16.3319,16.5988,16.5021,16.5852,14.7238,13.7203,14.3943,14.3174,4.2788,0,2.21552,10.1694,+
"Y45G12B,3",1.73471,1.99258,Q9N4Z0,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",16.7789,16.16,16.9248,18.3663,15.4713,15.2453,15.3282,15.2464,1.99258,0.00101019,1.73471,3.69302,+
mvk-1,1.57324,7.58642,Q9N4Z7,MeValonate Kinase,16.6749,16.5988,16.518,16.5743,15.011,15.027,14.951,15.0839,7.58642,0,1.57324,37.0217,+
mltn-8,7.84701,2.4963,Q9N511,MLt-TeN (Mlt-10) related,20.7989,13.7726,16.351,20.1579,9.99809,9.86871,9.9359,9.88968,2.4963,0.000311413,7.84701,4.74064,+
szy-2,1.96344,2.50807,Q9N537,Suppressor of ZYg-1,18.1376,17.8452,17.2316,19.14,16.4124,16.0166,16.1451,15.9264,2.50807,0.000276071,1.96344,4.76698,+
dhs-9,1.38651,2.63831,Q9N538,"DeHydrogenases, Short chain",16.4816,16.2215,16.0963,17.2827,15.1296,15.31,15.0182,15.0783,2.63831,0.000268921,1.38651,5.06477,+
let-630,1.83085,5.54504,Q9N584,Uncharacterized protein,16.1921,16.1911,16.3849,16.5425,14.3048,14.6161,14.498,14.5682,5.54504,0,1.83085,16.7901,+
ppw-2,0.349652,0.376587,Q9N585,Piwi-like protein,15.8151,14.835,16.0767,14.3804,14.9039,14.8049,14.9483,15.0516,0.376587,0.154469,0.349652,0.865226,
tyms-1,3.02861,3.68465,Q9N588,Thymidylate synthase,18.5698,18.0532,17.1699,18.8493,15.0577,15.008,15.0662,15.3959,3.68465,0,3.02861,7.97725,+
"pfkb-1,1",0.68194,1.61101,Q9N590,Uncharacterized protein,16.3356,16.6023,16.415,17.2973,15.9926,16.1354,15.9802,15.8142,1.61101,0.00331438,0.68194,2.98462,+
prp-31,1.56238,2.40026,Q9N592,Yeast PRP (Splicing factor) related,15.6993,16.4448,15.4644,16.4528,14.6057,13.9153,14.2832,15.0076,2.40026,0.000381646,1.56238,4.52917,+
elpc-1,-0.475593,0.229933,Q9N595,Elongator complex protein 1,15.3089,13.584,14.7935,11.729,13.6824,14.6571,14.7801,14.1982,0.229933,0.287257,-0.475593,-0.570681,
pas-3,1.11602,3.64371,Q9N599,Proteasome subunit alpha type-4,17.9141,18.2726,18.201,18.0272,16.8821,17.3129,16.7725,16.9834,3.64371,0,1.11602,7.84264,+
spe-5,0.35774,0.51884,Q9N5A0,Uncharacterized protein,14.0613,13.9531,14.0771,15.0216,14.2041,14.154,13.9741,13.3499,0.51884,0.0909259,0.35774,1.12696,
"CELE_W08E12,7",0.613695,0.446005,Q9N5B3,Uncharacterized protein,18.9008,17.9825,18.0982,20.6365,18.0955,18.3504,18.4387,18.2789,0.446005,0.118788,0.613695,0.995139,
rme-1,1.77918,4.42789,Q9N5B7,Receptor Mediated Endocytosis,19.1362,19.2205,18.9876,19.5847,17.4535,17.2069,17.4319,17.7201,4.42789,0,1.77918,10.7975,+
"CELE_W02H5,8",3.1457,4.27993,Q9N5C4,Uncharacterized protein,16.1742,16.7686,16.5637,16.6652,13.1469,13.7285,13.977,12.7366,4.27993,0,3.1457,10.174,+
lron-8,0.395809,0.534951,Q9N5D7,ELRR (Extracellular Leucine-Rich Repeat) ONly,13.4317,14.2241,14.2935,15.0845,13.8555,14.0272,13.7808,13.7871,0.534951,0.0861408,0.395809,1.15561,
thoc-1,0.175956,0.40917,Q9N5E3,THO Complex (Transcription factor/nuclear export) subunit,14.2866,14.2333,14.0493,14.6962,14.375,14.0524,13.8067,14.3274,0.40917,0.135889,0.175956,0.926798,
"CELE_T02H6,11",-4.53412,5.34806,Q9N5E4,Uncharacterized protein,14.2679,13.5202,13.5879,14.6456,18.7171,18.4938,18.2613,18.6859,5.34806,0,-4.53412,-15.5441,+
"CELE_R193,2",0.220656,0.665147,Q9N5F6,Uncharacterized protein,15.6764,15.8077,15.4216,15.8426,15.6409,15.2684,15.2266,15.7298,0.665147,0.0564658,0.220656,1.38208,
dhs-14,-0.77092,2.97262,Q9N5G3,"DeHydrogenases, Short chain",14.8389,14.7078,14.9269,15.2163,15.5319,15.7066,15.6469,15.8882,2.97262,4.86E-05,-0.77092,-5.88741,+
"CELE_H43E16,1",1.56026,1.55787,Q9N5K0,Uncharacterized protein,14.0002,14.203,14.0519,14.7304,13.5737,11.3411,12.435,13.3947,1.55787,0.00403927,1.56026,2.89044,+
sacy-1,2.64911,4.62379,Q9N5K1,Suppressor of ACY-4 sterility,17.684,17.4318,17.9372,17.9815,15.4626,14.6232,15.0124,15.34,4.62379,0,2.64911,11.6769,+
rpb-5,-1.24096,4.94585,Q9N5K2,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",14.267,14.1824,14.4962,14.0592,15.4791,15.5091,15.4542,15.5263,4.94585,0,-1.24096,-13.2685,+
syp-4,0.334021,0.424586,Q9N5K3,Uncharacterized protein,14.0152,13.8512,13.6039,15.0881,13.5772,13.8756,13.6487,14.1208,0.424586,0.128758,0.334021,0.955554,
"CELE_H24K24,4",3.63459,4.09859,Q9N5L0,Uncharacterized protein,18.0434,17.8392,17.5262,19.121,14.381,14.7013,14.083,14.826,4.09859,0,3.63459,9.45428,+
pdf-2,2.21742,4.54607,Q9N5M2,Prefoldin subunit 2,18.6254,17.9523,18.0794,18.1127,16.2763,15.7801,15.7462,16.0976,4.54607,0,2.21742,11.3204,+
scl-12,4.06203,4.09738,Q9N5N3,SCP-Like extracellular protein,14.115,13.079,13.9962,14.9442,10.266,9.46983,10.3086,9.84171,4.09738,0,4.06203,9.44963,+
scl-13,4.12154,5.02439,Q9N5N4,SCP-Like extracellular protein,13.9673,13.335,14.2933,14.7651,10.0184,9.93582,9.92577,9.99449,5.02439,0,4.12154,13.6864,+
spt-16,3.17138,2.83555,Q9N5R9,FACT complex subunit spt-16,18.2,19.9289,17.5845,17.4402,15.217,15.1275,15.1014,15.0221,2.83555,0.000101487,3.17138,5.53944,+
"CELE_F49H12,5",0.678117,2.7405,Q9N5S7,Uncharacterized protein,15.6504,15.4542,15.7639,15.9734,14.8998,14.9651,15.0528,15.2116,2.7405,0.000182355,0.678117,5.307,+
acl-4,3.23924,4.96528,Q9N5S8,ACyLtransferase-like,14.4195,14.2708,14.3848,14.7331,11.0857,11.1239,10.8014,11.8401,4.96528,0,3.23924,13.3708,+
"CELE_T22F3,3",1.25934,3.02739,Q9N5U1,"Alpha-1,4 glucan phosphorylase",18.5964,18.4771,18.565,19.3294,17.3316,17.431,17.515,17.653,3.02739,5.02E-05,1.25934,6.03088,+
cdc-73,0.674831,1.08483,Q9N5U5,Cell division cycle protein 73,14.1482,14.4347,13.9169,15.0752,13.7481,13.5763,14.2638,13.2875,1.08483,0.0159309,0.674831,2.0842,+
imb-3,1.09807,3.93806,Q9N5V3,IMportin Beta family,18.3721,18.4602,18.7576,18.8931,17.5161,17.4738,17.5452,17.5557,3.93806,0,1.09807,8.85536,+
"C53D5,5",2.54159,5.22653,Q9N5V4;V6CLP9,Uncharacterized protein,16.6976,16.4678,16.1796,16.1192,13.5789,14.0998,13.8235,13.7957,5.22653,0,2.54159,14.8201,+
"C39B5,6",0.232239,0.321058,Q9N5X5,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",14.2502,13.7928,13.957,14.8507,13.6356,13.6508,14.2107,14.4246,0.321058,0.192022,0.232239,0.757444,
"C15F1,1",2.36799,2.06909,Q9N5X8,Uncharacterized protein,16.7175,15.0018,14.8751,17.2502,13.4438,13.4826,13.445,14.0011,2.06909,0.000841626,2.36799,3.84299,+
art-1,-3.25249,3.69321,Q9N5Y2,Probable very-long-chain enoyl-CoA reductase art-1,12.5786,13.9836,14.4835,13.7178,16.8754,16.9733,16.856,17.0688,3.69321,0,-3.25249,-8.00563,+
vps-28,1.35021,3.42118,Q9NA26,Vacuolar protein sorting-associated protein 28 homolog,16.9271,16.2949,16.4149,16.8851,15.5131,15.3305,15.2388,15.0388,3.42118,0,1.35021,7.14383,+
"CELE_Y73F8A,27",2.15934,3.50868,Q9NA32,Uncharacterized protein,16.6736,16.6596,16.8815,17.8851,14.8723,14.878,14.8756,14.8365,3.50868,0,2.15934,7.41216,+
ccg-1,3.6003,6.59826,Q9NA39,Conserved Cysteine/Glycine domain protein,20.7076,20.9311,20.9674,21.3193,17.1967,17.388,17.4994,17.44,6.59826,0,3.6003,25.2824,+
"CELE_Y57A10A,13",1.48068,2.68185,Q9NA69,Uncharacterized protein,14.4947,13.7157,13.907,14.9157,12.8733,12.5378,12.8141,12.8853,2.68185,0.000198605,1.48068,5.16703,+
"Y57A10A,29",1.6474,2.4615,Q9NA72,"Succinate dehydrogenase assembly factor 2, mitochondrial",14.4614,14.2596,13.7405,15.0703,12.0882,13.0874,12.8359,12.9306,2.4615,0.000306434,1.6474,4.66332,+
"CELE_Y57A10A,26",2.38334,3.51655,Q9NA74,Uncharacterized protein,17.7046,18.4337,18.4483,19.264,15.9999,16.1319,16.042,16.1435,3.51655,0,2.38334,7.43669,+
"Y57A10A,10",1.42202,1.70361,Q9NA75,"Trimeric intracellular cation channel type 1B,1",15.9234,15.5208,16.6623,16.3382,14.3872,14.0219,14.5828,15.7648,1.70361,0.00254429,1.42202,3.15109,+
"CELE_Y57A10A,23",0.499692,0.772105,Q9NA78,Uncharacterized protein,17.0346,18.0253,17.4685,18.0236,16.6738,17.4977,17.4942,16.8876,0.772105,0.0404642,0.499692,1.56334,+
sinh-1,-0.283655,0.467058,Q9NA80,Stress-activated map kinase-interacting protein 1 homolog,14.2373,14.226,13.7546,14.9615,14.6505,14.6103,14.7984,14.2548,0.467058,0.109001,-0.283655,-1.03366,
aat-9,2.36885,2.35035,Q9NA91,Amino Acid Transporter,15.2992,16.4699,16.7749,14.9219,13.1715,12.9473,14.2876,13.584,2.35035,0.000400143,2.36885,4.42161,+
"CELE_Y53F4B,23",1.46248,2.49395,Q9NA97,Uncharacterized protein,15.6469,14.7502,14.5854,15.5535,13.6601,13.3551,14.0627,13.6083,2.49395,0.000310709,1.46248,4.7354,+
arp-1,1.76673,4.22955,Q9NA98,Actin-Related Proteins,17.7641,17.5384,18.0588,17.9909,16.4373,16.0892,15.908,15.8509,4.22955,0,1.76673,9.96927,+
"Y53F4B,13",4.14971,4.75855,Q9NAA5,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,17.6343,17.9037,16.704,18.0943,13.5144,13.5297,13.6557,13.0377,4.75855,0,4.14971,12.3199,+
nsun-5,0.923285,1.58665,Q9NAA7,Nop2 (NOP2)/SUN domain family member,13.6529,14.1007,14.3967,15.1294,13.3027,13.3263,13.4564,13.5013,1.58665,0.00353872,0.923285,2.94133,+
gst-39,1.38001,2.09776,Q9NAB0,Glutathione S-Transferase,17.5335,16.8223,16.6614,18.1651,15.737,15.8968,16.0915,15.9369,2.09776,0.000758711,1.38001,3.89995,+
gst-29,2.23084,3.57925,Q9NAB1,Glutathione S-Transferase,14.2773,13.828,13.4802,14.7624,11.848,12.1095,11.6972,11.7699,3.57925,0,2.23084,7.63461,+
gst-28,-0.963937,1.76472,Q9NAB2,Glutathione S-Transferase,15.0306,15.1722,16.1515,15.2254,16.0748,16.5537,16.6693,16.1377,1.76472,0.00215075,-0.963937,-3.26272,+
gst-27,1.71131,1.00281,Q9NAB3,Glutathione S-Transferase,17.7631,19.4387,16.6506,20.536,16.4095,17.0646,17.0949,16.9742,1.00281,0.0202116,1.71131,1.94785,+
gst-26,-0.800141,2.55162,Q9NAB4,Glutathione S-Transferase,15.8894,15.8064,15.7225,15.8647,17.094,16.4961,16.51,16.3834,2.55162,0.00028228,-0.800141,-4.86524,+
"CELE_Y53F4B,18",3.82493,6.30624,Q9NAB7,Uncharacterized protein,17.5874,17.3469,17.612,17.8552,13.5657,14.086,13.9112,13.5388,6.30624,0,3.82493,22.5788,+
"CELE_Y53F4B,3",1.8207,2.09265,Q9NAC5,Uncharacterized protein,12.6381,14.6853,14.3641,13.8167,11.82,12.2105,12.3377,11.8533,2.09265,0.000774532,1.8207,3.88977,+
sta-1,1.30107,1.90539,Q9NAD6,Signal transducer and activator of transcription 1,13.6397,13.4243,14.3496,14.8352,12.9185,13.1814,12.4561,12.4886,1.90539,0.00134201,1.30107,3.5256,+
"Y51H4A,7",1.82206,3.81503,Q9NAE2,Probable urocanate hydratase,16.4315,16.5111,16.5602,17.292,15.0416,14.7309,14.7337,15.0004,3.81503,0,1.82206,8.41915,+
pinn-4,0.380059,0.515348,Q9NAF9,Peptidyl-prolyl cis-trans isomerase,16.6561,15.4991,16.2038,17.0522,16.1455,15.964,15.9386,15.8429,0.515348,0.0920999,0.380059,1.12073,
mrpl-20,-0.614388,0.838904,Q9NAG2,"Mitochondrial Ribosomal Protein, Large",14.1015,13.2342,13.625,14.8966,14.6476,14.3447,14.6119,14.7107,0.838904,0.032967,-0.614388,-1.67523,+
mac-1,1.8591,4.52398,Q9NAG4,Member of AAA family binding CED-4,16.2884,15.7951,16.3151,15.8988,14.3332,13.993,14.1123,14.4225,4.52398,0,1.8591,11.221,+
"CELE_Y48C3A,3",1.62261,2.11603,Q9NAG5,Uncharacterized protein,15.6264,15.0546,16.1169,16.9692,14.2951,14.3976,14.122,14.4619,2.11603,0.000695134,1.62261,3.93649,+
teg-1,3.69052,4.59975,Q9NAH3,Tumorous Enhancer of Glp-1(Gf),17.9074,17.3421,18.0914,18.7517,14.6628,14.0491,14.2127,14.4058,4.59975,0,3.69052,11.5656,+
"Y47D3A,21",1.96456,3.00488,Q9NAH4,Density-regulated protein homolog,17.5056,17.1343,16.6896,18.2336,15.5136,15.3553,15.4682,15.3677,3.00488,4.95E-05,1.96456,5.97161,+
rsks-1,1.94288,2.21507,Q9NAH6,Ribosomal protein S6 kinase beta,17.8319,17.721,16.1647,18.2712,15.4528,15.5508,15.8229,15.3909,2.21507,0.000588638,1.94288,4.13769,+
aakb-2,2.86789,5.03506,Q9NAH7,AMP-Activated Kinase Beta subunit,17.4139,16.6999,17.1932,17.1629,14.632,14.0162,14.0326,14.3176,5.03506,0,2.86789,13.7442,+
"CELE_Y39G8B,1",-0.303074,0.4079,Q9NAI5,Uncharacterized protein,16.9863,16.2048,16.9876,17.5665,16.9394,17.661,17.3752,16.9818,0.4079,0.136558,-0.303074,-0.924419,
"CELE_Y38E10A,24",-1.37846,2.00468,Q9NAI7,Uncharacterized protein,13.3907,14.0536,14.2431,15.1417,15.5715,15.7866,15.6105,15.3742,2.00468,0.000995533,-1.37846,-3.71654,+
"CELE_Y38E10A,17",1.25061,0.65511,Q9NAJ4,Uncharacterized protein,16.6852,18.9889,19.7449,18.8435,15.5262,18.305,18.1575,17.2715,0.65511,0.0582912,1.25061,1.36489,
clec-4,2.11867,4.39959,Q9NAK5,C-type LECtin,13.9032,14.3998,14.1782,14.379,12.2924,11.7016,11.9731,12.4183,4.39959,0,2.11867,10.6757,+
"Y105C5B,9",2.70075,5.22681,Q9NAM7,Phytanoyl-CoA dioxygenase domain-containing protein 1 homolog,16.6079,16.3636,16.253,16.4585,13.6235,14.0672,13.8856,13.3037,5.22681,0,2.70075,14.8217,+
uba-2,2.43887,2.96794,Q9NAN1,SUMO-activating enzyme subunit uba-2,17.3177,17.1501,17.3404,18.874,15.4401,15.3054,14.9756,15.2055,2.96794,7.27E-05,2.43887,5.87528,+
par-6,3.25876,3.69965,Q9NAN2,Partitioning defective protein 6,17.3532,15.9478,16.3615,17.1384,13.6122,12.9806,13.1421,14.0309,3.69965,0,3.25876,8.02706,+
mrps-15,-0.490506,0.951328,Q9NAP9,"28S ribosomal protein S15, mitochondrial",14.0374,14.2698,14.364,14.5411,14.3143,15.0731,14.4619,15.3251,0.951328,0.0233739,-0.490506,-1.86235,+
"CELE_JC8,2",1.40103,3.94093,Q9NAQ2,Uncharacterized protein,16.8325,16.5379,16.3562,16.409,15.4583,15.0161,14.9236,15.1335,3.94093,0,1.40103,8.86577,+
tim-22,1.42144,1.58963,Q9NAQ9,Mitochondrial import inner membrane translocase subunit tim-22,14.2729,14.2224,14.3792,15.1721,13.0247,12.0473,13.1485,14.1403,1.58963,0.00348727,1.42144,2.94662,+
col-124,3.66417,2.74028,Q9NAR3,COLlagen,17.7098,18.7082,20.687,18.7743,14.5382,15.956,15.5371,15.1914,2.74028,0.000182278,3.66417,5.30646,+
lis-1,1.66429,2.13924,Q9NDC9,Lissencephaly-1 homolog,15.0801,16.9062,16.4049,15.7168,14.5262,13.9913,14.4641,14.4692,2.13924,0.000666889,1.66429,3.98315,+
mrps-35,0.165625,0.243195,Q9NEI6,"Mitochondrial Ribosomal Protein, Small",15.1351,16.1031,16.2304,15.3848,15.5268,15.5153,15.7382,15.4106,0.243195,0.270473,0.165625,0.598773,
ssl-1,1.24369,3.18704,Q9NEL2,Helicase ssl-1,14.4238,13.9384,13.9092,14.5167,12.9494,12.6516,13.1455,13.0668,3.18704,5.47E-05,1.24369,6.46431,+
"CELE_Y111B2A,3",1.2152,3.15591,Q9NEM5,Uncharacterized protein,14.3736,14.2648,14.3423,14.9735,13.1568,13.1062,13.5456,13.2848,3.15591,5.36E-05,1.2152,6.37796,+
rps-6,-0.742248,2.45216,Q9NEN6,40S ribosomal protein S6,19.2484,19.4211,18.9335,19.6939,20.1015,20.0358,20.0704,20.0582,2.45216,0.000305185,-0.742248,-4.64269,+
fat-1,-0.575596,2.26524,Q9NEQ0,Omega-3 fatty acid desaturase fat-1,14.3952,14.0868,14.2897,14.6515,15.1298,14.906,14.8338,14.856,2.26524,0.000566667,-0.575596,-4.24172,+
"CELE_Y59A8B,12",2.48959,3.34727,Q9NEQ5,Uncharacterized protein,15.1137,15.874,15.5984,16.6745,13.7607,13.1357,13.1157,13.29,3.34727,0,2.48959,6.92341,+
"CELE_Y59A8B,8",0.099112,0.108597,Q9NEQ8,Uncharacterized protein,14.4156,13.9481,13.7803,15.1011,14.1323,14.5964,14.3009,13.8191,0.108597,0.533729,0.099112,0.29387,
"CELE_Y39B6A,1",2.30469,2.49334,Q9NES7,Uncharacterized protein,14.415,14.114,14.3356,15.1694,11.2044,12.8402,12.995,11.7755,2.49334,0.000310592,2.30469,4.73402,+
pph-5,1.33745,2.93216,Q9NES8,Serine/threonine-protein phosphatase 5,16.9358,16.4976,16.3369,17.3375,15.5707,15.3684,15.3518,15.467,2.93216,8.98E-05,1.33745,5.78309,+
"CELE_Y39B6A,5",0.26482,0.968224,Q9NET2,Uncharacterized protein,14.0665,14.264,14.2449,14.6338,13.9951,14.1686,14.1385,13.8477,0.968224,0.0222895,0.26482,1.89041,+
"CELE_Y39B6A,10",3.84707,1.86948,Q9NET7,Uncharacterized protein,14.0734,13.4398,14.17,15.1072,12.056,8.07067,9.03053,12.2449,1.86948,0.00144098,3.84707,3.45766,+
pro-3,-0.031662,0.0472032,Q9NEU2,Protein SDA1 homolog,14.4099,14.4369,14.1519,15.1717,14.5534,14.4029,14.5393,14.8015,0.0472032,0.76517,-0.031662,-0.135024,
tgt-2,0.983843,1.97706,Q9NEU3,Queuine tRNA-ribosyltransferase accessory subunit 2,14.3452,13.6427,14.4472,14.1494,13.5318,12.6211,13.1105,13.3857,1.97706,0.00108077,0.983843,3.66294,+
"Y39B6A,33",2.12615,4.55381,Q9NEU5,"Uncharacterized protein Y39B6A,33",16.5101,16.035,15.9138,16.5431,13.868,14.1214,14.1889,14.3191,4.55381,0,2.12615,11.3555,+
spin-4,-0.346859,0.0978184,Q9NEW5,SPINster (Drosophila lysosomal permease) homolog,14.2264,14.3769,13.1465,14.7277,12.4384,17.4655,15.6025,12.3585,0.0978184,0.567156,-0.346859,-0.26711,
rsp-3,1.99037,5.67524,Q9NEW6,"Probable splicing factor, arginine/serine-rich 3",19.5074,19.4829,19.8799,19.8586,17.6683,17.6478,17.7851,17.666,5.67524,0,1.99037,17.666,+
elpc-2,1.42828,0.988006,Q9NEW7,ELongator complex Protein Component,15.2462,16.6723,15.6646,13.2801,14.0314,13.955,14.0149,13.1487,0.988006,0.0210856,1.42828,1.92326,+
"CELE_Y105E8A,11",-1.78044,5.73175,Q9NEY7,Uncharacterized protein,14.472,14.2507,14.3137,14.4312,15.9708,16.3737,16.0954,16.1495,5.73175,0,-1.78044,-18.0597,+
unc-95,2.18847,3.81568,Q9NEZ5,Uncharacterized protein,18.0844,17.854,17.6408,18.7677,16.1552,15.7954,15.8719,15.7707,3.81568,0,2.18847,8.42139,+
ech-7,0.822753,2.24434,Q9NEZ8,Enoyl-CoA Hydratase,17.3927,17.0606,16.9896,16.9309,16.6288,16.1166,15.8856,16.4517,2.24434,0.000563731,0.822753,4.1982,+
hprt-1,2.42036,3.13785,Q9NF11,Hypoxanthine PhosphoRibosylTransferase homolog,19.7602,19.9142,20.0254,21.3375,18.07,17.5304,17.7816,17.9737,3.13785,5.30E-05,2.42036,6.32829,+
"CELE_Y105E8A,2",2.71646,3.43973,Q9NF22,Uncharacterized protein,17.2268,16.6024,15.9317,17.6033,14.3049,13.8842,14.1888,14.1204,3.43973,0,2.71646,7.20004,+
mdf-2,3.06254,4.9318,Q9NGT3,MAD (Yeast Mitosis arrest DeFicient) related,14.3968,14.4487,14.1653,15.012,11.7654,11.4514,11.5022,11.0537,4.9318,0,3.06254,13.195,+
ced-2,1.90297,3.2446,Q9NHC3,Cell death abnormality protein 2,14.515,14.1973,14.3022,15.0439,12.8657,11.9626,12.807,12.8111,3.2446,0,1.90297,6.62636,+
oaz-1,2.31919,1.038,Q9NHZ6,Ornithine decarboxylase antizyme,11.5127,14.4308,10.649,15.1711,11.6764,10.1199,10.2195,10.471,1.038,0.0180757,2.31919,2.00631,+
hrp-2,1.42928,4.53083,Q9NLD1,HnRNP A1 homolog,18.1925,18.3625,17.9033,18.4774,16.8731,16.7905,16.7918,16.7632,4.53083,0,1.42928,11.2517,+
msp-77,-1.88681,2.32457,Q9TVW5,Major sperm protein 77/79,15.4473,14.2593,16.285,15.4436,17.4618,17.3614,17.2271,16.9322,2.32457,0.000443972,-1.88681,-4.36664,+
par-1,2.70976,2.26649,Q9TW45,Serine/threonine-protein kinase par-1,18.2537,15.753,16.1853,18.0218,14.5028,14.1398,14.3523,14.3799,2.26649,0.00056706,2.70976,4.24433,+
dys-1,2.45319,2.16967,Q9TW65;V6CJD7;V6CLR8;V6CLV8,Dystrophin-1;DYStrophin related;DYStrophin related;DYStrophin related,14.1786,13.19,14.42,14.4757,11.5197,10.2011,12.6868,12.044,2.16967,0.000657682,2.45319,4.04478,+
png-1,1.40409,1.31598,Q9TW67,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,14.0703,13.7695,14.0277,14.9625,11.3502,13.6661,12.9821,13.2153,1.31598,0.00774238,1.40409,2.47228,+
ubxn-1,2.16491,4.97375,Q9TXH9,UBX-containing protein in Nematodes,18.684,19.1825,18.6154,19.1554,16.6395,16.7271,16.7022,16.9089,4.97375,0,2.16491,13.4156,+
did-2,2.22074,3.12043,Q9TXI3,"Doa4-Independent Degradation, homologous to yeast Did2",18.7433,18.4302,18.5154,19.9462,16.7044,16.7551,16.5986,16.694,3.12043,5.26E-05,2.22074,6.28065,+
"CELE_F23C8,5",-1.12697,1.82775,Q9TXI4,Uncharacterized protein,17.1733,16.664,17.3013,18.1766,18.1348,18.5956,18.476,18.6165,1.82775,0.00176772,-1.12697,-3.37945,+
vps-34,4.6813,6.68127,Q9TXI7,Phosphatidylinositol 3-kinase catalytic subunit type 3,14.4222,14.3443,14.381,15.087,9.86733,9.81409,9.9571,9.87082,6.68127,0,4.6813,26.1074,+
