geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_eat2_d5,log2FC,Student's T-test Test statistic daf2_d5_eat2_d5,Sign p-val: 0.05 
dnj-29,-0.30591,0.611576,Q9U1V9,DNaJ domain (Prokaryotic heat shock protein),15.2631,15.7342,14.9254,14.8524,15.8764,15.3799,15.36,15.3823,0.611576,0.108214,-0.30591,-1.28986,
tfg-1,0.727232,2.84594,Q9U1W1,TFG related,17.6229,17.4789,17.6451,17.8914,16.8318,17.1308,16.7064,17.0604,2.84594,0.000434832,0.727232,5.56526,+
lsm-3,2.12267,4.54884,Q9U1W8,LSM Sm-like protein,18.5909,18.5796,19.094,19.2312,16.8743,16.8503,16.7599,16.5207,4.54884,0.000118519,2.12267,11.333,+
"CELE_Y62E10A,6",-0.865883,2.39018,Q9U1X0,"NADPH:adrenodoxin oxidoreductase, mitochondrial",12.9257,13.2109,12.9166,12.7384,14.1255,13.4791,14.069,13.5815,2.39018,0.00124349,-0.865883,-4.50731,+
emc-3,2.6897,7.67607,Q9U1X6,ER membrane protein complex subunit 3,16.923,17.1903,17.1502,17.1413,14.3699,14.4306,14.342,14.5036,7.67607,0,2.6897,38.3226,+
rla-2,1.70537,1.81366,Q9U1X9,"Ribosomal protein, Large subunit, Acidic (P1)",20.9585,21.5644,20.8729,21.0494,19.8613,20.2959,18.0587,19.4077,1.81366,0.00369096,1.70537,3.3532,+
dhs-24,-0.730538,1.39625,Q9U1Y6,"DeHydrogenases, Short chain",13.2463,13.6693,14.5487,13.9447,14.671,14.4593,14.4938,14.7069,1.39625,0.0112387,-0.730538,-2.60934,+
skr-4,0.911303,2.5419,Q9U1Y9,SKp1 Related (Ubiquitin ligase complex component),17.0368,17.5414,16.8201,17.4282,16.4327,16.2658,16.4145,16.0683,2.5419,0.000790443,0.911303,4.84319,+
"CELE_Y60A3A,9",-0.402317,1.83278,Q9U1Z4,Uncharacterized protein,16.4598,16.0526,15.9279,16.1498,16.6103,16.4924,16.6092,16.4874,1.83278,0.00359574,-0.402317,-3.38883,+
"CELE_Y57G11C,9",0.265611,0.79388,Q9U202;Q9U203,Uncharacterized protein,13.3986,14.0661,13.7436,13.867,13.6465,13.644,13.2765,13.4459,0.79388,0.0642881,0.265611,1.5999,
"CELE_Y57A10A,27",-0.70814,0.391339,Q9U210,Uncharacterized protein,11.3722,12.9873,15.2156,12.853,13.8556,13.8044,13.7484,13.8522,0.391339,0.213481,-0.70814,-0.893243,
rsr-2,-1.15687,4.08782,Q9U213,SR protein related,12.9036,12.5597,12.8315,13.0356,13.8994,13.8926,14.196,13.9698,4.08782,0.000143921,-1.15687,-9.41297,+
"CELE_Y56A3A,7",1.88139,5.79321,Q9U222,Uncharacterized protein,16.4754,16.7488,16.4392,16.3165,14.7483,14.558,14.5747,14.5733,5.79321,0,1.88139,18.4976,+
"CELE_Y56A3A,6",3.78645,6.37473,Q9U225,Uncharacterized protein,17.398,16.9147,16.6822,17.0121,13.34,13.2226,13.0292,13.2694,6.37473,0,3.78645,23.1862,+
mif-1,2.29917,3.06673,Q9U228,MIF (Macrophage migration Inhibitory Factor) related,19.4521,19.3862,19.6941,20.9041,17.42,17.496,17.919,17.405,3.06673,0.000254939,2.29917,6.13556,+
wah-1,0.66468,1.36101,Q9U229,Worm AIF (Apoptosis inducing factor) Homolog,17.8665,18.8408,17.7248,17.8808,17.4511,17.5071,17.2889,17.4071,1.36101,0.0122777,0.66468,2.54898,+
trap-4,1.13887,3.46288,Q9U238,TRanslocon-Associated Protein,18.5112,18.479,18.6238,19.1318,17.664,17.5144,17.4935,17.5184,3.46288,0.000191403,1.13887,7.27069,+
"Y56A3A,18",0.45615,1.12077,Q9U239,Zinc finger protein 593 homolog,15.3793,15.9188,15.1728,14.9557,15.0015,14.8895,14.9497,14.7613,1.12077,0.025209,0.45615,2.14407,+
"CELE_Y56A3A,19",0.49956,3.08006,Q9U241,Acyl carrier protein,17.8947,17.698,17.793,18.0368,17.4546,17.3617,17.2911,17.3169,3.08006,0.000257235,0.49956,6.17132,+
"Y52B11A,8",1.07239,4.77442,Q9U256,"Phospholipase A2-like protein Y52B11A,8",17.3162,17.4433,17.2128,17.5018,16.4659,16.2371,16.263,16.2185,4.77442,0.000140044,1.07239,12.3977,+
set-26,1.62704,2.71865,Q9U263,Histone-lysine N-methyltransferase set-26,15.4236,16.5464,15.5269,16.5006,14.3502,14.5507,14.274,14.3144,2.71865,0.00062547,1.62704,5.25457,+
hda-10,1.24292,2.0675,Q9U266,Histone deacetylase,15.4945,15.8047,15.3549,16.7436,14.8502,14.4699,14.5801,14.5257,2.0675,0.00209025,1.24292,3.83983,+
haf-7,-1.02173,3.94178,Q9U275,HAlF transporter (PGP related),12.9961,12.8764,13.0237,13.0683,14.0246,14.0985,14.216,13.7123,3.94178,0.000129032,-1.02173,-8.86885,+
tat-1,-1.88495,2.4948,Q9U280,Phospholipid-transporting ATPase tat-1,12.4107,10.9645,12.4231,12.5181,14.3434,13.666,13.9387,13.908,2.4948,0.000876525,-1.88495,-4.73729,+
"CELE_Y48G10A,3",0.42725,0.245154,Q9U283,Uncharacterized protein,14.5743,14.2122,16.7029,16.5562,15.8843,14.7058,14.677,15.0694,0.245154,0.349887,0.42725,0.602893,
"CELE_Y48C3A,20",0.0100276,0.0154199,Q9U287,Uncharacterized protein,12.9802,13.1202,12.6561,12.6882,13.3042,12.9816,12.6914,12.4273,0.0154199,0.929224,0.0100276,0.0455889,
"CELE_Y48C3A,12",1.8803,2.45875,Q9U290,Uncharacterized protein,15.1133,15.2608,14.6697,16.2902,14.0907,13.228,13.2933,13.2008,2.45875,0.00104123,1.8803,4.65724,+
"CELE_Y48B6A,13",-1.15292,2.67964,Q9U294,Diphosphomevalonate decarboxylase,12.9747,13.2843,13.055,12.4674,14.4447,13.7488,14.1115,14.088,2.67964,0.000669129,-1.15292,-5.1618,+
men-1,-0.410697,1.07163,Q9U296,Malic enzyme,16.6952,17.4578,16.7239,17.2805,17.3174,17.5194,17.469,17.4943,1.07163,0.0291513,-0.410697,-2.06223,+
xrn-2,-0.945413,1.93654,Q9U299,5'-3' exoribonuclease 2 homolog,13.9974,13.8497,13.3504,12.868,14.4752,14.4203,14.6203,14.3313,1.93654,0.00273074,-0.945413,-3.58499,+
efhd-1,1.38518,4.61561,Q9U2A6,EF HanD calcium binding protein,16.7812,17.0486,16.7403,17.0178,15.3474,15.3759,15.618,15.7058,4.61561,0.000124514,1.38518,11.6389,+
rpl-43,1.25014,1.95501,Q9U2A8,60S ribosomal protein L37a,17.9574,16.873,16.7609,16.6277,15.9058,15.3305,16.0606,15.9216,1.95501,0.00256583,1.25014,3.62042,+
"Y48B6A,1",-0.342708,0.453243,Q9U2A9,Ribosome biogenesis protein BOP1 homolog,14.1958,15.6079,14.7778,14.1749,14.915,15.1244,15.0867,15.0011,0.453243,0.174714,-0.342708,-1.00842,
"CELE_Y47D3A,13",0.899113,2.52755,Q9U2C8,Uncharacterized protein,12.8431,12.8558,12.7418,12.0894,11.7348,11.84,11.6594,11.6995,2.52755,0.000811479,0.899113,4.81077,+
cku-70,-0.693649,0.750916,Q9U2D2,Caenorhabditis KU,12.7338,13.2948,12.9989,12.8294,14.6401,12.5198,13.6356,13.8361,0.750916,0.0726368,-0.693649,-1.52767,
cnp-2,2.48894,4.09354,Q9U2D6,Calcineurin-interacting protein 2,15.0799,15.9305,16.2769,15.9805,13.1838,13.385,13.4518,13.2914,4.09354,0.000145363,2.48894,9.43491,+
gsy-1,-0.328795,1.06531,Q9U2D9,Glycogen [starch] synthase,16.5161,16.524,17.0372,17.0878,17.1422,17.2013,17.0776,17.0591,1.06531,0.0298737,-0.328795,-2.05171,+
cpt-1,-1.34881,2.28994,Q9U2F2,Carnitine Palmitoyl Transferase,15.3608,15.6231,16.3883,16.6714,17.466,17.426,17.2413,17.3055,2.28994,0.0014395,-1.34881,-4.29347,+
tiar-2,3.43369,3.06771,Q9U2F5,TIA-1/TIAL RNA binding protein homolog,15.2664,16.1252,15.0028,15.5382,13.437,12.003,11.0358,11.722,3.06771,0.000255102,3.43369,6.13817,+
vps-2,0.325835,0.986502,Q9U2F6,Related to yeast Vacuolar Protein Sorting factor,15.2995,15.7886,15.9658,15.4202,15.3982,15.3775,15.102,15.2931,0.986502,0.037312,0.325835,1.92076,+
snrp-200,0.0480025,0.0835552,Q9U2G0,Putative U5 small nuclear ribonucleoprotein 200 kDa helicase,14.9737,15.3837,15.6203,15.8701,15.635,15.4306,15.2472,15.343,0.0835552,0.668074,0.0480025,0.23101,
pisy-1,-2.25785,5.0645,Q9U2G1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,12.6468,13.1462,12.8493,12.7023,15.2199,15.3458,14.8165,14.9938,5.0645,0.000178771,-2.25785,-13.9046,+
mrp-7,-1.86407,4.96185,Q9U2G5,Uncharacterized protein,12.9228,13.1068,13.0624,12.9224,14.506,15.0153,14.8498,15.0994,4.96185,0.000163265,-1.86407,-13.3526,+
"eef-1B,2",-0.40757,1.30863,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,19.1187,19.1799,19.4742,19.1236,20.0295,19.608,19.5313,19.3581,1.30863,0.0142687,-0.40757,-2.4598,+
"CELE_Y41C4A,9",2.2017,2.30796,Q9U2I4,Uncharacterized protein,13.6636,14.7418,15.7097,15.2905,12.0297,12.8048,12.5419,13.2224,2.30796,0.00135072,2.2017,4.33145,+
slc-25a46,-2.12463,2.98116,Q9U2J0,SLC (SoLute Carrier) homolog,13.8929,13.7337,13.2639,14.5243,15.9433,15.3969,16.6092,15.9638,2.98116,0.000281896,-2.12463,-5.90961,+
"CELE_Y39G8B,7",5.46724,9.89925,Q9U2J2,Uncharacterized protein,17.2691,17.3867,17.3183,17.3352,11.9917,11.8982,11.8199,11.7306,9.89925,0,5.46724,90.0781,+
dhhc-8,1.252,4.11249,Q9U2K0,Palmitoyltransferase,13.1131,13.4123,12.8111,12.9793,11.8838,11.8542,11.7274,11.8423,4.11249,0.000149485,1.252,9.50778,+
abce-1,-0.100275,0.24128,Q9U2K8,"ABC transporter, class E",16.8528,16.9336,16.9404,17.4145,17.4397,17.1508,16.954,16.998,0.24128,0.354375,-0.100275,-0.594738,
mlt-3,1.79791,1.96159,Q9U2L2,Uncharacterized protein,15.9642,15.603,15.5396,16.9092,14.9383,13.3366,13.8059,14.7436,1.96159,0.00253873,1.79791,3.63308,+
dpy-28,-0.986654,1.44642,Q9U2M1,Condensin complex subunit 1,12.935,13.1925,12.8944,12.7223,14.772,13.953,13.9219,13.044,1.44642,0.00984003,-0.986654,-2.69581,+
hphd-1,-0.336043,1.17135,Q9U2M4,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",16.7566,17.3531,16.7887,17.203,17.3481,17.4236,17.3231,17.3507,1.17135,0.0211495,-0.336043,-2.22857,+
ndx-4,0.925126,1.69918,Q9U2M7,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],16.8616,16.7922,15.7201,15.9629,15.3869,15.5369,15.272,15.4405,1.69918,0.00481129,0.925126,3.14305,+
"Y37H9A,3",1.09248,1.07449,Q9U2M8,Coiled-coil and C2 domain-containing protein 1-like,15.717,15.8056,13.8864,14.0794,13.9954,13.4458,13.8705,13.8068,1.07449,0.0288523,1.09248,2.06699,+
pap-1,0.24353,0.476433,Q9U2P3,Poly-A Polymerase,13.1082,13.3544,12.3427,12.6721,12.4867,12.7532,12.6449,12.6184,0.476433,0.162611,0.24353,1.0507,
fkb-2,1.75954,3.63734,Q9U2Q8,Peptidylprolyl isomerase,19.2058,19.7405,18.8264,19.3479,17.166,17.604,17.5866,17.726,3.63734,0.000166818,1.75954,7.82187,+
gsk-3,0.105205,0.389245,Q9U2Q9,Glycogen synthase kinase-3,16.72,16.7871,16.8495,16.9042,16.4183,16.8547,16.9104,16.6567,0.389245,0.214723,0.105205,0.889281,
"Y17G7B,18",-0.557538,1.00948,Q9U2R0,"Probable RNA methyltransferase Y17G7B,18",13.1121,13.3147,12.8949,13.0342,14.1266,13.5531,12.9213,13.9851,1.00948,0.0348741,-0.557538,-1.95893,+
"CELE_Y15E3A,4",-2.33251,6.20153,Q9U2R3,Uncharacterized protein,13.0175,13.3615,12.8835,13.0634,15.3884,15.5081,15.4297,15.3298,6.20153,0,-2.33251,-21.6801,+
arf-6,-1.40027,3.45187,Q9U2S4,ADP-Ribosylation Factor related,13.0233,13.3391,12.4159,12.9288,14.2694,14.383,14.3633,14.2924,3.45187,0.000189863,-1.40027,-7.23702,+
cyn-13,1.05725,1.41257,Q9U2S6,Peptidyl-prolyl cis-trans isomerase E,15.2992,17.003,15.4244,16.3133,14.9268,14.9792,14.9719,14.9329,1.41257,0.0106761,1.05725,2.6374,+
itsn-1,0.380985,1.08583,Q9U2T9,ITSN (Intersectin) family,14.7453,15.2458,14.5176,15.2402,14.5483,14.5555,14.547,14.5742,1.08583,0.0280128,0.380985,2.08586,+
uaf-2,1.00624,1.65982,Q9U2U0,U2AF splicing factor,15.0683,16.1843,16.0497,16.603,15.0344,15.0497,14.8781,14.918,1.65982,0.00547295,1.00624,3.07196,+
"CELE_Y116A8C,27",2.05208,3.7491,Q9U2U3,Uncharacterized protein,15.6266,16.0035,15.1325,16.0558,13.8144,13.6252,13.2931,13.8774,3.7491,0.000178468,2.05208,8.19315,+
map-2,0.704525,4.99991,Q9U2V9,Methionine aminopeptidase 2,16.8564,16.7419,16.8321,16.9809,16.1753,16.1328,16.176,16.1091,4.99991,0.000171123,0.704525,13.5549,+
prmt-1,0.148305,0.245825,Q9U2X0,Protein arginine N-methyltransferase 1,17.5285,17.5795,16.566,16.9426,17.0327,17.0595,16.9194,17.0119,0.245825,0.349153,0.148305,0.604303,
cdkr-3,-0.64979,0.618634,Q9U2Y2,CDK5RAP3-like protein,14.9557,12.9518,14.5498,15.0427,15.2899,15.0365,15.0293,14.7435,0.618634,0.10647,-0.64979,-1.30208,
sec-23,-0.0458226,0.162163,Q9U2Z1,Yeast SEC homolog,15.9699,16.132,15.9033,16.3918,16.1449,16.1457,16.1572,16.1325,0.162163,0.47356,-0.0458226,-0.421036,
"CELE_Y106G6H,14",-0.0254252,0.011545,Q9U2Z5,Uncharacterized protein,15.1262,14.9534,14.4252,14.7951,13.7516,14.2179,14.4457,16.9864,0.011545,0.94643,-0.0254252,-0.0342786,
"CELE_Y106G6H,8",-4.25834,4.02741,Q9U2Z9,Uncharacterized protein,11.6775,10.762,12.0226,13.0049,16.1391,16.1266,16.0769,16.1579,4.02741,0.000135991,-4.25834,-9.18443,+
pdpr-1,-1.24247,1.89319,Q9U300,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,13.534,13.6173,14.9292,14.3254,15.0542,15.526,15.1793,15.6161,1.89319,0.0032003,-1.24247,-3.50245,+
pab-1,-0.829792,6.66659,Q9U302,Polyadenylate-binding protein,17.6088,17.5592,17.5005,17.6166,18.4001,18.4489,18.3662,18.3891,6.66659,0,-0.829792,-25.9595,+
gln-3,0.257833,2.01998,Q9U307,Glutamine synthetase,17.8243,18.0183,17.8618,17.8121,17.5711,17.764,17.5397,17.6102,2.01998,0.00225763,0.257833,3.74639,+
"CELE_Y105C5B,5",-0.497265,0.886855,Q9U315,Uncharacterized protein,17.8722,18.3979,18.9806,19.0306,18.967,19.2872,18.9925,19.0235,0.886855,0.0494837,-0.497265,-1.75516,+
"CELE_W09C5,8",-0.448613,2.57901,Q9U329,Uncharacterized protein,16.9751,17.0222,17.0788,16.6726,17.3911,17.4039,17.3667,17.3817,2.57901,0.000757959,-0.448613,-4.92772,+
"CELE_W09C5,7",0.260778,0.19247,Q9U330,Uncharacterized protein,13.1137,12.9534,13.0312,12.8262,13.3851,13.6557,12.5395,11.3012,0.19247,0.423046,0.260778,0.489313,
rpl-31,-0.453633,0.928622,Q9U332,60S ribosomal protein L31,19.517,19.2377,20.3112,19.3195,20.1353,20.0457,19.9441,20.0747,0.928622,0.0436458,-0.453633,-1.82462,+
unc-59,0.251657,0.843058,Q9U334,Uncharacterized protein,14.6676,14.8362,15.1693,15.314,14.7175,14.799,14.7275,14.7365,0.843058,0.0559849,0.251657,1.68216,
col-93;col-94;col-133;col-92,1.30818,0.985792,Q9U348;Q9U349;Q9XUE9;Q9XVG3,COLlagen,13.0086,12.3524,12.9881,12.8478,11.6316,12.5821,12.1642,9.58624,0.985792,0.0374117,1.30818,1.91959,+
vps-25,0.623093,0.770746,Q9U354,Related to yeast Vacuolar Protein Sorting factor,16.5424,17.0664,15.4367,16.754,15.6436,16.3764,15.6163,15.671,0.770746,0.0688965,0.623093,1.56106,
"CELE_T16G1,9",-0.449326,0.21186,Q9U367,Uncharacterized protein,14.0689,15.8865,14.6989,14.9286,16.6632,16.6453,14.0883,13.9836,0.21186,0.393963,-0.449326,-0.531815,
"CELE_T16G1,7",1.4261,2.68419,Q9U368,Uncharacterized protein,15.7895,15.9354,16.2742,16.9102,14.6039,15.0892,14.6129,14.8988,2.68419,0.000634249,1.4261,5.17257,+
rsbp-1,0.0660155,0.184313,Q9U379,R-Seven Binding Protein (R7BP) homolog,13.1141,13.2495,12.6765,13.0432,12.7527,13.0193,13.0465,13.0008,0.184313,0.436242,0.0660155,0.471167,
chaf-1,2.81045,4.38148,Q9U380,CHromatin Assembly Factor,14.9133,14.0395,15.2709,14.6806,12.0588,11.9542,11.8231,11.8265,4.38148,0.000103393,2.81045,10.5983,+
"cisd-3,1",0.909337,1.58497,Q9U3A1,CDGSH Iron Sulfur Domain protein homolog,15.9368,15.1318,15.2228,15.1558,15.1247,14.4882,14.1098,14.0871,1.58497,0.00668942,0.909337,2.93834,+
nol-9,-0.59711,1.16721,Q9U3B6,Polynucleotide 5'-hydroxyl-kinase nol-9,12.6263,13.0335,13.0526,12.8826,14.1671,13.3699,13.4834,12.963,1.16721,0.021458,-0.59711,-2.22164,+
hsb-1,2.17156,4.4898,Q9U3B7,Heat Shock factor Binding protein,17.6857,18.3475,17.6686,17.7374,15.5872,15.8862,15.43,15.8496,4.4898,0.000112875,2.17156,11.0686,+
dcn-1,1.42834,3.12222,Q9U3C8,Defective in cullin neddylation protein 1,16.8027,16.8652,16.2179,17.0981,15.537,15.544,15.1136,15.076,3.12222,0.000264725,1.42834,6.28553,+
adr-1,1.14053,0.475232,Q9U3D6,Adenosine Deaminase acting on RNA,12.3576,17.668,15.1583,14.9654,14.0585,13.7833,13.7371,14.0082,0.475232,0.163268,1.14053,1.04852,
zyx-1,0.9618,1.78085,Q9U3F4,Zyxin,17.9092,18.8346,17.6534,17.941,16.9297,17.4891,16.8987,17.1735,1.78085,0.0040447,0.9618,3.29244,+
aagr-3,0.0155363,0.028307,Q9U3F8,Acid Alpha Glucosidase Relate,17.4973,16.7836,17.2106,16.748,17.1907,17.0727,16.951,16.9631,0.028307,0.872262,0.0155363,0.0825433,
"CELE_F31D4,9",-1.71253,3.46391,Q9U3H4,Uncharacterized protein,16.1627,15.9632,16.608,16.4693,18.3031,18.16,18.1181,17.4721,3.46391,0.000191558,-1.71253,-7.27385,+
rpb-12,1.23406,3.05111,Q9U3I0,RNA Polymerase II (B) subunit,18.1712,18.5431,17.5694,17.995,16.8394,16.8302,16.8063,16.8665,3.05111,0.000293114,1.23406,6.09384,+
tag-280,-0.710032,0.346165,Q9U3J2,Uncharacterized protein,12.1039,13.3297,9.48432,12.5928,13.2429,12.1498,12.8351,12.123,0.346165,0.24822,-0.710032,-0.80666,
tag-281,-0.129271,0.188248,Q9U3J3,Uncharacterized protein,12.714,13.3395,12.8986,12.8356,12.9772,13.6981,13.0537,12.5758,0.188248,0.42999,-0.129271,-0.47994,
inx-2,-0.536261,0.862136,Q9U3K5,Innexin-2,12.8846,13.1073,13.0084,12.1368,13.8974,12.8152,13.2798,13.2897,0.862136,0.0532564,-0.536261,-1.71398,
"C47B2,9",2.33905,6.41656,Q9U3L4,Uncharacterized protein,15.8965,15.4853,15.6367,15.5458,13.2384,13.4204,13.2807,13.2686,6.41656,0,2.33905,23.565,+
"C47B2,2",0.18552,0.799827,Q9U3L5,Uncharacterized protein,14.9054,14.8234,14.8375,14.9326,15.0062,14.6234,14.478,14.6491,0.799827,0.0633674,0.18552,1.60987,
"C46C2,5",-0.84708,4.04524,Q9U3M0,Uncharacterized protein,16.1556,15.8994,15.9793,16.1623,17.0876,16.8198,16.8308,16.8469,4.04524,0.00013826,-0.84708,-9.25137,+
"C35C5,3",2.03004,5.94156,Q9U3N5,"Putative selT-like protein C35C5,3",16.5736,16.6988,16.3832,16.5415,14.4865,14.3452,14.7354,14.5099,5.94156,0,2.03004,19.5974,+
tram-1,-0.481452,1.88236,Q9U3P5,Translocating chain-associated membrane protein,16.4217,16.3379,16.9007,16.7673,17.0896,17.1377,17.0037,17.1225,1.88236,0.0032779,-0.481452,-3.48197,+
alkb-8,-0.599119,2.10098,Q9U3P9,ALKylated DNA repair protein AlkB homolog,13.1427,13.167,13.0362,12.7759,13.4111,13.418,13.8198,13.8694,2.10098,0.00200815,-0.599119,-3.90638,+
mrps-22,-0.554435,0.980497,Q9U3Q0,"Mitochondrial Ribosomal Protein, Small",14.3581,15.4106,14.1372,14.9055,15.2569,15.3779,15.1346,15.2599,0.980497,0.0379994,-0.554435,-1.91079,+
ugt-22,-0.379016,1.04103,Q9U3Q6,UDP-glucuronosyltransferase,16.2894,16.9034,16.656,17.1542,17.1967,17.1905,17.0356,17.0963,1.04103,0.0318685,-0.379016,-2.01134,+
"B0035,1",-0.105765,0.0803002,Q9U3S8,Uncharacterized protein,13.6339,15.6588,14.7965,15.4195,14.6995,14.7722,15.271,15.1891,0.0803002,0.678514,-0.105765,-0.222656,
lin-41,-2.14489,4.67907,Q9U489,Protein lin-41,12.8753,12.8665,12.8399,12.9694,14.7786,14.7449,15.5082,15.0991,4.67907,0.000131959,-2.14489,-11.9368,+
unc-70,0.192598,0.695349,Q9U9J8,Spectrin beta chain,16.8542,17.4046,16.9444,17.2586,16.9589,16.9996,16.8928,16.8401,0.695349,0.0853792,0.192598,1.4336,
"CELE_W04B5,5",1.08034,3.03503,Q9UA62,Uncharacterized protein,12.9755,13.043,13.0722,12.4979,12.0725,11.851,11.5038,11.8398,3.03503,0.00029,1.08034,6.0511,+
mrpl-30,0.97735,3.29765,Q9UA63,"Mitochondrial Ribosomal Protein, Large",15.3014,14.9665,15.0753,15.0082,14.412,14.0885,13.8092,14.1323,3.29765,0.000217168,0.97735,6.77856,+
rab-1,0.24164,0.572492,Q9UAQ6,RAB family,18.6934,18.4158,17.7906,18.4936,18.1277,18.1787,18.0177,18.1027,0.572492,0.122473,0.24164,1.22177,
"CELE_D2063,1",-2.0957,3.66142,Q9UAT1,Uncharacterized protein,12.856,13.2806,12.9337,12.4294,15.2372,15.3807,14.7005,14.5641,3.66142,0.000169742,-2.0957,-7.90062,+
mct-2,-2.42426,4.843,Q9UAT3,MonoCarboxylate Transporter family,15.9707,16.0959,15.2711,15.8939,18.3588,18.2551,18.1278,18.1869,4.843,0.000149184,-2.42426,-12.7394,+
ubh-1,0.17522,0.0944803,Q9UAV3,Ubiquitin carboxyl-terminal hydrolase,13.8902,13.1105,15.8923,15.6349,14.5855,14.5287,14.3896,14.3233,0.0944803,0.634211,0.17522,0.258733,
mdh-1,-0.774396,1.18519,Q9UAV5,Malate dehydrogenase,18.4928,18.153,19.3465,19.6043,19.6683,19.679,19.6661,19.6808,1.18519,0.0203606,-0.774396,-2.25174,+
acs-1,-1.46283,3.21815,Q9UAV8,Fatty Acid CoA Synthetase family,12.9454,13.3622,12.5624,12.8391,14.7301,14.552,14.1298,14.1486,3.21815,0.000247738,-1.46283,-6.55149,+
"CELE_T12B3,3",-0.501937,1.91365,Q9UAW8,Uncharacterized protein,13.9122,13.8711,14.1385,14.3947,14.5105,14.8018,14.5365,14.4754,1.91365,0.00295955,-0.501937,-3.5413,+
"CELE_T12B3,2",0.132852,0.130329,Q9UAW9,Uncharacterized protein,13.1028,13.4143,12.6673,12.9217,13.5443,13.255,12.8355,11.9398,0.130329,0.540755,0.132852,0.346564,
rpac-40,-0.360467,0.641598,Q9UAY9,RNA Polymerase I/III (A/C) shared subunit,14.4565,13.859,14.988,14.8854,14.8051,14.7538,15.1016,14.9702,0.641598,0.0998823,-0.360467,-1.34168,
"CELE_Y49G5A,1",0.0542669,0.0689533,Q9UAZ2,Uncharacterized protein,14.9483,14.5696,14.3821,15.639,14.7625,14.9195,14.8879,14.752,0.0689533,0.714833,0.0542669,0.193179,
"CELE_Y60C6A,1",-0.312096,0.782282,Q9UAZ5,Uncharacterized protein,12.4149,13.2571,12.902,13.0375,13.1186,13.0383,13.4166,13.2865,0.782282,0.066801,-0.312096,-1.58044,
gba-4,-1.38609,4.66197,Q9UB00,Putative glucosylceramidase 4,13.0036,13.3351,13.067,12.982,14.7318,14.3945,14.4339,14.3719,4.66197,0.000129817,-1.38609,-11.8559,+
let-805,-0.34403,2.17213,Q9UB28,Myotactin form B,16.5862,16.7257,16.3566,16.4542,16.9525,16.8488,16.8236,16.874,2.17213,0.00175084,-0.34403,-4.04979,+
lem-2,0.386945,1.80541,Q9XTB5,LEM protein 2,16.3922,16.2868,16.5817,16.7111,16.2586,16.1505,16.0723,15.9425,1.80541,0.00381845,0.386945,3.33789,+
"B0250,5",-0.622325,2.51589,Q9XTI0,"Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial",16.4916,16.7897,16.2053,16.6923,17.1971,17.1286,17.1903,17.1522,2.51589,0.000882555,-0.622325,-4.78452,+
gob-1,-0.13277,0.145717,Q9XTQ5,Trehalose-phosphatase,14.5888,14.4969,14.5448,13.1862,14.4873,14.3985,14.1685,14.2935,0.145717,0.506155,-0.13277,-0.382942,
suox-1,-0.268151,0.163685,Q9XTQ8,SUlfite OXidase,14.2854,12.9124,15.8204,15.1585,14.799,14.9647,14.6454,14.8403,0.163685,0.470649,-0.268151,-0.424523,
scav-3,-1.25364,2.70032,Q9XTT3,SCAVenger receptor (CD36 family) related,13.8794,14.6464,14.2714,14.7739,16.0253,15.6197,15.4547,15.486,2.70032,0.000639318,-1.25364,-5.21084,+
ani-1,1.39568,2.30353,Q9XTT4,Anillin-like protein 1,15.4587,16.2066,15.5781,16.1497,13.9776,14.1462,14.5412,15.1453,2.30353,0.00134648,1.39568,4.32209,+
rpt-6,0.444479,1.59221,Q9XTT9,"Proteasome Regulatory Particle, ATPase-like",17.2492,17.5424,17.4101,17.9132,17.239,17.0294,17.0292,17.0393,1.59221,0.00661375,0.444479,2.95119,+
"CELE_Y49E10,18",1.17723,1.91346,Q9XTU3,Uncharacterized protein,15.711,15.2287,15.1252,15.9004,13.4996,14.4636,14.6267,14.6666,1.91346,0.00295843,1.17723,3.54093,+
"CELE_Y49E10,16",0.75762,3.79765,Q9XTU5,Uncharacterized protein,15.7972,15.5999,15.6874,15.7355,14.803,15.0328,14.8221,15.1316,3.79765,0.000184739,0.75762,8.35905,+
snr-6,0.987558,2.28287,Q9XTU6,Probable small nuclear ribonucleoprotein E,18.6162,18.6346,17.7841,18.3311,17.4279,17.5904,17.3683,17.0291,2.28287,0.00145277,0.987558,4.27862,+
"CELE_Y49E10,4",-1.11755,2.40249,Q9XTU8,Uncharacterized protein,12.3488,12.2585,13.1646,13.0555,13.6154,13.8167,13.9599,13.9055,2.40249,0.00125222,-1.11755,-4.53401,+
glrx-5,2.55289,5.08871,Q9XTU9,Glutaredoxin,18.0046,18.3788,18.2962,18.823,15.7846,15.7011,15.7937,16.0116,5.08871,0.000181818,2.55289,14.0379,+
