geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value eat2_d15_N2_d15,log2FC,Student's T-test Test statistic eat2_d15_N2_d15,Sign p-val: 0.05 
"CELE_Y51H4A,15",2.24227,3.76065,Q2HQJ8,Uncharacterized protein,17.6463,18.0899,17.5302,18.1272,15.8919,15.8961,14.9437,15.6928,3.76065,0.000101305,2.24227,8.23234,+
"CELE_Y67H2A,2",-2.54803,4.34441,Q2HQK0,Uncharacterized protein,14.6218,14.4161,14.3103,14.1546,17.2889,16.6519,16.4368,17.3173,4.34441,0,-2.54803,-10.4416,+
agt-1,0.744688,1.4952,Q2HQK2;Q9U1Y0,AlkylGuanine DNA alkylTransferase,19.1343,18.5309,18.0494,18.1199,17.7069,17.8333,17.4384,17.877,1.4952,0.00741221,0.744688,2.78054,+
"CELE_Y62E10A,20",2.47967,4.4094,Q2HQK3,Uncharacterized protein,15.0061,14.5952,15.0683,14.3218,12.4097,11.8374,12.3109,12.5147,4.4094,0,2.47967,10.7178,+
"CELE_Y105C5A,8",2.25037,4.99812,Q2HQL2,Uncharacterized protein,18.4111,18.9332,18.4355,18.9851,16.4626,16.2886,16.4347,16.5775,4.99812,0,2.25037,13.5453,+
"CELE_Y43F8B,1",2.34938,3.16408,Q2HQL8,Uncharacterized protein,13.943,14.9215,14.3539,15.4298,12.4439,11.9346,12.1555,12.7167,3.16408,0.000260824,2.34938,6.40055,+
"acox-1,1",2.46829,5.34008,Q2L6T9,Acyl-coenzyme A oxidase,17.3524,17.4286,16.962,17.1387,14.9629,14.6312,14.4758,14.9388,5.34008,0,2.46829,15.4955,+
mrpl-47,2.47995,2.93381,Q2L6V1;Q2L6V2,"Mitochondrial Ribosomal Protein, Large;Mitochondrial Ribosomal Protein, Large",18.7062,18.0754,18.6535,18.5549,16.3785,16.9442,15.6344,15.1129,2.93381,0.000309991,2.47995,5.78732,+
hsp-75,1.70894,2.98307,Q2L6Y6,Heat Shock Protein,16.9921,16.6823,16.6048,17.4072,15.2392,14.8428,14.9332,15.8354,2.98307,0.000301633,1.70894,5.91461,+
sgk-1,-0.954756,1.14479,Q2PJ68,Serine/threonine-protein kinase sgk-1,14.7361,15.2252,14.8239,15.0544,15.5066,16.8861,14.9711,16.2949,1.14479,0.017361,-0.954756,-2.18417,+
aman-2,0.409386,0.251871,Q2PJ74,Alpha-mannosidase,16.895,16.585,13.9707,15.6241,15.4014,15.3583,15.124,15.5535,0.251871,0.265079,0.409386,0.616968,
"CELE_F52E1,14",3.46196,2.43045,Q2PJ97,Uncharacterized protein,19.99,20.3528,20.096,20.6057,17.3753,14.5842,17.6554,17.5818,2.43045,0.000990964,3.46196,4.59498,+
poml-4,1.14357,0.847191,Q2V071,PON (Paraoxonase) and MEC-6 Like,14.4175,15.4345,12.6102,14.9634,12.7429,13.3343,12.83,13.9441,0.847191,0.0382335,1.14357,1.68906,+
fbxb-90,0.809889,2.6755,Q2V079,F-box B protein,15.0221,15.0823,14.7608,15.104,14.3145,13.8434,14.4698,14.1018,2.6755,0.000722452,0.809889,5.15205,+
"CELE_F59A6,12",0.0328965,0.0259886,Q2V4S7,Uncharacterized protein,14.6868,14.7347,14.3369,15.4877,15.15,14.3594,14.0179,15.5872,0.0259886,0.863744,0.0328965,0.0759681,
fbxa-76,0.217403,0.239601,Q2WF62,F-box A protein,14.5421,15.554,14.4473,15.1204,14.8276,14.0911,14.5414,15.3342,0.239601,0.279044,0.217403,0.591194,
tlk-1,-1.18212,1.62295,Q2XN10,Tousled-Like Kinase,14.7825,14.644,13.5659,14.5416,16.3259,14.9927,15.3958,15.5482,1.62295,0.0056418,-1.18212,-3.00591,+
spp-14,1.35046,2.50829,Q2XN18,SaPosin-like Protein family,18.6752,19.2419,18.8059,18.9274,17.627,17.1512,17.209,18.2613,2.50829,0.000913263,1.35046,4.76746,+
pgl-1,1.38878,3.40949,Q304E5;Q9TZQ3,Uncharacterized protein;P granule abnormality protein 1,18.2118,18.9324,18.4101,18.8934,17.1851,17.1303,17.1202,17.4568,3.40949,0.000246264,1.38878,7.1086,+
"B0205,13",2.49309,4.61559,Q336L1,Uncharacterized protein,16.6099,16.8037,16.6814,16.9423,14.2376,13.7183,14.6531,14.4559,4.61559,0,2.49309,11.6388,+
"CELE_F14B8,5",2.35032,2.57567,Q3HKC5,Uncharacterized protein,14.977,15.5047,14.0305,13.6858,12.527,11.8505,11.7633,12.6561,2.57567,0.000807339,2.35032,4.92006,+
lbp-9,1.05589,3.14751,Q3LFN1,Lipid Binding Protein,19.4766,20.1893,20.0217,20.1442,18.8283,18.9348,18.9227,18.9224,3.14751,0.000258665,1.05589,6.35481,+
pyk-1,2.44695,4.72022,Q3S1I8,Pyruvate kinase,19.852,20.5765,19.8744,20.4791,17.606,17.7645,17.7321,17.8916,4.72022,0,2.44695,12.1337,+
mrp-1,2.54538,4.29458,Q3S1M2;Q7YZW1;Q8MQ16;Q95QE2;Q9N2N3,Uncharacterized protein,14.8466,14.5504,14.8792,15.4744,12.5827,12.0745,12.1847,12.7272,4.29458,0,2.54538,10.2343,+
atg-5,0.676496,1.81384,Q3V5I7;W6RR39,Autophagy protein 5,14.9483,15.089,14.6265,15.1665,14.1399,14.4963,14.5967,13.8914,1.81384,0.00356829,0.676496,3.35355,+
"CELE_Y71H2AM,9",0.799307,0.691254,Q3V5J4,Uncharacterized protein,15.0437,15.3157,13.7811,15.012,15.2021,13.5252,13.1719,14.056,0.691254,0.059446,0.799307,1.42663,
"CELE_Y69A2AL,2",2.13559,3.93844,Q3V5J7,Phospholipase A(2),14.7609,14.0558,14.9296,14.2016,12.3348,12.1295,12.2688,12.6724,3.93844,0,2.13559,8.85674,+
"C01B10,11",0.623341,0.88374,Q3Y3Z9,Uncharacterized protein,14.6486,14.4386,14.7591,14.7015,13.5161,14.8099,14.3827,13.3457,0.88374,0.0347282,0.623341,1.74997,+
glrx-22,-0.412783,0.720861,Q3Y400,GLutaRedoXin,14.3633,15.225,14.8856,15.3128,15.7657,15.0892,15.0321,15.5509,0.720861,0.0544089,-0.412783,-1.4769,
"C24B5,4",0.758658,0.683366,Q3Y402,Uncharacterized protein,13.4965,15.1477,15.0147,15.5047,13.3006,14.2652,13.8445,14.7187,0.683366,0.0611057,0.758658,1.41319,
"CELE_H06H21,11",0.857743,1.39201,Q400L6,Uncharacterized protein,14.6958,15.0301,14.8326,15.0451,14.0274,13.1778,14.2807,14.6868,1.39201,0.00921492,0.857743,2.60206,+
ttr-36,-1.15602,2.29646,Q45EK1,TransThyretin-Related family domain,16.5417,16.3315,16.1202,17.0544,17.8702,17.1488,17.7203,17.9326,2.29646,0.00127994,-1.15602,-4.3072,+
sax-7,1.18978,4.01516,Q4PIU9;Q53U87,Sensory AXon guidance;SAX-7 LONGFORM,19.2388,19.5667,19.2781,19.4286,18.2787,18.007,18.0208,18.4466,4.01516,0,1.18978,9.13868,+
clec-173,0.290089,0.333341,Q4R111,C-type LECtin,14.8805,15.2109,15.0452,16.3741,15.2952,15.3983,14.8443,14.8127,0.333341,0.191264,0.290089,0.781627,
"CELE_K11D12,13",2.0788,3.43207,Q4R127,Uncharacterized protein,19.1954,19.7673,19.2789,19.7041,17.146,17.0581,17.2799,18.1465,3.43207,0.000249244,2.0788,7.1768,+
"CELE_R09E12,9",0.578151,0.78724,Q4R148,Uncharacterized protein,14.7686,15.226,14.0405,13.8094,14.0639,14.1132,13.9397,13.4151,0.78724,0.0443449,0.578151,1.58876,+
"CELE_Y54G2A,45",2.05826,2.47901,Q4R165,Uncharacterized protein,19.2444,20.0802,19.1502,19.818,17.2335,17.2295,16.9695,18.6272,2.47901,0.000926623,2.05826,4.70212,+
"CELE_Y54G2A,41",-3.38937,4.24606,Q4R169,Uncharacterized protein,14.1284,14.9791,14.3407,15.1958,17.8303,17.5803,18.6048,18.186,4.24606,0,-3.38937,-10.0359,+
"CELE_F59A6,10",0.25563,0.229645,Q4TT99,Uncharacterized protein,14.7408,15.4831,14.851,15.503,14.5141,14.0738,15.9354,15.0321,0.229645,0.291249,0.25563,0.570067,
"CELE_E02D9,1",3.32102,5.91475,Q4W4Y5;Q8MXD9,Uncharacterized protein,20.1355,20.1065,19.7045,20.2991,16.5384,16.5548,16.863,17.0053,5.91475,0,3.32102,19.394,+
rad-8,-0.165001,0.825087,Q4W4Z2,"Reticulon-4-interacting protein 1, mitochondrial",14.828,15.2041,14.8208,15.0202,15.0482,15.1037,15.1393,15.2419,0.825087,0.0405724,-0.165001,-1.65214,+
"CELE_W03G9,8",2.69202,2.38869,Q4W503,Uncharacterized protein,14.6486,15.5366,13.5809,15.1803,12.4173,12.1045,10.8612,12.7954,2.38869,0.00110386,2.69202,4.50409,+
"CELE_Y51F10,11",2.55079,3.79812,Q4W5H0,Uncharacterized protein,14.1687,14.7577,15.0463,15.2995,12.176,12.1444,11.9493,12.7995,3.79812,0.000104762,2.55079,8.36065,+
mrpl-39,2.02833,3.25486,Q4W5T0,"Mitochondrial Ribosomal Protein, Large",13.6283,14.6136,14.839,14.5668,12.4467,12.0855,12.2433,12.7588,3.25486,0.000253691,2.02833,6.65557,+
"CELE_H20J04,9",0.742866,0.880796,Q4W5T6,Uncharacterized protein,14.5421,15.3894,14.8831,14.7005,12.9997,14.4874,14.3761,14.6805,0.880796,0.0350765,0.742866,1.74507,+
"CELE_H39E23,3",1.08138,0.474562,Q564Q6,Uncharacterized protein,18.3284,16.9672,18.0515,17.1002,17.9146,13.7946,17.9463,16.4664,0.474562,0.116267,1.08138,1.0473,
"CELE_F43D2,6",0.592875,0.513376,Q564S3,Uncharacterized protein,13.5719,15.0462,14.7002,14.8452,14.4454,13.5064,13.0191,14.8209,0.513376,0.102776,0.592875,1.1172,
"C54C8,12",-0.031471,0.0415207,Q564S8,Uncharacterized protein,14.7032,15.3078,14.864,14.4327,15.4157,14.6004,14.7711,14.6464,0.0415207,0.787107,-0.031471,-0.119443,
"CELE_Y87G2A,19",1.18307,3.6569,Q56VY4,Uncharacterized protein,14.6158,14.3536,14.2342,14.7903,13.5297,13.2464,13.1452,13.3403,3.6569,0.000151473,1.18307,7.88579,+
ngp-1,1.31148,3.05646,Q56VZ2;Q9U365;Q9XXN4,Nucleolar GTP-binding protein 2,15.4746,15.9523,15.6676,16.3743,14.5733,14.2996,14.691,14.6589,3.05646,0.000263758,1.31148,6.10808,+
"CELE_H06I04,3",2.02955,4.2033,Q5CCJ2;Q9N5N9,Putative rRNA methyltransferase,16.6625,17.4281,16.9347,16.6873,14.6436,14.9246,14.876,15.1502,4.2033,0,2.02955,9.86406,+
fitm-2,0.676368,0.857634,Q5CZ37,FIT family protein fitm-2,14.7827,13.9773,14.0772,15.5039,13.4632,14.328,13.9195,13.9249,0.857634,0.0372304,0.676368,1.70648,+
"C33F10,14",-0.420891,0.49734,Q5DX36,Uncharacterized protein,14.2089,14.9217,14.5362,15.5077,15.6667,15.5691,15.1306,14.4916,0.49734,0.107735,-0.420891,-1.08846,
tag-261,0.0837941,0.0638608,Q5F4U5,Uncharacterized protein,13.4071,14.9917,14.0288,14.9297,15.0082,14.0641,14.2061,13.7436,0.0638608,0.690559,0.0837941,0.179764,
"C55A6,12",1.54544,1.55959,Q5FC47,Uncharacterized protein,16.9067,16.4481,16.2981,16.8112,16.2324,14.476,13.9785,15.5954,1.55959,0.00645157,1.54544,2.89347,+
"CELE_T06E4,12",3.18723,2.303,Q5FC67,Uncharacterized protein,14.8408,14.9636,13.8245,15.3285,12.5631,10.7204,10.1294,12.7956,2.303,0.0012133,3.18723,4.32098,+
nkat-3,2.00315,2.85713,Q5FC69;Q8MP09,Nematode Kynurenine AminoTransferase,16.5733,16.9607,16.9092,17.9465,15.1522,14.6581,14.9487,15.6182,2.85713,0.000380352,2.00315,5.59321,+
sfxn-5,0.817221,0.821986,Q5FC79,Sideroflexin-5,14.2662,14.8133,14.603,15.4043,13.8271,12.8526,14.9451,14.1932,0.821986,0.0409924,0.817221,1.64696,+
"CELE_ZK1320,13",0.44513,0.513061,Q5FC82,Uncharacterized protein,14.9864,15.0493,13.9666,15.2561,14.5406,14.6705,14.7153,13.5517,0.513061,0.102816,0.44513,1.11664,
hsp-25,2.88274,3.5774,Q5H9M9,Heat Shock Protein,20.5408,21.5966,20.3755,21.8651,18.1122,18.1912,18.3867,18.157,3.5774,0.000143141,2.88274,7.62869,+
"M142,8",1.58464,2.91382,Q5WRN3,"Protein-lysine N-methyltransferase M142,8",14.4275,15.1492,15.0429,14.585,13.0888,12.6901,13.398,13.6892,2.91382,0.000345497,1.58464,5.73625,+
"C06A6,4",0.139975,0.236081,Q5WRS4,Aminoacylase,16.8388,17.473,16.6197,16.6101,16.9052,16.6923,16.4074,16.9769,0.236081,0.283432,0.139975,0.583748,
npp-21,1.96067,3.9068,Q5WRT8;Q5WRT9,Nuclear Pore complex Protein,18.9092,19.4723,19.0733,19.1996,17.7378,16.9229,16.9394,17.2115,3.9068,0,1.96067,8.7427,+
"B0280,13",1.08394,1.4688,Q5WRU4,Uncharacterized protein,13.9654,15.3099,14.604,15.4365,14.1248,13.1956,13.7111,13.9485,1.4688,0.00781549,1.08394,2.7346,+
lec-12,2.08877,2.34099,Q5ZR27,Galectin,18.143,18.541,18.3747,19.4639,15.5599,16.4096,16.8823,17.3158,2.34099,0.00116247,2.08877,4.4016,+
"R144,12",1.41873,3.86953,Q629J5,"Uncharacterized protein R144,12",16.3168,16.9042,16.3443,16.7393,15.2292,14.9673,15.1111,15.3221,3.86953,0.000109908,1.41873,8.61,+
"Y54E10A,11",1.57437,2.70303,Q65XX2,E3 ubiquitin-protein ligase listerin,16.2259,15.844,16.1913,16.1596,13.8045,14.4295,15.1889,14.7004,2.70303,0.000631226,1.57437,5.21727,+
"CELE_Y47G6A,15",1.58724,4.14909,Q65XX4,Uncharacterized protein,18.2396,18.7097,18.3755,18.6779,16.6756,17.1893,16.7674,17.0216,4.14909,0,1.58724,9.64994,+
mvk-1,2.53439,2.22419,Q65XX9,MeValonate Kinase,14.5008,15.4571,14.4775,15.3345,12.2138,12.5778,13.7555,11.0853,2.22419,0.00150831,2.53439,4.15648,+
plin-1,1.22491,2.08478,Q65ZB1,PeriLIpiN homolog,17.8189,18.8138,18.09,19.1587,17.2277,17.3114,17.0929,17.3499,2.08478,0.00193033,1.22491,3.87411,+
dhs-30,1.21528,0.376278,Q65ZI3,"DeHydrogenases, Short chain",17.6534,18.4862,17.9483,18.6996,15.3614,21.1207,15.9257,15.5186,0.376278,0.162676,1.21528,0.864637,
ttr-49,2.33803,3.58922,Q65ZI4,TransThyretin-Related family domain,14.7629,15.1911,14.3574,15.4284,12.302,12.2538,12.7829,13.0491,3.58922,0.000144482,2.33803,7.66648,+
mrps-24,2.04454,2.66432,Q688C0,"28S ribosomal protein S24, mitochondrial",13.7936,14.6083,13.6769,14.7475,12.3783,11.3612,12.1849,12.7237,2.66432,0.00073251,2.04454,5.12569,+
"CELE_Y94H6A,5",2.05342,3.10756,Q688Z3,Uncharacterized protein,14.895,13.5274,14.602,14.5665,12.3879,11.9986,12.3295,12.6614,3.10756,0.000254453,2.05342,6.24565,+
pqn-83,-1.89083,2.95639,Q69YZ0;Q69YZ1;Q9U2K1,Prion-like-(Q/N-rich)-domain-bearing protein,15.205,14.2886,14.6362,14.0446,16.2513,16.0192,16.4984,16.9687,2.95639,0.000314543,-1.89083,-5.84541,+
mlc-7,2.65578,5.2436,Q69Z12,Myosin Light Chain,19.0322,19.2288,19.152,19.166,16.695,16.0943,16.3151,16.8517,5.2436,0,2.65578,14.9198,+
"CELE_T12D8,10",-0.80903,0.624249,Q69ZI6,Uncharacterized protein,14.8201,14.185,15.0684,14.4941,15.4838,13.8722,15.7592,16.6885,0.624249,0.0726134,-0.80903,-1.31178,
"CELE_F10G8,9",0.583769,0.633416,Q6A1T5,Uncharacterized protein,15.0469,15.0118,14.2868,15.2692,15.3448,13.9658,14.4165,13.5526,0.633416,0.0703774,0.583769,1.3276,
hpo-34,2.28753,4.15696,Q6A2D2,Uncharacterized protein,20.1106,19.6084,19.1485,19.4658,17.023,17.1864,17.6075,17.3661,4.15696,0,2.28753,9.68079,+
"CELE_Y44E3A,4",2.18646,3.22303,Q6A573,Uncharacterized protein,18.3266,19.0783,18.5781,18.6684,16.2343,16.9737,15.7573,16.9402,3.22303,0.000248128,2.18646,6.56525,+
mrpl-21,1.12546,1.6676,Q6A575,"Mitochondrial Ribosomal Protein, Large",14.2756,15.5559,14.9827,15.4949,14.4003,13.8027,13.4329,14.1714,1.6676,0.00508254,1.12546,3.08598,+
"CELE_T04B8,5",0.954404,0.949597,Q6A583,Uncharacterized protein,14.262,14.0962,15.0347,15.4865,13.46,12.7915,14.3169,14.4934,0.949597,0.0290419,0.954404,1.85947,+
ubxn-3,0.316515,2.17197,Q6A589,UBX-containing protein in Nematodes,16.7726,16.7828,16.6334,16.8649,16.607,16.3097,16.4135,16.4574,2.17197,0.00159526,0.316515,4.04947,+
"CELE_Y37E3,17",3.14878,5.4335,Q6AW03,Uncharacterized protein,15.0308,15.4801,15.058,15.4768,11.8239,12.0887,12.0055,12.5325,5.4335,0,3.14878,16.0733,+
cogc-3,3.36403,2.53992,Q6AW08,Conserved Oligomeric Golgi (COG) Component,14.6217,14.8942,14.9538,15.3672,12.3131,9.6913,11.6085,12.7679,2.53992,0.00090952,3.36403,4.83871,+
spp-23,2.43073,3.22467,Q6AW11,SaPosin-like Protein family,14.1551,15.5406,15.0684,14.1363,12.3427,12.01,12.2159,12.6088,3.22467,0.000248394,2.43073,6.56988,+
"CELE_F53F4,16",1.15926,2.62136,Q6BES8,Uncharacterized protein,14.8732,15.2124,14.757,15.2418,13.326,14.2557,14.0012,13.8646,2.62136,0.000756275,1.15926,5.02536,+
ins-19,3.46341,3.81419,Q71UE4,INSulin related,21.1705,22.7356,21.4587,22.6494,18.3808,18.7494,18.6096,18.4208,3.81419,0.000105939,3.46341,8.41622,+
"CELE_Y94H6A,10",1.03179,1.89544,Q75MI6,Uncharacterized protein,17.476,18.2513,17.6215,18.3392,16.538,17.4284,16.6627,16.9319,1.89544,0.00297202,1.03179,3.50671,+
pgrn-1,2.51387,3.79824,Q7JKP2;Q9U362,ProGRaNulin homolog,15.002,14.367,14.7545,15.2828,12.267,12.9445,12.3096,11.8298,3.79824,0.000104845,2.51387,8.36109,+
hsr-9,1.60402,4.02784,Q7JKP6,Protein hsr-9,17.4095,17.9775,17.7802,17.9517,16.3493,16.183,15.847,16.3235,4.02784,0,1.60402,9.18605,+
ret-1,1.01915,0.894639,Q7JLB1,Reticulon-like protein,14.704,15.4412,13.4494,15.4384,14.2569,14.2289,12.8314,13.6393,0.894639,0.0338839,1.01915,1.76811,+
pqn-70,-0.340628,0.284732,Q7JLH5,Prion-like-(Q/N-rich)-domain-bearing protein,14.7886,15.212,13.7533,15.1252,14.0693,15.022,15.8111,15.3392,0.284732,0.230553,-0.340628,-0.684653,
"CELE_F32D8,12",3.26196,2.26039,Q7JLJ0;Q8I4K2,Uncharacterized protein,17.1295,19.6183,16.9347,19.7556,14.9826,14.9821,15.1929,15.2328,2.26039,0.00146404,3.26196,4.23158,+
dur-1,3.98895,4.98924,Q7JLY2,Dauer Up-Regulated,15.9879,16.0731,16.1514,17.1022,12.5374,11.9518,12.314,12.5556,4.98924,0,3.98895,13.4979,+
dur-1,-0.986075,2.40378,Q7JLY3,Dauer Up-Regulated,14.5199,14.7035,14.9688,15.3868,15.9272,15.5651,16.061,15.97,2.40378,0.00110797,-0.986075,-4.53682,+
"CELE_F40F12,7",-0.160449,0.133573,Q7JMS5,Uncharacterized protein,13.8755,15.4992,14.9049,15.2422,15.0627,14.2614,15.2752,15.5642,0.133573,0.465151,-0.160449,-0.354295,
"B0361,3",-0.742692,0.36878,Q7JPQ6,"Uncharacterized protein B0361,3",13.3552,14.9165,11.5309,14.7279,14.8225,13.4105,14.1106,15.1577,0.36878,0.167316,-0.742692,-0.850301,
npp-16,0.961633,3.61613,Q7K6X4;Q9U240,Nuclear Pore complex Protein,17.8533,18.0533,18.0009,18.1864,17.1943,16.9702,16.8167,17.2661,3.61613,0.00014664,0.961633,7.75305,+
gpi-1,2.08128,2.88482,Q7K707,Glucose-6-phosphate isomerase,18.2281,19.3528,18.7446,19.2479,16.556,17.596,16.5527,16.5436,2.88482,0.000383811,2.08128,5.66273,+
tbc-17,2.83586,3.51025,Q7K711;Q9U2D8,TBC (Tre-2/Bub2/Cdc16) domain family,14.9328,15.2162,14.2269,15.2895,12.529,11.4439,11.7134,12.6357,3.51025,0.000203822,2.83586,7.41704,+
ddl-3,2.34137,4.01556,Q7K742;Q9XW00,Daf-16-Dependent Longevity (WT but not daf-16 lifespan increased),14.9083,14.7263,14.0792,14.8583,12.2988,12.0735,12.0516,12.7827,4.01556,0,2.34137,9.14019,+
"CELE_Y106G6D,8",2.04911,4.1967,Q7K7C1,Uncharacterized protein,15.8362,15.9877,15.7955,16.0545,14.0842,13.2728,14.0766,14.0439,4.1967,0,2.04911,9.83779,+
gsa-1,0.103767,0.189704,Q7KPV0,"G protein, Subunit Alpha",17.5498,17.4961,16.8745,17.4008,16.9639,17.3648,16.9979,17.5796,0.189704,0.349992,0.103767,0.483179,
"CELE_R02C2,7",2.70997,2.45688,Q7KPV8,Uncharacterized protein,17.2374,18.31,17.026,18.6073,15.4839,15.0336,13.9064,15.917,2.45688,0.000988952,2.70997,4.6531,+
emc-6,-0.498868,0.795718,Q7KPW6,EMC Endoplasmic Membrane protein Complex (Yeast EMC) homolog,14.9861,14.2252,14.567,15.0037,14.8078,15.1112,14.9402,15.9183,0.795718,0.0435472,-0.498868,-1.60298,+
mrpl-1,1.2725,3.3304,Q7KPW7,"Mitochondrial Ribosomal Protein, Large",14.993,14.3827,14.476,14.5834,13.3895,13.5413,12.9663,13.4481,3.3304,0.000264538,1.2725,6.87389,+
"CELE_W09G3,8",2.50105,4.96835,Q7YTG6,Uncharacterized protein,14.4902,14.9164,14.7789,15.1677,12.576,12.0695,12.193,12.5105,4.96835,0,2.50105,13.387,+
cpsf-4,2.65973,5.53932,Q7YTG9,Cleavage and Polyadenylation Specificity Factor,15.0013,14.9362,15.0319,15.2778,12.4917,12.1593,12.1986,12.7586,5.53932,0,2.65973,16.7526,+
"CELE_Y57G11C,43",1.09679,1.56164,Q7YTI4,Uncharacterized protein,14.3758,15.3501,13.8283,14.7336,12.884,13.7575,13.7295,13.5297,1.56164,0.00644068,1.09679,2.89709,+
"CELE_Y57G11C,40",0.255331,0.392501,Q7YTI7,Uncharacterized protein,16.735,16.7176,16.7071,15.8563,16.4952,16.2212,15.7327,16.5456,0.392501,0.153807,0.255331,0.89544,
"CELE_T09A5,15",1.84009,2.09528,Q7YTK7,Uncharacterized protein,14.9583,15.3578,15.0019,14.6331,13.3454,12.7707,12.1844,14.2902,2.09528,0.00193495,1.84009,3.89501,+
"C27B7,9",-0.604645,0.331762,Q7YTR9,Uncharacterized protein,14.5201,15.4671,13.6594,14.497,13.864,16.815,15.6793,14.2038,0.331762,0.192401,-0.604645,-0.77853,
ero-1,2.1423,2.94712,Q7YTU4;V6CJW5,Endoplasmic reticulum oxidoreductin-1;Endoplasmic Reticulum Oxidase,15.6383,15.3233,15.868,15.066,13.2445,13.1695,12.6853,14.2271,2.94712,0.00031306,2.1423,5.82151,+
grsp-1,2.43724,2.94131,Q7YWQ8,Glycine Rich Secreted Protein,14.9943,15.4501,13.6017,15.1712,12.4422,12.1599,12.3261,12.5402,2.94131,0.000311299,2.43724,5.80657,+
"CELE_Y42A5A,5",2.4988,3.56021,Q7YWR3,Uncharacterized protein,15.0414,14.4735,14.2029,15.4104,12.4975,11.7665,12.2692,12.5999,3.56021,0.000209836,2.4988,7.57404,+
"CELE_Y26E6A,3",3.1824,1.46361,Q7YWR7,Uncharacterized protein,16.5694,17.5956,16.3512,18.2262,14.0916,11.6409,16.8517,13.4285,1.46361,0.00799884,3.1824,2.72559,+
"CELE_T23F11,6",0.829602,1.24494,Q7YWS5,Uncharacterized protein,16.2967,16.1445,16.6641,15.6088,15.8258,14.7003,15.0779,15.7916,1.24494,0.013052,0.829602,2.35212,+
flp-28,1.65544,2.31241,Q7YWT6,FMRF-Like Peptide,14.4729,15.4196,14.9285,15.209,13.7539,12.6805,14.0319,12.942,2.31241,0.0012155,1.65544,4.34088,+
mig-14,1.28242,1.26142,Q7YWX7,Protein wntless homolog,15.3358,16.8096,14.226,15.3669,14.0966,14.4351,13.9695,14.1074,1.26142,0.0125163,1.28242,2.37991,+
mrpl-53,-0.961826,1.04245,Q7YX52,"Mitochondrial Ribosomal Protein, Large",14.8841,14.8276,14.7318,13.9552,15.2733,15.2281,14.9277,16.817,1.04245,0.0229567,-0.961826,-2.01371,+
"CELE_D1086,8",4.03787,5.05807,Q7YX57,Uncharacterized protein,18.4156,19.0864,18.383,19.1566,15.2919,14.5566,14.3483,14.6934,5.05807,0,4.03787,13.8694,+
"C40H1,9",3.64223,5.37545,Q7YX60,Uncharacterized protein,18.4379,19.2197,18.6363,18.5894,15.4601,14.7192,14.9765,15.1586,5.37545,0,3.64223,15.7119,+
"C26C6,9",2.50276,3.63524,Q7YX71,Uncharacterized protein,14.2536,15.5255,14.5463,15.1268,12.5114,12.1524,12.0863,12.691,3.63524,0.000148454,2.50276,7.81503,+
"C08F8,9",0.952678,1.3261,Q7YX96,Uncharacterized protein,18.7483,19.8016,19.4959,19.7136,18.7087,18.749,18.8919,17.5991,1.3261,0.010836,0.952678,2.48949,+
"CELE_H06H21,8",2.64039,3.61612,Q7YXH1,Uncharacterized protein,16.6739,16.6618,15.7382,16.2967,13.5313,13.7932,13.1209,14.3636,3.61612,0.00014654,2.64039,7.75303,+
"CELE_Y4C6B,7",-1.09551,1.98394,Q7YZG3;V6CKD2,Uncharacterized protein,14.448,14.9748,14.7102,15.0473,16.1482,15.4638,15.437,16.5133,1.98394,0.00251733,-1.09551,-3.67626,+
ttr-7,0.567969,0.622547,Q7YZH4,TransThyretin-Related family domain,14.6208,14.8975,16.4644,15.1197,14.8288,14.4518,14.4909,15.059,0.622547,0.0730247,0.567969,1.30884,
tps-1,0.395092,0.69593,Q7YZT6,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1",16.8821,17.2603,17.2349,17.3321,16.8857,17.3436,16.7977,16.102,0.69593,0.058694,0.395092,1.43459,
vem-1,0.757459,1.21896,Q7YZW5,Protein vem-1,16.5555,16.9406,16.5172,17.6395,16.607,15.6555,16.0707,16.2897,1.21896,0.0139119,0.757459,2.30841,+
tnt-2,0.414483,1.61531,Q7Z072,TropoNin T,19.5819,19.9331,19.7866,20.0173,19.6742,19.3387,19.1985,19.4497,1.61531,0.00574804,0.414483,2.99228,+
"B0261,8",2.40141,3.9753,Q7Z116,Uncharacterized protein,14.2363,15.066,14.6198,15.2617,12.4891,12.057,12.3296,12.7025,3.9753,0,2.40141,8.99123,+
hyl-2,1.75088,1.83242,Q7Z139,Ceramide synthase hyl-2,16.7209,16.7071,16.5286,16.7222,15.0913,13.7055,14.6864,16.1924,1.83242,0.00340717,1.75088,3.38816,+
"CELE_ZK418,9",1.93764,2.07459,Q7Z145,Uncharacterized protein,17.8625,18.6433,16.7039,17.9251,15.3709,15.8173,15.486,16.7099,2.07459,0.0019966,1.93764,3.85389,+
alh-12,2.1693,4.23629,Q7Z1Q3,ALdehyde deHydrogenase,18.3082,19.1966,18.6551,19.1814,16.6347,16.6521,16.6552,16.7222,4.23629,0,2.1693,9.99643,+
