geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d10_N2_d5,log2FC,Student's T-test Test statistic N2_d10_N2_d5,Sign p-val: 0.05 
act-4,-3.38822,4.33567,Q95ZL1,Q95ZL1,,7,1,19.9105,20.5646,20.666,20.2807,24.4718,23.1269,23.611,23.7651,4.33567,0,-3.38822,-10.405,+
gos-28,-2.34208,1.40122,Q95ZW1,Q95ZW1,Golgi SNAP receptor complex member 1,172,1,20.5126,18.9922,16.7943,20.588,21.8279,21.6145,21.3584,21.4545,1.40122,0.00815919,-2.34208,-2.61788,+
,-7.36615,5.69812,Q95ZW2,Q95ZW2,Ribulose-phosphate 3-epimerase,123,1,19.1201,19.5838,19.4538,19.7666,27.5746,27.4524,26.0343,26.3276,5.69812,0,-7.36615,-17.8244,+
gad-3,-4.56399,3.3751,Q960A1,Q960A1,,230,1,20.1594,18.8321,20.6896,18.5688,25.2412,23.7385,23.3835,24.1427,3.3751,0.000224299,-4.56399,-7.00575,+
,-4.9622,3.54714,Q965K0,Q965K0;Q5W612;O45182,,158;84;162,1,19.8713,21.3269,19.0087,18.6368,24.9856,23.8473,25.0083,24.8514,3.54714,0.000265683,-4.9622,-7.53271,+
,-2.36326,1.47169,Q965K0,Q965K0,,62,1,18.421,21.0716,20.874,18.3274,21.9722,21.7589,21.2048,23.2111,1.47169,0.00709976,-2.36326,-2.73962,+
,-3.08789,2.26919,Q965Q1,Q965Q1,,43,0.99777,20.4316,19.734,17.9305,21.288,23.0139,22.9716,23.2039,22.5464,2.26919,0.00132565,-3.08789,-4.24996,+
,-1.54199,2.20701,Q965Q1,Q965Q1,,35,1,18.5662,19.5888,19.8767,19.2147,20.6089,21.5879,20.6092,20.6083,2.20701,0.00151647,-1.54199,-4.1211,+
,-6.92004,3.45866,Q965R9,Q965R9,,174,1,16.9255,19.88,19.1463,21.4015,26.5687,26.5968,25.7351,26.1329,3.45866,0.000242833,-6.92004,-7.25776,+
,-3.16129,1.71577,Q965R9,Q965R9,,336,1,18.2224,16.6881,21.1734,17.2954,21.3961,21.6832,21.4377,21.5074,1.71577,0.00406617,-3.16129,-3.17318,+
eif-3.I,-3.43081,2.90216,Q965S8,Q965S8,Eukaryotic translation initiation factor 3 subunit I,212,1,19.5881,19.4318,18.3811,19.6727,23.0107,21.1641,23.4774,23.1447,2.90216,0.000449153,-3.43081,-5.7066,+
eif-3.I,-2.59566,2.96684,Q965S8,Q965S8,Eukaryotic translation initiation factor 3 subunit I,117,1,19.1636,18.3097,17.4961,19.156,20.7563,20.8558,21.3566,21.5394,2.96684,0.000471635,-2.59566,-5.87243,+
xpo-2,-1.7959,1.5015,Q965V4,Q965V4;V6CKP0,,891;148,1,19.37,20.1402,18.7917,17.6002,21.7685,20.6738,20.5676,20.0756,1.5015,0.0067535,-1.7959,-2.79152,+
ubh-3,-7.19914,4.80175,Q965V9,Q965V9,Ubiquitin carboxyl-terminal hydrolase,6,1,20.2486,18.9247,20.3868,18.755,26.9619,27.0896,25.6647,27.3955,4.80175,0,-7.19914,-12.5329,+
,-0.50964,0.478095,Q965W8,Q965W8,,52,0.98787,19.9111,20.4764,21.6498,19.8853,21.7436,20.7614,20.6834,20.7727,0.478095,0.138325,-0.50964,-1.05371,
nape-1,-1.65316,0.802287,Q965X7,Q965X7,,46,1,16.7724,21.0858,19.4761,21.1061,21.2934,21.2999,21.0075,21.4522,0.802287,0.0451832,-1.65316,-1.61399,+
,-0.376242,0.143173,Q966A5,Q966A5;Q966A6,,166;147,1,19.5904,20.3916,22.0736,21.0061,19.2926,21.7443,20.3323,23.1974,0.143173,0.517121,-0.376242,-0.376978,
,0.628674,2.52421,Q966A5,Q966A5;Q966A6,,458;439,1,24.474,24.5695,24.5349,24.5392,23.8565,23.8367,23.6475,24.2621,2.52421,0.000789298,0.628674,4.80324,+
,-3.01529,2.22182,Q966A5,Q966A5;Q966A6,,216;197,1,19.0845,19.2286,16.3816,19.4681,21.5474,21.5469,21.4248,21.7048,2.22182,0.00152609,-3.01529,-4.15159,+
,-7.4692,2.8776,Q966A5,Q966A5;Q966A6,,644;625,1,18.0424,20.2428,20.5661,14.9964,26.2854,25.8203,25.0816,26.5373,2.8776,0.000488613,-7.4692,-5.64455,+
rpl-7A,-1.82836,2.24121,Q966C6,Q966C6;Q8MXR8;Q95XE4,60S ribosomal protein L7a,26;129;129,0.999861,19.2448,19.8441,20.3915,19.0523,21.8797,21.5948,20.5414,21.8302,2.24121,0.00150391,-1.82836,-4.1917,+
rpl-7A,-1.5638,2.53891,Q966C6,Q966C6,60S ribosomal protein L7a,213,0.97528,18.8186,20.1676,19.7203,19.6558,20.7973,21.0593,21.199,21.5619,2.53891,0.000671704,-1.5638,-4.83642,+
rpl-7A,1.459,2.22416,Q966C6,Q966C6,60S ribosomal protein L7a,218,1,22.8942,22.2855,22.7467,22.4893,21.6607,20.5328,20.639,21.7472,2.22416,0.00152933,1.459,4.15642,+
,-0.355083,0.40728,Q966C7,Q966C7;Q8T876,Transaldolase,313;159,0.999999,21.158,21.2304,19.9626,20.7512,21.5074,21.5894,20.8845,20.5413,0.40728,0.179429,-0.355083,-0.923258,
,-1.24286,1.26642,Q966C7,Q966C7;Q8T876,Transaldolase,281;127,1,20.0718,21.4226,21.9966,21.3966,23.2714,22.006,21.8821,22.6996,1.26642,0.0118273,-1.24286,-2.38835,+
,-1.3945,0.99389,Q966C7,Q966C7;Q8T876,Transaldolase,296;142,1,19.7205,17.6553,19.8483,20.5372,21.7443,19.9808,20.9694,20.6449,0.99389,0.0263975,-1.3945,-1.93303,+
pbs-1,-3.20569,2.28267,Q966I8,Q966I8,Proteasome subunit beta type,180,1,19.4116,17.7251,21.1714,19.9962,22.1435,23.0991,22.9029,22.9815,2.28267,0.00133818,-3.20569,-4.27821,+
col-165,-2.4726,2.14329,Q966K5,Q966K5,,4,1,18.8226,19.1724,18.4934,16.4796,20.6761,20.6267,21.1063,20.4492,2.14329,0.001703,-2.4726,-3.99133,+
E01A2.2,-1.27077,0.825809,Q966L5,Q966L5,Serrate RNA effector molecule homolog,413,0.999754,20.634,20.6806,19.0687,17.9506,20.3584,21.732,21.2802,20.0463,0.825809,0.0417346,-1.27077,-1.65335,+
uri-1,-2.21011,2.28179,Q966M4,Q966M4,,251,1,18.9042,19.8666,17.66,18.7956,20.3401,21.4846,20.9498,21.2924,2.28179,0.00133624,-2.21011,-4.27635,+
dbr-1,1.484,1.66414,Q966M6,Q966M6,Lariat debranching enzyme,380,1,21.8629,21.588,23.0729,22.7987,21.7264,20.7171,20.1769,20.7661,1.66414,0.00474283,1.484,3.07974,+
,-1.74295,1.66179,Q9BI62,Q9BI62,,91,1,19.8669,20.5717,18.1403,19.3497,21.4983,21.5376,20.5098,21.3548,1.66179,0.00480957,-1.74295,-3.07551,+
epn-1,-1.28036,1.31613,Q9BI71,Q9BI71;Q9BI72,,127;127,1,24.9518,26.7212,25.2423,26.2083,27.8408,26.4504,27.2755,26.6784,1.31613,0.0103319,-1.28036,-2.47254,+
epn-1,-7.18374,3.57987,Q9BI71,Q9BI71;Q9BI72,,107;107,1,18.8929,20.7079,19.0219,16.8338,27.1875,25.6964,24.8356,26.4719,3.57987,0.000275862,-7.18374,-7.63657,+
epn-1,-3.25045,4.68887,Q9BI71,Q9BI71;Q9BI72,,154;154,1,25.6677,25.2066,26.3818,25.4183,28.8503,28.9083,28.7464,29.1711,4.68887,0,-3.25045,-11.9834,+
epn-1,0.99882,1.6636,Q9BI71,Q9BI71,,231,1,21.8442,23.1411,23.0978,22.4289,21.7646,21.6793,21.328,21.7449,1.6636,0.00477581,0.99882,3.07877,+
epn-1,-9.0551,4.83531,Q9BI71,Q9BI71;Q9BI72,,23;23,1,20.0024,17.0368,19.5293,18.8092,28.047,27.9426,27.1045,28.5041,4.83531,0,-9.0551,-12.7007,+
epn-1,-6.44229,3.0911,Q9BI71,Q9BI71;Q9BI72,,11;11,1,19.7928,21.2818,17.039,17.7568,25.1202,24.9947,24.9796,26.5449,3.0911,0.000355117,-6.44229,-6.20109,+
,1.2575,0.984066,Q9BKR9,Q9BKR9;Q7Z1Q8,,569;126,1,25.4618,24.6557,25.3363,23.5247,23.9456,22.9826,22.4288,24.5915,0.984066,0.0271205,1.2575,1.91672,+
,-4.67229,3.33949,Q9BKR9,Q9BKR9,,310,1,18.4758,18.7262,18.1768,20.1417,25.0985,22.9277,23.1988,22.9847,3.33949,0.000216216,-4.67229,-6.90055,+
,-0.957619,0.732154,Q9BKU3,Q9BKU3,,39,1,19.3075,21.3666,20.3235,18.8349,21.3856,21.157,20.0202,21.1002,0.732154,0.0561601,-0.957619,-1.496,
,-1.57297,0.924231,Q9BKU5,Q9BKU5;Q9BKU6,,122;65,1,20.4255,17.9224,19.1553,21.4128,21.8644,21.5894,20.0657,21.6885,0.924231,0.0312824,-1.57297,-1.81732,+
moag-4,-1.20237,0.561355,Q9BKU8,Q9BKU8,,60,1,18.0316,21.6007,21.2803,18.2664,21.3997,20.674,20.3169,21.5978,0.561355,0.101578,-1.20237,-1.20223,
rpl-17,-5.5032,6.82087,Q9BL19,Q9BL19,60S ribosomal protein L17,76,1,19.4108,19.7513,20.1695,19.3745,25.3861,25.044,25.0965,25.1923,6.82087,0,-5.5032,-27.5549,+
rpl-17,-4.39669,3.30239,Q9BL19,Q9BL19,60S ribosomal protein L17,54,0.997234,19.1782,20.6693,20.9112,18.2918,24.189,23.6469,24.3701,24.4314,3.30239,0.000285714,-4.39669,-6.79227,+
rpl-17,-4.48334,1.22574,Q9BL19,Q9BL19,60S ribosomal protein L17,57,1,21.309,21.2354,21.7118,20.9816,20.1082,28.5317,26.8231,27.7082,1.22574,0.0132785,-4.48334,-2.3198,+
rpl-17,0.194731,0.170401,Q9BL19,Q9BL19,60S ribosomal protein L17,161,0.999785,22.7666,24.1122,23.6868,23.7895,24.347,22.7707,23.2022,23.2563,0.170401,0.460005,0.194731,0.439831,
rpl-17,-3.44191,2.23579,Q9BL19,Q9BL19,60S ribosomal protein L17,169,0.947289,21.2084,17.8581,20.1857,20.2437,22.4076,23.4733,23.0114,24.3712,2.23579,0.00150177,-3.44191,-4.18047,+
rpl-17,-0.995374,0.658991,Q9BL19,Q9BL19,60S ribosomal protein L17,107,1,20.0099,20.8475,20.6133,17.8763,20.3303,21.4303,21.1066,20.4612,0.658991,0.0721628,-0.995374,-1.37154,
rpl-17,-1.19956,1.14241,Q9BL19,Q9BL19,60S ribosomal protein L17,98,0.999999,20.6382,19.564,21.6308,19.2607,21.6424,21.6406,21.3898,21.2191,1.14241,0.0166072,-1.19956,-2.18019,+
rpl-17,-3.45617,1.86322,Q9BL19,Q9BL19,60S ribosomal protein L17,29,1,20.3947,17.8425,21.1769,17.847,22.0627,22.0339,22.779,24.2101,1.86322,0.00303368,-3.45617,-3.44588,+
,-1.30168,1.51391,Q9BL28,Q9BL28,,171,1,19.4319,19.2678,20.5036,20.1555,21.8614,21.6172,20.3493,20.7377,1.51391,0.00666408,-1.30168,-2.81322,+
swsn-3,-0.601678,0.915047,Q9BL39,Q9BL39,,223,0.961022,19.7504,20.8555,19.9928,20.6281,20.5953,21.1607,20.5134,21.364,0.915047,0.0320624,-0.601678,-1.80206,+
,0.222974,0.237599,Q9BL59,Q9BL59;V6CLS8;V6CLX0,,6;33;20,1,22.2249,22.2694,23.6507,22.2866,22.6961,22.5485,22.295,22,0.237599,0.347213,0.222974,0.586962,
vps-4,0.820626,0.740135,Q9BL83,Q9BL83,,131,1,22.1164,21.5266,23.3652,20.9825,21.1333,21.7116,20.9019,20.9614,0.740135,0.054925,0.820626,1.50948,
,-1.41036,1.00487,Q9GRY9,Q9GRY9,,59,1,18.5419,20.5025,18.5702,21.2414,21.2661,21.6668,20.9866,20.5778,1.00487,0.0256704,-1.41036,-1.95128,+
,-1.62973,1.24253,Q9GRY9,Q9GRY9;E0R7K7,,151;50,0.944748,19.9414,19.047,19.6575,17.073,20.3118,19.9667,20.9948,20.9646,1.24253,0.0127215,-1.62973,-2.34807,+
tcc-1,-4.76118,3.90529,Q9GRZ9,Q9GRZ9,,427,0.883182,18.5693,18.5596,19.2376,17.0562,23.761,22.6381,22.6148,23.4535,3.90529,0.00027248,-4.76118,-8.73728,+
tcc-1,-3.48749,2.02729,Q9GRZ9,Q9GRZ9,,428,1,19.3018,17.3813,21.3157,20.8123,22.3754,23.3254,23.4199,23.6404,2.02729,0.00228498,-3.48749,-3.76068,+
tcc-1,-2.95637,2.12155,Q9GRZ9,Q9GRZ9,,394,0.994932,18.3548,16.7231,19.2231,17.5774,21.9498,21.4261,19.5145,20.8134,2.12155,0.00190579,-2.95637,-3.94757,+
,-1.41407,1.44857,Q9GUE9,Q9GUE9,,56,0.999854,19.425,20.5021,18.9996,19.5526,21.8623,21.6267,20.4641,20.1825,1.44857,0.00751306,-1.41407,-2.69953,+
cpx-1,1.77342,1.61944,Q9GUM7,Q9GUM7,Putative complexin-1,30,1,22.0035,22.7677,22.3518,23.1959,20.2139,21.6007,19.6114,21.799,1.61944,0.00537685,1.77342,2.99964,+
eel-1,-2.80013,1.62484,Q9GUP2,Q9GUP2;U4PBJ5;U4PRN6;U4PBX5;U4PMD1;U4PES6;U4PBK1;U4PBY0,,3760;3762;3760;3763;3765;3762;3763;3765,1,15.7185,19.2264,19.8536,17.9642,21.3707,21.1315,20.9421,20.5189,1.62484,0.00533811,-2.80013,-3.00928,+
eel-1,-1.4553,1.40353,Q9GUP2,Q9GUP2;U4PBJ5;U4PRN6;U4PBX5;U4PMD1;U4PES6;U4PBK1;U4PBY0,,3846;3848;3849;3849;3851;3851;3852;3854,1,18.8012,19.6239,19.2396,18.3377,19.1153,20.6173,20.6892,21.4018,1.40353,0.00810449,-1.4553,-2.62184,+
unc-27,-2.16732,1.15526,Q9GYF1,Q9GYF1,Troponin I 2,189,0.971253,17.895,21.2918,19.758,17.0445,20.4572,21.3055,21.2533,21.6427,1.15526,0.0160641,-2.16732,-2.20166,+
unc-27,-2.13858,1.33607,Q9GYF1,Q9GYF1,Troponin I 2,190,0.601855,19.2374,21.2002,19.2442,17.273,21.6938,21.633,20.5015,21.6808,1.33607,0.00993201,-2.13858,-2.50644,+
unc-27,-1.75114,1.1607,Q9GYF1,Q9GYF1,Troponin I 2,97,1,17.9866,20.9533,20.1528,17.9478,21.3905,20.4564,20.934,21.2641,1.1607,0.015822,-1.75114,-2.21075,+
unc-27,-5.45522,2.79507,Q9GYF1,Q9GYF1,Troponin I 2,92,0.999964,17.4415,17.7422,21.4206,17.6109,24.2661,24.2452,24.4034,23.1213,2.79507,0.000506429,-5.45522,-5.43959,+
hap-1,-1.96686,1.31695,Q9GYG4,Q9GYG4,Inosine triphosphate pyrophosphatase,14,0.975209,17.3326,19.8614,18.6774,21.0251,21.3051,21.1271,21.0242,21.3075,1.31695,0.0103364,-1.96686,-2.47393,+
snx-1,3.11833,2.73556,Q9GYJ9,Q9GYJ9,,399,1,25.6498,25.7777,24.4941,24.2248,20.8983,21.5102,22.4635,22.801,2.73556,0.000551331,3.11833,5.29511,+
,-6.21666,3.79369,Q9GYK1,Q9GYK1,,32,1,19.1574,18.6894,19.951,16.7836,24.6373,24.7107,25.7848,24.3152,3.79369,0.000233645,-6.21666,-8.34541,+
C05D9.3,-2.08719,2.18676,Q9GYK2,Q9GYK2,Uncharacterized integrin beta-like protein C05D9.3,92,0.999732,17.8677,18.9152,19.9276,19.9544,21.0519,21.5013,21.4397,21.0208,2.18676,0.00150592,-2.08719,-4.07962,+
,1.03179,1.2538,Q9GYM4,Q9GYM4,,367,1,22.5444,21.8938,22.7509,21.3233,21.5267,21.6227,20.8369,20.3988,1.2538,0.0122828,1.03179,2.36706,+
,1.01991,1.36915,Q9GYP5,Q9GYP5,,126,0.848526,26.0439,24.7825,25.6682,24.9112,23.5635,24.5891,24.496,24.6776,1.36915,0.00890485,1.01991,2.5629,+
,-0.705047,0.464921,W6RRW5,W6RRW5;Q9GYQ5,,28;116,1,21.2537,18.8346,18.9782,20.7934,20.3246,20.6899,21.4862,20.1792,0.464921,0.145028,-0.705047,-1.02977,
,-0.851892,1.05213,Q9GYR5,Q9GYR5,,383,1,19.5094,18.6189,20.2126,20.2986,20.333,20.8717,20.1802,20.6622,1.05213,0.0220692,-0.851892,-2.0298,+
arrd-18,3.37097,3.37046,Q9GYT5,Q9GYT5,,386,0.999993,24.2225,24.775,24.2155,24.8987,21.9388,21.0115,19.9542,21.7233,3.37046,0.000223602,3.37097,6.99198,+
sid-1,-1.96783,1.63384,Q9GZC8,Q9GZC8,Systemic RNA interference defective protein 1,416,0.999219,19.0923,19.5843,20.8496,19.9665,23.4409,21.3774,21.2481,21.2976,1.63384,0.00515226,-1.96783,-3.02537,+
,0.961193,0.65296,Q9GZE9,Q9GZE9;Q8IA58,,352;230,1,23.5446,23.8815,24.4814,23.5314,23.8333,21.3719,22.1921,24.197,0.65296,0.0736447,0.961193,1.3612,
,-5.13858,3.89254,Q9GZE9,Q9GZE9;Q8IA58,,231;109,0.986534,18.8505,18.2483,19.2962,19.4407,24.3117,25.4972,23.1797,23.4015,3.89254,0.000263852,-5.13858,-8.69171,+
ribo-1,-2.28045,3.2394,Q9GZH4,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,521,0.999975,18.1452,19.1913,19.2022,18.2802,20.7869,20.771,20.8173,21.5655,3.2394,0.000328234,-2.28045,-6.61158,+
ribo-1,-3.21425,2.37328,Q9GZH4,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,380,1,16.9559,17.192,19.8653,17.1592,21.3926,20.4754,21.1132,21.0482,2.37328,0.0012043,-3.21425,-4.47083,+
pbo-1,-0.7229,0.782407,Q9N2Y1,Q9N2Y1,,43,1,22.121,23.7801,23.5923,22.8683,24.2386,23.4906,23.2605,24.2636,0.782407,0.0481314,-0.7229,-1.58065,+
pbo-1,-0.418606,0.349401,Q9N2Y1,Q9N2Y1,,62,1,20.3276,20.6112,21.1967,18.8204,20.6491,20.395,20.7941,20.792,0.349401,0.221189,-0.418606,-0.812941,
ptr-21,-1.49057,1.80393,Q9N2Z6,Q9N2Z6,,26,1,19.2294,18.7577,19.4248,20.2047,21.3896,20.3636,20.2885,21.5371,1.80393,0.00331019,-1.49057,-3.33515,+
ptr-21,4.30199,3.68749,Q9N2Z6,Q9N2Z6,,785,0.999788,24.5,24.9253,26.323,24.8171,20.8559,21.0493,19.874,21.5783,3.68749,0.000214133,4.30199,7.98665,+
acs-13,-2.54928,2.75862,V6CK48,V6CK48;Q9N302;V6CLI5,,354;397;404,1,21.8647,21.9307,22.0124,21.1505,25.488,23.418,24.1266,24.1228,2.75862,0.000560386,-2.54928,-5.35077,+
acs-13,-4.28573,4.32778,V6CK48,V6CK48;Q9N302;V6CLI5,,334;377;384,0.999819,19.6205,20.8055,21.1321,19.812,24.6216,24.3143,24.4291,25.148,4.32778,0,-4.28573,-10.372,+
deps-1,-3.36405,2.25458,V6CLC9,V6CLC9;Q9N303,,370;415,1,18.7158,18.9231,21.9726,18.9784,23.339,22.8956,22.5609,23.2507,2.25458,0.00134857,-3.36405,-4.21949,+
,1.81719,2.41161,Q9N321,Q9N321,,370,0.999999,24.6358,25.487,25.3141,25.1743,23.3965,22.4897,23.2394,24.2169,2.41161,0.00111006,1.81719,4.55385,+
cct-8,0.715908,0.822861,Q9N358,Q9N358;U4PBK9,T-complex protein 1 subunit theta,538;417,1,23.1532,22.4467,23.8569,23.8181,22.8575,22.6534,21.8089,23.0915,0.822861,0.0422904,0.715908,1.64842,+
cct-8,-2.92115,3.92588,Q9N358,Q9N358;U4PBK9,T-complex protein 1 subunit theta,318;197,1,20.2086,19.1239,19.3243,19.5179,21.8709,22.9207,22.7359,22.3318,3.92588,0.000278552,-2.92115,-8.8113,+
,-3.85317,3.35832,Q9N362,Q9N362,,248,0.999802,22.942,23.5157,23.1776,22.2715,25.4729,27.5402,26.7673,27.5391,3.35832,0.000221538,-3.85317,-6.95602,+
,-5.3732,2.89594,Q9N370,Q9N370,,35,0.970261,18.9843,18.1655,21.625,17.4331,24.3104,25.1162,24.2059,24.0682,2.89594,0.000446786,-5.3732,-5.69085,+
,0.590723,0.64424,Q9N370,Q9N370,,39,1,24.9815,25.3697,25.669,24.1715,25.305,24.3629,23.9439,24.217,0.64424,0.0758668,0.590723,1.34622,
,4.35394,4.39625,Q9N370,Q9N370,,23,0.909315,24.9624,25.2559,25.1486,25.8132,21.0365,21.6478,19.9199,21.1602,4.39625,0,4.35394,10.6614,+
,0.116654,0.151025,Q9N370,Q9N370,,26,1,24.4613,24.2739,24.1231,24.7309,24.9674,24.2777,24.1973,23.6802,0.151025,0.500199,0.116654,0.395322,
,-6.21049,4.74072,Q9N381,Q9N381;A0A0K3AU90,,73;11,1,19.1756,19.8348,19.8032,18.7392,26.2732,26.411,24.9877,24.723,4.74072,0,-6.21049,-12.233,+
,-9.09249,5.87091,Q9N381,Q9N381,,66,1,18.6154,18.0663,19.1299,18.2456,27.914,26.4154,27.764,28.3338,5.87091,0,-9.09249,-19.0659,+
,-0.642439,0.413762,Q9N393,Q9N393,,352,1,18.1234,20.3238,20.3787,21.2293,20.5745,20.3017,21.1508,20.5979,0.413762,0.175028,-0.642439,-0.935388,
,-1.80359,1.37083,Q9N393,Q9N393,,53,1,17.6547,18.0021,20.0826,19.3667,21.7253,19.8731,20.5955,20.1265,1.37083,0.00891285,-1.80359,-2.56577,+
samt-1,1.57513,1.89834,Q9N3A9,Q9N3A9,,421,1,26.1846,26.4776,26.03,25.8105,24.5142,23.366,25.0424,25.2795,1.89834,0.00283373,1.57513,3.51222,+
,-1.47929,1.34072,Q9N3D0,Q9N3D0,Signal peptidase complex catalytic subunit SEC11,117,1,18.1361,19.1361,19.6905,20.5034,21.0668,21.5687,20.6676,20.0802,1.34072,0.00977797,-1.47929,-2.51436,+
,-0.621474,0.420814,Q9N3D1,Q9N3D1,,219,0.999973,22.1977,24.1599,24.5426,22.8251,24.9715,23.5079,23.4882,24.2435,0.420814,0.170549,-0.621474,-0.948539,
,-0.0365925,0.0310929,Q9N3F7,Q9N3F7,,236,1,23.0078,24.0699,23.9192,24.038,24.6285,23.1181,23.5822,23.8525,0.0310929,0.870597,-0.0365925,-0.090404,
,1.55674,1.29962,Q9N3G2,Q9N3G2,,4,1,22.5379,23.4009,23.007,23.3167,21.5663,19.9638,21.5775,22.928,1.29962,0.0108606,1.55674,2.44453,+
inx-22,-0.157654,0.0806467,Q9N3R5,Q9N3R5,Innexin,456,1,21.8489,24.4403,23.4457,24.0065,24.836,23.2484,23.2984,22.9892,0.0806467,0.691168,-0.157654,-0.223548,
,1.64512,1.61282,Q9N3S8,Q9N3S8,,265,0.56195,21.244,22.94,23.2633,22.519,20.6397,21.3235,20.0122,21.4103,1.61282,0.00553533,1.64512,2.98785,+
,1.33903,2.46992,Q9N3S8,Q9N3S8,,266,0.5,22.8157,22.7503,23.2633,21.9963,21.4694,21.0438,21.3956,21.5606,2.46992,0.00103331,1.33903,4.68194,+
skr-14,-8.93033,6.38455,Q9N3U9,Q9N3U9,,66,0.999972,18.3342,17.7318,18.763,19.3395,27.928,27.1516,27.2281,27.5821,6.38455,0,-8.93033,-23.2746,+
skr-14,-5.73669,4.34348,Q9N3U9,Q9N3U9,,70,0.760196,20.3591,18.8935,19.9271,18.5513,24.8379,24.356,25.6248,25.8591,4.34348,0,-5.73669,-10.4377,+
rps-4,-1.45535,1.19537,Q9N3X2,Q9N3X2,40S ribosomal protein S4,232,1,19.3368,19.3143,21.7501,19.1968,21.6282,21.5408,21.3946,20.8558,1.19537,0.0143498,-1.45535,-2.26881,+
rps-4,-3.91661,4.57764,Q9N3X2,Q9N3X2,40S ribosomal protein S4,229,0.990215,18.348,19.4784,19.7697,18.7924,23.1885,22.7687,23.2158,22.882,4.57764,0,-3.91661,-11.464,+
rps-4,-2.37022,2.34999,Q9N3X2,Q9N3X2,40S ribosomal protein S4,52,1,21.6622,21.8277,21.5825,20.2468,22.9007,24.3272,23.1508,24.4213,2.34999,0.00118968,-2.37022,-4.42084,+
rps-4,-7.58734,4.62589,Q9N3X2,Q9N3X2,40S ribosomal protein S4,61,0.976133,17.9853,17.8008,19.1701,18.5688,24.9671,25.1314,26.3815,27.3943,4.62589,0,-7.58734,-11.6867,+
rps-4,-4.9991,4.11339,Q9N3X2,Q9N3X2,40S ribosomal protein S4,133,1,20.2671,20.3051,20.2535,18.681,24.9301,25.5535,23.9279,25.0917,4.11339,0.000332226,-4.9991,-9.51123,+
,-1.09362,0.61496,Q9N3Y1,Q9N3Y1,,210,1,18.3471,21.6004,21.1501,19.0282,21.7035,20.3475,21.3531,21.0961,0.61496,0.0839192,-1.09362,-1.29572,
glrx-10,-1.38376,0.644519,Q9N456,Q9N456,,91,0.95074,18.9283,17.2009,21.2333,20.3649,20.8691,21.6173,19.3129,21.4632,0.644519,0.0758382,-1.38376,-1.3467,
glrx-10,-1.23573,0.865564,Q9N456,Q9N456,,100,1,19.4878,20.801,20.4484,18.3913,21.5152,19.7333,20.9185,21.9043,0.865564,0.0367784,-1.23573,-1.7197,+
glrx-10,-1.668,3.32727,Q9N456,Q9N456,,3,1,19.0839,18.9532,19.1913,19.4063,20.6043,20.3166,21.0918,21.294,3.32727,0.000213333,-1.668,-6.86473,+
pinn-1,2.30682,1.96921,Q9N492,Q9N492,,12,1,23.3214,23.6972,24.1318,23.778,22.6484,22.2372,20.0605,20.7549,1.96921,0.00239009,2.30682,3.64777,+
yop-1,-0.73879,0.414094,Q9N4G8,Q9N4G8,Receptor expression-enhancing protein,159,1,22.6658,25.9431,24.8777,25.4108,25.5667,24.9216,25.027,26.3372,0.414094,0.174864,-0.73879,-0.936007,
yop-1,-1.25758,0.829298,Q9N4G8,Q9N4G8,Receptor expression-enhancing protein,173,1,22.5252,22.8929,22.1538,22.2069,21.5486,23.9585,24.5077,24.7943,0.829298,0.041147,-1.25758,-1.65918,+
snr-7,-2.74588,3.12658,Q9N4G9,Q9N4G9,Probable small nuclear ribonucleoprotein G,73,1,17.5963,17.8368,19.0767,17.7606,20.869,21.4723,20.7737,20.139,3.12658,0.000365019,-2.74588,-6.29745,+
copa-1,-7.5204,5.47451,Q9N4H7,Q9N4H7,Coatomer subunit alpha,491,1,18.3106,19.7022,19.5188,18.6467,26.0801,26.4088,27.4875,26.2835,5.47451,0,-7.5204,-16.3333,+
copa-1,-6.54542,4.85616,Q9N4H7,Q9N4H7,Coatomer subunit alpha,494,1,18.8763,18.4845,19.6968,18.758,26.0801,26.4088,24.6068,24.9016,4.85616,0,-6.54542,-12.806,+
copa-1,-1.86468,1.90713,Q9N4H7,Q9N4H7,Coatomer subunit alpha,1002,0.999932,18.5796,19.1413,19.6266,18.7232,21.5121,20.9359,19.5275,21.5538,1.90713,0.00273345,-1.86468,-3.5289,+
,-1.64825,1.06464,Q9N4I3,Q9N4I3,,114,0.999957,17.9418,19.9572,21.065,18.9912,21.8624,19.9337,20.976,21.7761,1.06464,0.0214315,-1.64825,-2.0506,+
,-1.2023,1.76673,Q9N4I3,Q9N4I3,,234,1,19.6958,20.4594,20.3067,19.2959,21.0008,20.8798,20.8059,21.8805,1.76673,0.00359736,-1.2023,-3.26642,+
,-1.29192,0.831756,Q9N4I3,Q9N4I3,,151,1,19.3598,20.5883,19.2798,17.0688,20.9303,20.1243,19.7731,20.6367,0.831756,0.0410345,-1.29192,-1.66329,+
