geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d15_N2_d5,log2FC,Student's T-test Test statistic N2_d15_N2_d5,Sign p-val: 0.05 
fard-1,-0.183934,0.0879486,Q9TZL9,Q9TZL9,,420,1,19.2604,21.7083,20.0496,21.2424,21.0676,21.4863,21.2172,19.2252,0.0879486,0.72995,-0.183934,-0.242217,
fard-1,-1.08479,2.07616,Q9TZL9,Q9TZL9,,521,1,19.8368,19.1443,19.567,20.0882,20.749,21.1768,20.2276,20.8221,2.07616,0.00506061,-1.08479,-3.857,+
ins-24,-5.33655,5.3681,Q9U1P6,Q9U1P6,,37,0.999406,19.2269,19.6427,19.7789,19.4154,24.3543,25.7721,24.5177,24.7661,5.3681,0,-5.33655,-15.6667,+
ubc-14,-0.86742,0.904851,Q9U1Q1,Q9U1Q1,,70,1,19.7864,20.0617,20.5854,20.4326,21.7795,19.7646,21.2893,21.5023,0.904851,0.0598613,-0.86742,-1.7851,
vrs-2,-4.71061,3.09845,Q9U1Q4,Q9U1Q4,Valine--tRNA ligase,1016,1,16.8609,19.0543,18.4723,20.1758,22.6689,23.9001,22.982,23.8548,3.09845,0.000568421,-4.71061,-6.22095,+
,-3.40481,2.56644,Q9U1S8,Q9U1S8,,529,1,20.9418,19.1555,17.8444,19.199,23.4643,22.7015,22.4447,22.1495,2.56644,0.0014983,-3.40481,-4.89899,+
dnj-29,-5.08409,4.11388,Q9U1W0,Q9U1W0;Q9U1V9,,282;282,1,18.5345,19.3709,19.018,20.0078,24.6843,23.6548,23.554,25.3745,4.11388,0,-5.08409,-9.51312,+
tfg-1,-5.32605,3.36322,Q9U1W1,Q9U1W1,,103,1,21.6857,18.5916,20.7491,18.8028,25.4529,25.5398,25.1353,25.0054,3.36322,0.000450331,-5.32605,-6.9705,+
tfg-1,-1.88452,1.5948,Q9U1W1,Q9U1W1,,142,0.999926,20.37,18.1957,18.7591,20.8406,21.5077,21.3134,21.2672,21.6152,1.5948,0.0123694,-1.88452,-2.95578,+
lsm-3,0.643124,0.454389,Q9U1W8,Q9U1W8,,76,1,20.9769,21.5071,19.5284,21.4059,20.062,21.497,19.7785,19.5083,0.454389,0.214256,0.643124,1.01052,
lsm-3,-1.12483,0.715109,Q9U1W8,Q9U1W8,,79,1,20.0533,18.0877,21.3145,21.2508,21.4084,20.9138,21.3296,21.5539,0.715109,0.100256,-1.12483,-1.46715,
,-1.5909,0.877973,Q9U1X8,Q9U1X8,,26,1,21.0248,19.9756,16.8612,20.1223,21.1744,21.3135,21.0229,20.8367,0.877973,0.0638515,-1.5909,-1.74037,
rla-2,-5.02424,3.11041,Q9U1X9,Q9U1X9,,40,1,20.7246,19.6701,21.5466,17.9858,25.616,25.0481,24.4822,24.8778,3.11041,0.000576512,-5.02424,-6.25338,+
rla-2,-0.715757,0.744783,Q9U1X9,Q9U1X9,,24,1,19.8106,19.569,21.3363,21.1783,21.4221,20.9836,21.3691,20.9825,0.744783,0.0920645,-0.715757,-1.51733,
,-0.584565,0.910124,Q9U222,Q9U222;A7DTF5,,164;164,1,21.3969,20.2447,20.1973,21.1938,21.1757,21.5212,21.1984,21.4755,0.910124,0.0587083,-0.584565,-1.79387,
mif-1,-1.08192,0.928284,Q9U228,Q9U228,,73,1,20.8804,19.9146,19.651,18.8792,19.8233,20.6981,21.3545,21.777,0.928284,0.056604,-1.08192,-1.82406,
haf-7,5.14737,4.09884,Q9U275,Q9U275,,401,1,27.1748,26.7114,25.2789,25.2205,21.2484,20.5865,20.5583,21.403,4.09884,0,5.14737,9.45521,+
haf-7,2.29403,3.754,Q9U275,Q9U275,,430,1,23.511,23.5263,23.4462,23.6389,21.5971,21.7205,21.1282,20.5005,3.754,0.000343643,2.29403,8.20973,+
haf-7,2.06596,2.44528,Q9U275,Q9U275,,206,1,26.5049,26.8835,25.6231,26.5093,24.863,24.597,23.2636,24.5334,2.44528,0.00202096,2.06596,4.62755,+
tat-1,0.724073,0.657095,Q9U280,Q9U280,Phospholipid-transporting ATPase tat-1,699,0.999966,24.8882,24.6001,24.0065,24.6398,22.4491,24.0518,23.9181,24.8193,0.657095,0.11822,0.724073,1.36829,
rab-35,-0.839641,0.527799,Q9U2C3,Q9U2C3,,183,1,18.219,20.2394,19.7796,21.1073,20.0593,21.1661,19.8874,21.591,0.527799,0.172001,-0.839641,-1.14291,
rab-35,-2.13739,1.62763,Q9U2C3,Q9U2C3,,194,1,18.9633,21.7535,20.3297,19.8142,21.8765,21.7428,23.5031,22.2879,1.62763,0.0112649,-2.13739,-3.01426,+
vps-2,-1.54782,1.91123,Q9U2F6,Q9U2F6,,89,0.999977,18.8391,19.4479,20.0774,20.6003,21.7479,20.8994,20.9521,21.5567,1.91123,0.00665549,-1.54782,-3.5367,+
mrp-7,3.56714,3.30742,Q9U2G5,Q9U2G5,,203,1,24.7596,25.068,23.2652,24.5203,19.9962,20.9724,20.7157,21.6603,3.30742,0.000547368,3.56714,6.80687,+
mrp-7,3.85232,3.74942,Q9U2G5,Q9U2G5,,199,1,24.6593,25.5738,26.279,24.5203,21.1234,21.7531,20.9232,21.8233,3.74942,0.000342466,3.85232,8.19422,+
eef-1B.2,-0.226557,0.920501,Q9U2H9,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,64,0.99999,20.4496,20.1879,20.182,20.118,20.466,20.2355,20.7259,20.4164,0.920501,0.0575563,-0.226557,-1.81112,
eef-1B.2,-1.06414,1.07842,Q9U2H9,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,57,0.999993,21.2512,20.8036,20.4082,20.2027,21.9586,21.56,20.5984,22.8053,1.07842,0.0405834,-1.06414,-2.07352,+
,-0.963119,0.686485,Q9U2K5,Q9U2K5,,247,1,21.1801,18.8786,21.2182,19.2599,21.7368,20.5496,20.7284,21.3746,0.686485,0.109118,-0.963119,-1.41851,
fkb-2,-1.31888,1.2078,Q9U2Q8,Q9U2Q8,Peptidyl-prolyl cis-trans isomerase,58,1,19.6985,18.6773,20.9169,19.2216,21.8547,20.6398,20.375,20.9202,1.2078,0.0298154,-1.31888,-2.28967,+
fkb-2,-3.541,2.68725,Q9U2Q8,Q9U2Q8,Peptidyl-prolyl cis-trans isomerase,72,0.718083,19.9889,19.0784,19.4652,18.8876,24.0771,23.8925,21.5426,22.0719,2.68725,0.00116687,-3.541,-5.17981,+
fkb-2,-0.324312,0.129523,Q9U2Q8,Q9U2Q8,Peptidyl-prolyl cis-trans isomerase,74,0.585174,21.7169,19.1678,21.6384,18.7632,21.8124,19.5801,21.1802,20.0108,0.129523,0.627872,-0.324312,-0.344638,
gsk-3,-0.754661,1.44797,Q9U2Q9,Q9U2Q9,Glycogen synthase kinase-3,269,0.999701,21.0428,19.9265,20.7876,20.54,21.7302,21.0396,21.3025,21.2432,1.44797,0.0174158,-0.754661,-2.69848,+
arf-6,-3.32889,2.24312,Q9U2S4,Q9U2S4,,69,1,20.0731,20.8454,20.0211,18.9167,25.0793,21.7306,23.2442,23.1178,2.24312,0.00345149,-3.32889,-4.19567,+
arf-6,-1.72664,1.05309,Q9U2S4,Q9U2S4,,55,0.5,21.5894,19.115,20.4325,17.704,21.3616,21.7557,21.0913,21.5388,1.05309,0.0430177,-1.72664,-2.0314,+
arf-6,-0.673539,0.44989,Q9U2S4,Q9U2S4,,58,0.5,20.4835,21.4392,20.0318,18.8365,21.7041,19.7833,21.0543,20.9434,0.44989,0.217383,-0.673539,-1.00228,
map-2,-1.19679,1.25855,Q9U2V9,Q9U2V9;H1UBK2,Methionine aminopeptidase 2,37;37,0.986802,19.4598,19.0022,20.9219,19.5968,21.0974,21.6958,20.4658,20.5088,1.25855,0.0268437,-1.19679,-2.37507,+
map-2,-1.03304,0.382318,Q9U2V9,Q9U2V9;H1UBK1;P90883,Methionine aminopeptidase 2,393;417;144,1,16.7318,21.6949,20.385,21.5484,20.7628,20.6997,21.5137,21.516,0.382318,0.267537,-1.03304,-0.876139,
map-2;T27A8.3,-2.09254,1.84791,Q9U2V9,Q9U2V9;H1UBK1;P90883;P50581,Methionine aminopeptidase 2;Putative uncharacterized protein T27A8.3,357;381;108;108,1,18.1436,18.7998,20.6883,20.3193,21.6845,21.3944,21.4827,21.7594,1.84791,0.00729619,-2.09254,-3.41714,+
prmt-1,-3.92859,2.82872,Q9U2X0,Q9U2X0,,172,1,21.937,20.2401,19.3688,20.4668,25.7297,24.5213,23.6898,23.7864,2.82872,0.00110056,-3.92859,-5.5225,+
pab-1,-3.50495,3.02271,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,101;38;101,1,21.6629,19.0277,20.6741,20.1996,24.2832,23.6477,24.1839,23.4694,3.02271,0.000773984,-3.50495,-6.01854,+
pab-1,-3.02278,1.05967,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,210;147;150,1,25.4505,24.1547,23.8695,19.4247,25.3845,28.2449,25.338,26.0231,1.05967,0.0424262,-3.02278,-2.04234,+
pab-1,-2.12082,1.8662,Q9U302,Q9U302;Q7K798,Polyadenylate-binding protein,179;116,0.893276,18.8089,20.8057,19.4499,18.0089,21.1426,21.5506,21.0807,21.7827,1.8662,0.00707328,-2.12082,-3.4515,+
pab-1,-1.89969,1.72934,Q9U302,Q9U302;Q7K798,Polyadenylate-binding protein,188;125,0.970464,21.2203,19.7129,19.0873,19.9422,22.4898,20.7431,22.1912,22.1373,1.72934,0.00904561,-1.89969,-3.19791,+
pab-1,-0.636905,0.577079,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,596;533;536,0.999695,20.7813,20.5315,18.5292,20.3724,20.8467,20.6794,20.6231,20.6128,0.577079,0.149234,-0.636905,-1.2298,
pab-1,-2.84181,1.91649,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,313;250;253,1,18.4304,19.8168,18.3575,21.3126,21.2758,22.9203,22.1447,22.9438,1.91649,0.00661668,-2.84181,-3.54671,+
pab-1,-2.38705,2.5942,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,226;163;166,1,23.6051,23.4254,23.4637,24.489,26.9281,26.4729,25.0041,26.1263,2.5942,0.00135648,-2.38705,-4.96259,+
pab-1,-0.221785,0.18677,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,129;66;129,1,23.8381,23.971,25.7236,23.9824,24.7718,24.843,24.3926,24.3948,0.18677,0.508208,-0.221785,-0.476651,
pab-1,-0.945014,1.14878,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,125;62;125,0.996151,23.5939,22.6571,23.0586,24.2774,24.4506,24.8296,23.6378,24.4491,1.14878,0.0342452,-0.945014,-2.19082,+
pab-1,0.327743,0.101487,Q9U302,Q9U302;Q7K798;Q7K797,Polyadenylate-binding protein,194;131;134,1,24.3527,24.557,24.6936,25.2149,20.9242,25.9972,24.9336,25.652,0.101487,0.694745,0.327743,0.276267,
,-0.793962,0.536158,Q9U330,Q9U330,,134,0.973863,21.5152,20.3849,19.2518,18.7227,20.4989,20.5805,20.3491,21.6219,0.536158,0.167717,-0.793962,-1.15775,
rpl-31,-3.86302,4.91132,Q9U332,Q9U332,60S ribosomal protein L31,54,1,19.684,20.6827,20.5495,20.5169,24.5889,24.0662,24.4629,23.7672,4.91132,0,-3.86302,-13.0886,+
rpl-31,-1.18092,1.22361,Q9U332,Q9U332,60S ribosomal protein L31,66,1,19.0896,20.0649,21.0499,21.313,21.4704,21.6996,21.477,21.594,1.22361,0.028772,-1.18092,-2.31622,+
,-0.438083,0.220996,Q9U3C0,Q9U3C0,,168,1,20.1872,18.1245,20.8761,20.6399,20.7827,18.9393,20.8632,20.9948,0.220996,0.4515,-0.438083,-0.551548,
dcn-1,2.47792,3.07926,Q9U3C8,Q9U3C8,Defective in cullin neddylation protein 1,225,0.9993,23.6724,23.4546,23.3768,23.982,21.5861,21.6017,20.0208,21.3656,3.07926,0.000558621,2.47792,6.16917,+
inx-2,-3.29057,2.10809,Q9U3K5,Q9U3K5,Innexin-2,396,0.999999,21.0594,21.3417,18.9799,19.1726,23.5568,22.2225,23.012,24.9245,2.10809,0.00466438,-3.29057,-3.9206,+
inx-2,-2.3756,2.5401,Q9U3K5,Q9U3K5,Innexin-2,18,1,21.9694,21.3426,20.4404,21.2447,24.0523,24.4141,23.3035,22.7296,2.5401,0.00167556,-2.3756,-4.83913,+
inx-2,-0.0328455,0.0659302,Q9U3K5,Q9U3K5,Innexin-2,137,1,20.8585,20.9652,20.574,20.5738,20.7216,20.3876,20.9414,21.0522,0.0659302,0.791708,-0.0328455,-0.18523,
,-1.26546,0.886449,Q9U3S8,Q9U3S8;Q93156,,101;101,1,20.4549,21.1052,18.0999,19.326,21.3648,20.8952,20.2456,21.5423,0.886449,0.062276,-1.26546,-1.75448,
,-1.48042,1.74017,Q9U5C1,Q9U5C1,,274,1,23.2335,23.389,22.5392,24.3751,25.4947,24.2132,24.8822,24.8683,1.74017,0.00879235,-1.48042,-3.21769,+
,-2.06626,3.52714,Q9U5C1,Q9U5C1,,280,1,27.9827,28.3495,27.5276,27.9899,30.2383,30.3329,29.3783,30.1652,3.52714,0.00025641,-2.06626,-7.46981,+
,-2.85717,2.72318,Q9U5C1,Q9U5C1,,170,0.999961,20.4895,19.5226,20.1177,18.9455,23.865,21.9695,22.4297,22.2397,2.72318,0.00106835,-2.85717,-5.26539,+
,-3.4527,2.95404,Q9U5C1,Q9U5C1,,164,0.999998,20.3236,21.0479,21.1856,20.1039,25.6308,23.6103,23.9992,23.2316,2.95404,0.000879257,-3.4527,-5.83933,+
,-1.89002,1.18238,Q9U5C1,Q9U5C1,,272,0.993834,23.1056,23.2161,25.5596,21.9207,24.9249,24.756,25.3342,26.347,1.18238,0.031089,-1.89002,-2.24704,+
rab-1,1.36647,1.25247,Q9UAQ6,Q9UAQ6,,199,0.984682,24.7391,26.8478,27.2869,26.7795,25.149,24.7855,25.0121,25.2409,1.25247,0.0270735,1.36647,2.36482,+
rab-1,-0.0299225,0.0172899,Q9UAQ6,Q9UAQ6,,200,0.857743,25.7057,26.3676,23.9071,24.5482,25.5791,24.7997,24.885,25.3845,0.0172899,0.942109,-0.0299225,-0.0510135,
rab-1,1.16987,1.46941,Q9UAQ6,Q9UAQ6,,119,1,26.1138,26.1751,26.8261,25.3754,25.2831,24.3789,24.4955,25.6535,1.46941,0.0162315,1.16987,2.73565,+
mct-2,0.980514,0.73712,Q9UAT3,Q9UAT3;A0A0M7RFF6,,246;94,1,26.6953,25.7945,26.0325,27.0917,26.1248,23.749,25.5463,26.2718,0.73712,0.0940433,0.980514,1.50439,
mct-2,1.08467,1.71875,Q9UAT3,Q9UAT3,,14,0.999514,27.2105,26.029,27.2162,26.7228,26.1505,25.3422,25.4252,25.922,1.71875,0.00942162,1.08467,3.17861,+
mct-2,0.0566926,0.0389881,Q9UAT3,Q9UAT3,,3,1,27.5254,27.8794,26.1865,27.9953,27.8176,27.19,26.5957,27.7565,0.0389881,0.870522,0.0566926,0.112445,
,-1.52182,0.859604,Q9UAW9,Q9UAW9,,475,1,18.9447,18.1708,21.1147,19.2877,21.6837,20.8956,19.1123,21.9136,0.859604,0.0671548,-1.52182,-1.70976,
,-6.23763,3.94718,Q9UAZ6,Q9UAZ6,,235,1,18.5053,17.2714,18.5415,20.4223,24.7267,24.9157,24.3993,25.6493,3.94718,0.000411523,-6.23763,-8.88846,+
lem-2,-6.71701,4.38247,Q9XTB5,Q9XTB5,LEM protein 2,498,1,19.7808,18.5508,19.9113,20.2421,26.7476,27.5979,25.3839,25.6238,4.38247,0,-6.71701,-10.6025,+
rpt-6,-2.07918,3.00987,Q9XTT9,Q9XTT9,,37,1,19.724,18.6843,18.6978,19.3579,21.7274,21.0736,20.618,21.3617,3.00987,0.000766506,-2.07918,-5.98471,+
rpt-6,-3.73142,2.93367,Q9XTT9,Q9XTT9,,104,0.999988,19.4438,19.4268,18.3577,21.1918,23.5051,22.6358,23.2887,23.9161,2.93367,0.000863222,-3.73142,-5.78694,+
snr-6,-1.37998,2.92332,Q9XTU6,Q9XTU6,Probable small nuclear ribonucleoprotein E,76,1,23.7937,23.6753,23.9285,24.0562,25.5024,25.6283,25.2253,24.6177,2.92332,0.000936937,-1.37998,-5.76046,+
snr-6,-1.07135,1.39647,Q9XTU6,Q9XTU6,Probable small nuclear ribonucleoprotein E,8,1,20.2469,20.0658,18.7256,19.8064,21.1615,20.3216,21.1907,20.4562,1.39647,0.0191048,-1.07135,-2.60972,+
mbf-1,-2.26417,1.59778,Q9XTV4,Q9XTV4,,109,1,17.7697,20.6949,18.7175,17.8238,20.8487,20.1836,21.2035,21.8269,1.59778,0.012276,-2.26417,-2.96107,+
mbf-1,-1.08171,0.53677,Q9XTV4,Q9XTV4,,30,1,21.9678,21.5169,18.6844,18.6243,22.0292,20.8789,21.2374,20.9748,0.53677,0.167688,-1.08171,-1.15884,
mbf-1,0.237984,0.137011,Q9XTV4,Q9XTV4,,86,1,21.2215,21.1476,21.0869,19.3092,19.6006,19.9955,20.4675,21.7496,0.137011,0.611908,0.237984,0.362452,
,3.25633,3.55377,Q9XTZ4,Q9XTZ4,,209,1,24.7926,25.3858,23.6236,24.453,21.7063,20.7356,21.1652,21.6226,3.55377,0.000263852,3.25633,7.55365,+
sca-1,-1.94907,2.11945,Q9XU13,Q9XU13,Calcium-transporting ATPase,1002,0.581475,20.265,19.7149,18.5199,18.6254,21.937,21.2327,20.9637,20.788,2.11945,0.00445056,-1.94907,-3.94335,+
,-0.688311,0.367518,Q9XU15,Q9XU15,Hexokinase,313,1,18.5616,21.3745,21.1219,20.4416,21.7776,19.6514,21.017,21.8068,0.367518,0.280865,-0.688311,-0.847881,
mex-5,-0.814225,1.20783,Q9XUB2,Q9XUB2,Zinc finger protein mex-5,272,1,19.4407,20.192,20.1288,19.5789,20.2662,21.4172,20.8259,20.0881,1.20783,0.0298308,-0.814225,-2.28972,+
far-6,-4.72222,3.3969,Q9XUB7,Q9XUB7,,148,0.999589,19.3686,19.5094,21.0771,18.3644,24.8781,24.7095,23.2617,24.3592,3.3969,0.00033713,-4.72222,-7.07081,+
far-6,-1.74383,1.44364,Q9XUB7,Q9XUB7,,47,0.999999,21.7185,20.6331,19.7272,21.8177,23.0654,21.6607,22.5198,23.626,1.44364,0.0174795,-1.74383,-2.691,+
,-3.67989,3.53497,Q9XUR4,Q9XUR4,,292,1,21.603,21.2222,19.4466,20.6882,24.4862,24.7403,24.0554,24.3977,3.53497,0.000257069,-3.67989,-7.49438,+
,-1.84814,2.1297,Q9XUR4,Q9XUR4,,413,1,20.2039,18.8995,20.1503,18.6851,21.8774,21.5736,20.9836,20.8968,2.1297,0.00436205,-1.84814,-3.96394,+
,-0.519154,0.359545,Q9XUR4,Q9XUR4,,425,0.988375,20.8047,20.0317,18.8107,21.1231,19.71,21.3467,20.9848,20.8054,0.359545,0.28732,-0.519154,-0.832554,
cyk-4,2.03854,1.17424,Q9XUS9,Q9XUS9,,101,0.998802,24.5518,24.1584,23.3554,27.3376,23.4645,22.5416,22.1542,23.0888,1.17424,0.031697,2.03854,2.23341,+
,-1.01141,0.86631,Q9XUU8,Q9XUU8,,674,0.71139,20.4393,21.291,18.7503,20.865,21.9,21.278,21.1361,21.0772,0.86631,0.0660163,-1.01141,-1.72094,
,-2.13784,1.76283,Q9XUU8,Q9XUU8,,7,0.5,19.1662,18.8829,17.961,18.3846,19.0356,21.6853,21.4529,20.7723,1.76283,0.00838754,-2.13784,-3.25924,+
,0.650979,0.486595,Q9XUU8,Q9XUU8,,9,0.62288,24.6731,24.6434,26.2343,24.7779,25.5699,23.9446,23.4256,24.7846,0.486595,0.194202,0.650979,1.06909,
pbs-5,-2.97635,2.80973,Q9XUV0,Q9XUV0,Proteasome subunit beta type,100,0.998409,20.5969,20.4879,20.3637,20.5247,24.7126,22.0943,23.3466,23.7251,2.80973,0.00107945,-2.97635,-5.4756,+
ddx-17,-0.31199,0.144865,Q9XUW5,Q9XUW5,,426,1,21.1839,21.4266,18.082,21.048,20.6972,21.3829,20.3702,20.5381,0.144865,0.593925,-0.31199,-0.380948,
ddx-17,-1.14845,1.64548,Q9XUW5,Q9XUW5,,174,0.991763,19.3182,20.4932,20.3898,19.2679,20.7722,20.6489,21.3204,21.3214,1.64548,0.0107636,-1.14845,-3.04621,+
ddx-17,-0.329348,0.339676,Q9XUW5,Q9XUW5,,499,1,20.535,20.8274,20.2603,19.5048,20.3859,19.9213,21.3453,20.7923,0.339676,0.306661,-0.329348,-0.79402,
,-2.1701,1.60068,Q9XUY1,Q9XUY1,,10,1,19.6453,19.643,17.5221,18.1789,21.5983,20.2859,19.8617,21.9239,1.60068,0.0122489,-2.1701,-2.96623,+
F08G2.4,-2.6576,1.18495,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,154,1,21.3897,20.6298,20.2163,17.8153,25.2385,21.2938,21.6418,22.5074,1.18495,0.0309969,-2.6576,-2.25135,+
F08G2.4,-3.94218,3.18608,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,162,0.981524,22.3645,22.6575,21.2945,22.2991,26.7218,26.9753,24.5979,26.0894,3.18608,0.000491493,-3.94218,-6.46164,+
F08G2.4,-5.08253,3.57595,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,163,0.855269,20.7191,19.278,20.5118,18.0473,24.3857,24.2082,25.1027,25.1898,3.57595,0.000273224,-5.08253,-7.62407,+
F08G2.4,-5.12271,3.65044,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,152,0.999847,19.9985,19.9009,19.9817,18.8615,25.0079,25.5971,23.0834,25.545,3.65044,0.000292398,-5.12271,-7.86464,+
F08G2.4,-2.17861,2.12666,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,164,1,21.3879,21.739,23.326,23.2251,24.0269,24.8027,24.4632,25.0997,2.12666,0.00435447,-2.17861,-3.95783,+
F08G2.4,-1.1318,0.689022,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,143,1,21.1151,21.4425,20.3752,18.0268,21.2054,21.5404,20.9185,21.8223,0.689022,0.108438,-1.1318,-1.42283,
F08G2.4,-1.82356,1.4363,Q9XVA4,Q9XVA4,Uncharacterized protein F08G2.4,6,1,21.9167,21.6826,24.1406,23.8764,25.2068,24.3033,24.3761,25.0244,1.4363,0.0177073,-1.82356,-2.67832,+
rpl-14,-0.883643,0.990925,Q9XVE9,Q9XVE9,,103,1,28.7725,27.9773,27.4559,28.572,30.0217,28.495,28.6188,29.1768,0.990925,0.049655,-0.883643,-1.92811,+
rpl-14,-1.5186,2.02339,Q9XVE9,Q9XVE9,,19,0.999907,23.1812,24.3536,22.6728,23.7996,24.5062,25.1497,25.2639,25.1618,2.02339,0.00552227,-1.5186,-3.75305,+
rpl-8,-0.397094,0.180582,Q9XVF7,Q9XVF7,60S ribosomal protein L8,46,1,25.7389,23.2944,23.7192,25.0695,25.9057,24.7892,23.07,25.6455,0.180582,0.519161,-0.397094,-0.462813,
rpl-8,-4.37358,2.71493,Q9XVF7,Q9XVF7,60S ribosomal protein L8,42,1,22.7561,23.6665,24.6687,21.9511,28.3305,28.016,25.8677,28.3224,2.71493,0.00106431,-4.37358,-5.24566,+
rpb-11,-1.85776,1.54211,Q9XVH6,Q9XVH6,Probable DNA-directed RNA polymerase II subunit RPB11,25,1,20.5301,20.9486,21.5976,21.1149,24.6734,22.155,22.7597,22.0343,1.54211,0.0136718,-1.85776,-2.8627,+
rpb-11,-1.41989,1.26529,Q9XVH6,Q9XVH6,Probable DNA-directed RNA polymerase II subunit RPB11,69,1,21.3092,21.5557,19.6076,19.9966,22.0675,21.4695,21.5929,23.0187,1.26529,0.0262122,-1.41989,-2.38644,+
mlc-5,-1.07185,0.527949,Q9XVI9,Q9XVI9,Myosin-2 essential light chain,70,1,21.3915,19.3418,17.8786,21.7554,21.4799,21.1964,20.5045,21.4738,0.527949,0.171922,-1.07185,-1.14318,
T03F6.3,-2.14902,1.51401,Q9XVJ2,Q9XVJ2,Probable glucosamine-6-phosphate isomerase,2,1,20.0993,19.1957,17.8605,20.9471,21.7024,21.6914,22.5928,20.7121,1.51401,0.014831,-2.14902,-2.8134,+
T03F6.3,-0.254768,0.168007,Q9XVJ2,Q9XVJ2,Probable glucosamine-6-phosphate isomerase,66,1,21.7561,20.9463,19.6693,21.8734,21.7944,21.3783,20.4732,21.6184,0.168007,0.545559,-0.254768,-0.43439,
T03F6.3,-4.73026,3.64065,Q9XVJ2,Q9XVJ2,Probable glucosamine-6-phosphate isomerase,23,1,19.0837,17.8786,19.3643,20.5061,24.5485,23.8384,23.2521,24.1147,3.64065,0.000288184,-4.73026,-7.83267,+
qdpr-1,-0.080761,0.0810292,Q9XVJ3,Q9XVJ3,,5,1,24.9323,24.6301,25.3911,24.9637,25.6409,24.6525,24.3651,25.5816,0.0810292,0.746458,-0.080761,-0.224531,
,-2.76462,2.13816,Q9XVL1,Q9XVL1,,32,0.836406,19.9329,18.7009,18.4458,18.8945,22.8857,21.7598,20.0533,22.3338,2.13816,0.00420979,-2.76462,-3.98099,+
,-2.58995,2.86583,Q9XVL1,Q9XVL1,,33,0.55171,17.942,18.5666,19.7043,17.72,21.1205,20.7143,21.2253,21.2326,2.86583,0.00104871,-2.58995,-5.61499,+
,-1.61022,1.79152,Q9XVL1,Q9XVL1,,16,0.999999,19.5751,20.5384,19.4159,18.3346,21.4854,20.605,21.0932,21.1213,1.79152,0.00805899,-1.61022,-3.31215,+
rps-15,-2.3564,2.64018,Q9XVP0,Q9XVP0,40S ribosomal protein S15,78,0.999322,19.0349,20.967,20.6264,20.3066,22.6694,22.0764,23.0244,22.5903,2.64018,0.00124911,-2.3564,-5.06915,+
rps-15,-5.8904,4.01893,Q9XVP0,Q9XVP0,40S ribosomal protein S15,83,1,20.223,20.2465,18.6215,19.6204,26.683,25.7136,24.1725,25.7039,4.01893,0.000221198,-5.8904,-9.15275,+
rps-15,-1.14051,0.481075,Q9XVP0,Q9XVP0,40S ribosomal protein S15,13,0.981933,24.4402,25.3101,21.086,25.771,25.3467,24.7745,25.3106,25.7377,0.481075,0.197464,-1.14051,-1.05911,
rps-15,-3.59644,3.15788,Q9XVP0,Q9XVP0,40S ribosomal protein S15,14,0.570802,21.4448,19.8326,19.7265,20.7183,23.7745,23.056,24.4272,24.8502,3.15788,0.000481481,-3.59644,-6.38341,+
rps-15,-4.56592,2.32092,Q9XVP0,Q9XVP0,40S ribosomal protein S15,65,0.999992,18.9133,19.1518,20.9856,20.3882,26.6167,25.1535,23.5282,22.404,2.32092,0.00288563,-4.56592,-4.35891,+
rps-15,-3.86905,2.17341,Q9XVP0,Q9XVP0,40S ribosomal protein S15,71,1,21.0933,20.9866,20.5111,18.6144,24.6562,25.6195,24.3743,22.0316,2.17341,0.00390723,-3.86905,-4.0524,+
otub-1,-3.03369,0.827153,Q9XVR6,Q9XVR6,Ubiquitin thioesterase otubain-like,223,1,27.6706,27.8072,27.0303,20.2551,28.1293,28.9773,28.7019,29.0894,0.827153,0.0724292,-3.03369,-1.6556,
otub-1,-1.49147,1.57193,Q9XVR6,Q9XVR6,Ubiquitin thioesterase otubain-like,32,1,21.0564,18.7033,20.2881,19.9317,21.6811,21.7693,21.3568,21.1383,1.57193,0.0129151,-1.49147,-2.91526,+
