geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d5_N2_d1,log2FC,Student's T-test Test statistic N2_d5_N2_d1,Sign p-val: 0.05 
mrpl-23,-1.42878,2.21309,Q9GYS9,"Probable 39S ribosomal protein L23, mitochondrial",14.2501,14.9746,13.4116,14.478,15.8582,15.9457,15.5428,15.4827,2.21309,0.00520253,-1.42878,-4.1336,+
"C04F5,8",1.78248,1.52745,Q9GZD0,Uncharacterized protein,15.2158,13.2675,12.9652,14.8035,12.4476,12.9956,11.6233,12.0555,1.52745,0.0187934,1.78248,2.83695,+
ugt-63,-2.99842,2.36722,Q9GZD1,UDP-GlucuronosylTransferase,11.2566,11.1981,11.1387,11.7337,12.6382,15.8102,14.1803,14.692,2.36722,0.00440702,-2.99842,-4.45778,+
ldp-1,-0.580257,3.37238,Q9GZE9,Lipid DroPlet localized protein,17.6007,17.5227,17.5648,17.5458,18.1171,18.3261,17.9335,18.1781,3.37238,0.00096793,-0.580257,-6.99766,+
"C18H7,1",9.42555,1.61781,Q9GZF5;U4PB74,Uncharacterized protein,19.2677,18.467,18.6634,18.8703,13.1926,12.3924,11.9814,0,1.61781,0.0155647,9.42555,2.99673,+
ruvb-2,0.0927947,0.958933,Q9GZH2,RuvB-like 2,16.0069,15.9648,16.1276,16.1602,15.9788,15.9511,15.9445,16.014,0.958933,0.069257,0.0927947,1.87498,
"T22D1,3",0.703682,2.66293,Q9GZH3,Inosine-5'-monophosphate dehydrogenase,17.9058,17.7816,17.7051,18.2416,17.2615,17.009,17.2162,17.3327,2.66293,0.00224308,0.703682,5.12244,+
ribo-1,-0.202355,2.01253,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,16.8695,16.8754,16.764,16.938,17.1424,16.9521,17.0957,17.066,2.01253,0.00738202,-0.202355,-3.73183,+
rpn-1,0.0183873,0.0878212,Q9GZH5,"Proteasome Regulatory Particle, Non-ATPase-like",16.702,16.7952,16.8227,16.7097,16.6927,16.6118,16.7141,16.9374,0.0878212,0.730553,0.0183873,0.241893,
"CELE_F52G3,1",0.903318,0.660254,Q9GZI0,Uncharacterized protein,13.3878,11.8129,12.0094,14.3884,11.7656,12.5819,12.2073,11.4305,0.660254,0.14033,0.903318,1.3737,
pod-2,-1.55986,3.57543,Q9GZI3,Uncharacterized protein,13.9027,13.7837,14.0258,14.6106,15.4447,15.5293,15.8156,15.7728,3.57543,0.000763514,-1.55986,-7.62243,+
plk-2,-0.145431,0.0916415,Q9N2L7,Serine/threonine-protein kinase plk-2,12.6975,12.0945,13.3368,12.6401,11.5949,14.1368,12.791,12.8279,0.0916415,0.720703,-0.145431,-0.251576,
lmtr-2,1.09843,0.915194,Q9N2U6,Ragulator complex protein LAMTOR2 homolog,15.8693,16.7158,15.0692,15.2177,14.8363,13.349,14.6216,15.6713,0.915194,0.0765028,1.09843,1.8023,
"CELE_Y97E10AR,1",6.87686,6.31525,Q9N2U9,Uncharacterized protein,16.009,17.3956,16.8026,16.4695,9.79276,9.91667,9.90466,9.55532,6.31525,0,6.87686,22.6577,+
gpa-16,0.751858,1.13324,Q9N2V6,Guanine nucleotide-binding protein alpha-16 subunit,12.1857,13.3873,13.049,12.1019,11.5533,12.1606,12.1177,11.8848,1.13324,0.0450587,0.751858,2.16487,+
ubxn-2,1.23585,4.49606,Q9N2W5,UBX-containing protein in Nematodes,17.3012,17.2108,17.5527,17.4904,16.2944,16.0499,15.9905,16.2767,4.49606,0.000554113,1.23585,11.0964,+
"Y94H6A,8",-0.308081,1.07222,Q9N2W7,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,17.581,17.3747,17.4105,17.9623,17.9944,17.9801,17.7133,17.8732,1.07222,0.0521541,-0.308081,-2.06321,
"CELE_Y94H6A,3",0.532596,0.967107,Q9N2X1,Uncharacterized protein,16.8811,16.6591,16.8447,17.5444,16.9673,16.0052,16.2778,16.5487,0.967107,0.067855,0.532596,1.88856,
pqn-89,0.362253,0.229682,Q9N2X8,Prion-like-(Q/N-rich)-domain-bearing protein,14.7635,15.0977,14.303,12.3254,13.9916,13.9943,13.4849,13.5699,0.229682,0.457134,0.362253,0.570145,
pbo-1,-1.15009,1.41648,Q9N2Y1,Uncharacterized protein,13.4536,12.9104,14.0181,12.4925,13.6494,15.0261,14.3662,14.4332,1.41648,0.0240251,-1.15009,-2.64412,+
ptr-21,-0.327108,0.807393,Q9N2Z6,PaTched Related family,11.4235,11.1757,11.2715,11.7215,12.1826,11.7222,11.5446,11.4511,0.807393,0.0976869,-0.327108,-1.62254,
acs-13,-0.436553,1.65445,Q9N302,Fatty Acid CoA Synthetase family,15.7638,15.701,15.7382,16.2087,16.2462,16.164,16.2302,16.5175,1.65445,0.0142838,-0.436553,-3.06232,+
deps-1,-0.628127,1.25374,Q9N303;V6CLC9,Uncharacterized protein,14.283,14.505,14.5672,14.64,14.5709,15.8033,15.0668,15.0666,1.25374,0.0343117,-0.628127,-2.36696,+
"CELE_Y61A9LA,10",-0.785945,1.86795,Q9N306,Uncharacterized protein,13.6129,12.7529,13.6515,13.6166,14.1355,14.084,14.1864,14.3718,1.86795,0.00942976,-0.785945,-3.45478,+
"CELE_Y57E12AL,6",0.29035,1.95303,Q9N336,Uncharacterized protein,15.1427,15.0448,15.1853,15.3975,14.8602,14.8408,14.9585,14.9495,1.95303,0.00823119,0.29035,3.61662,+
"CELE_Y55F3BR,1",2.18586,2.48386,Q9N341,Uncharacterized protein,10.4038,11.1152,11.4358,12.4127,8.83441,8.78452,9.58231,9.42286,2.48386,0.00326048,2.18586,4.71289,+
"CELE_Y55F3BR,6",0.6874,1.22262,Q9N350,Uncharacterized protein,17.0975,16.2246,16.0344,16.4208,16.1774,15.9521,15.5215,15.3766,1.22262,0.0370095,0.6874,2.31456,+
"CELE_Y55F3AR,1",0.179637,0.153663,Q9N356,Uncharacterized protein,12.091,12.634,11.7946,11.4247,11.4013,11.6027,11.3269,12.8949,0.153663,0.586288,0.179637,0.401446,
"CELE_Y55F3AR,2",0.344583,1.23447,Q9N357,Uncharacterized protein,16.0771,15.8663,15.8104,16.3522,15.8581,15.7161,15.691,15.4625,1.23447,0.0360199,0.344583,2.33449,+
cct-8,0.420658,0.781551,Q9N358,T-complex protein 1 subunit theta,17.4086,18.5135,18.4922,18.2396,17.5716,17.8017,17.7437,17.8544,0.781551,0.103909,0.420658,1.57921,
csn-4,0.115827,0.153125,Q9N359,COP9 signalosome complex subunit 4,13.8951,13.5696,13.5343,13.5151,13.4116,13.1156,13.2064,14.3172,0.153125,0.586974,0.115827,0.400199,
mrps-25,-0.213893,0.934136,Q9N361,"Probable 28S ribosomal protein S25, mitochondrial",15.1998,15.1455,15.4318,15.0801,15.277,15.2864,15.6342,15.5152,0.934136,0.0730344,-0.213893,-1.83378,
"CELE_Y55F3AM,13",0.31477,2.56914,Q9N362,Uncharacterized protein,17.4133,17.2773,17.1239,17.3201,17.0235,16.967,16.9684,16.9166,2.56914,0.00284767,0.31477,4.90515,+
dcap-1,0.614283,1.35112,Q9N363,mRNA DeCAPping enzyme,15.7137,15.3809,15.0008,15.9189,15.075,14.5836,14.7412,15.1574,1.35112,0.0277009,0.614283,2.5321,+
"CELE_Y55F3AM,3",-0.175772,1.18898,Q9N368,Uncharacterized protein,14.5645,14.6022,14.3371,14.5455,14.7486,14.6724,14.5534,14.7779,1.18898,0.0395562,-0.175772,-2.2581,+
atg-3,0.86406,2.79998,Q9N369,Autophagy-related protein 3,14.4076,14.9058,14.6591,15.0129,14.066,13.7353,13.7486,13.9792,2.79998,0.00187523,0.86406,5.45163,+
immp-2,0.226995,0.554622,Q9N371;U4PRD7,Inner Mitochondrial Membrane Protease,14.098,14.9088,14.3304,14.2626,14.0038,14.2531,14.326,14.1089,0.554622,0.184161,0.226995,1.19038,
lep-2,-1.85876,2.9555,Q9N373,LEPtoderan male tail,11.3235,10.9932,11.2016,11.691,13.1663,12.7926,12.7282,13.9573,2.9555,0.00177178,-1.85876,-5.84309,+
lec-6,0.39501,3.04803,Q9N384,Galectin,20.7773,20.9652,20.9835,21.0759,20.5968,20.5152,20.5648,20.5449,3.04803,0.00162832,0.39501,6.08562,+
"CELE_Y55B1AL,2",1.58683,1.79927,Q9N390,Uncharacterized protein,13.3612,13.6662,13.7622,13.6717,12.2204,11.2819,11.3336,13.2781,1.79927,0.0106539,1.58683,3.32651,+
"CELE_Y54H5A,1",0.71078,4.13704,Q9N393,Uncharacterized protein,15.783,15.8633,15.752,15.7317,14.9171,15.0118,15.1279,15.23,4.13704,0.000537815,0.71078,9.60294,+
"Y54G2A,23",0.603518,1.88561,Q9N3B0,MANF/CDNF-like protein,17.931,17.553,17.7634,17.8922,17.5488,17.1802,17.1853,16.8111,1.88561,0.00924645,0.603518,3.4881,+
clec-83,0.637489,1.22739,Q9N3B9,C-type LECtin,17.3658,16.7247,17.1494,17.7745,16.749,16.3057,16.3888,17.021,1.22739,0.0366484,0.637489,2.32258,+
"CELE_Y54F10AR,2",-0.578033,0.639295,Q9N3C2,Uncharacterized protein,13.3841,12.0207,11.525,12.8962,13.1079,13.168,13.1368,12.7254,0.639295,0.147148,-0.578033,-1.33772,
rpb-7,-0.11557,0.4166,Q9N3C9,RNA Polymerase II (B) subunit,15.1232,15.1408,14.9433,15.2892,14.9557,15.3667,15.395,15.2414,0.4166,0.268114,-0.11557,-0.940687,
"CELE_Y54E10BR,5",0.260173,0.956423,Q9N3D0,Signal peptidase complex catalytic subunit SEC11,16.2948,15.8762,16.4037,16.3787,15.8678,15.8727,16.0411,16.1312,0.956423,0.0695677,0.260173,1.87081,
"CELE_Y54E10BR,3",0.412982,1.11954,Q9N3D1,Uncharacterized protein,13.1546,13.0513,13.0651,13.7403,12.9206,12.6498,13.0872,12.7016,1.11954,0.0464372,0.412982,2.14203,+
"CELE_Y54E10BR,4",-0.464038,0.970096,Q9N3D3,Uncharacterized protein,13.8483,13.1999,13.2837,13.9101,14.2334,13.6083,13.9403,14.3162,0.970096,0.0673964,-0.464038,-1.89352,
nduf-5,0.38058,1.73844,Q9N3D9,NADH Ubiquinone oxidoreductase Fe-S protein,18.3449,18.0638,17.915,18.1578,17.9153,17.544,17.7789,17.721,1.73844,0.0118946,0.38058,3.21453,+
"Y54E10A,10",-0.525768,0.960977,Q9N3F0,Ribosome production factor 2 homolog,14.5706,15.0872,15.2934,15.1784,15.366,15.0466,15.7002,16.1199,0.960977,0.0689117,-0.525768,-1.87837,
dnc-6,-0.742507,0.853231,Q9N3F1,Dynactin subunit 6,12.8596,12.1252,11.9967,11.542,12.4218,13.7922,12.9851,12.2945,0.853231,0.0882334,-0.742507,-1.69914,
"CELE_Y54E10A,6",-0.769552,3.21463,Q9N3F2,Uncharacterized protein,14.0285,13.6368,13.8364,13.6037,14.5752,14.6658,14.5791,14.3635,3.21463,0.00142132,-0.769552,-6.54159,+
mrpl-17,-1.40329,0.640248,Q9N3F3,"Mitochondrial Ribosomal Protein, Large",13.999,14.4401,14.6374,10.2556,14.5096,15.1179,14.9068,14.4109,0.640248,0.146731,-1.40329,-1.33936,
"CELE_Y53G8AR,9",0.0205553,0.039488,Q9N3F7,Uncharacterized protein,15.5412,15.9858,15.5421,15.5164,15.6671,15.9439,15.633,15.2593,0.039488,0.869551,0.0205553,0.113829,
"CELE_Y53G8AR,6",1.10936,3.28251,Q9N3G0,Uncharacterized protein,18.3229,17.8419,17.5903,17.9604,16.8712,16.6422,16.8315,16.9331,3.28251,0.00124661,1.10936,6.73483,+
"CELE_Y53G8AR,8",-1.57124,1.15532,Q9N3G1,Uncharacterized protein,8.61969,11.1082,11.3083,11.4702,12.8114,11.8115,12.3329,11.8355,1.15532,0.042719,-1.57124,-2.20176,+
"CELE_Y53G8AM,5",-1.22191,1.09005,Q9N3H0,Uncharacterized protein,11.3454,11.0381,11.1986,11.5736,11.5499,13.7304,13.2449,11.5182,1.09005,0.0496902,-1.22191,-2.09289,+
"CELE_Y53G8AL,2",-1.18163,4.73302,Q9N3H3,Uncharacterized protein,16.7783,16.7578,17.0309,16.9822,17.8671,18.1293,18.1375,18.1417,4.73302,0,-1.18163,-12.1956,+
"CELE_Y52E8A,3",0.996526,1.63842,Q9N3H9,Uncharacterized protein,14.5399,13.7668,13.5409,13.9209,13.4068,12.3776,12.6794,13.3187,1.63842,0.0149354,0.996526,3.03357,+
"CELE_Y51H7C,13",0.370088,0.424905,Q9N3I1,Uncharacterized protein,13.6257,13.3338,12.9347,13.0622,12.4777,12.4395,12.631,13.9279,0.424905,0.262105,0.370088,0.956146,
"CELE_Y51H7C,7",0.679887,0.566172,Q9N3J4,Uncharacterized protein,15.218,13.2548,14.0943,15.0229,14.3844,13.2895,13.0212,14.1752,0.566172,0.178272,0.679887,1.21069,
xpd-1,0.244819,0.25556,Q9N3L2,XPD (Xeroderma Pigmentosum complementation group D) related,13.4258,13.1361,13.2589,14.748,13.6957,13.1979,13.4838,13.2122,0.25556,0.424496,0.244819,0.62466,
daf-25,-1.6284,1.30879,Q9N3Q8,Dauer abnormal formation protein 25,12.2859,13.0126,13.3915,13.2612,14.7371,13.4017,14.0586,16.2674,1.30879,0.0304824,-1.6284,-2.46007,+
"CELE_Y48G1A,4",0.357775,1.11603,Q9N3Q9,Uncharacterized protein,13.3118,13.026,13.182,13.3746,12.5085,12.7747,12.9701,13.2099,1.11603,0.046729,0.357775,2.13616,+
rnp-6,-0.216448,0.700324,Q9N3S4,RNP (RRM RNA binding domain) containing,14.1304,14.1842,14.6267,14.4164,14.7026,14.272,14.5883,14.6607,0.700324,0.127885,-0.216448,-1.44206,
"CELE_Y47G6A,18",-0.0843754,0.116898,Q9N3S8,Uncharacterized protein,15.1596,15.4774,15.2983,15.3832,16.0871,14.8208,15.4108,15.3373,0.116898,0.659963,-0.0843754,-0.314189,
crn-1,0.72522,1.45194,Q9N3T2,Flap endonuclease 1,15.7852,15.5597,15.8546,16.4604,14.9639,15.7406,14.9534,15.1011,1.45194,0.0223597,0.72522,2.70537,+
"CELE_Y47G6A,9",0.648375,1.55758,Q9N3T3,Uncharacterized protein,14.3152,14.5679,14.8954,14.0776,13.5724,13.9799,14.1257,13.5846,1.55758,0.0177732,0.648375,2.88992,+
spg-7,-0.588968,4.71662,Q9N3T5,SPG (Spastic paraplegia),16.302,16.4326,16.2978,16.4066,16.8803,17.0166,16.9959,16.9021,4.71662,0,-0.588968,-12.1164,+
msh-6,-0.0116274,0.026944,Q9N3T8,MSH (MutS Homolog) family,13.7166,14.1143,13.6728,13.9651,13.7352,14.1207,13.6764,13.983,0.026944,0.907072,-0.0116274,-0.0786815,
skr-14,0.61976,1.67242,Q9N3U9,SKp1 Related (Ubiquitin ligase complex component),14.8066,14.5555,14.1868,14.4822,14.0805,13.5848,13.6686,14.2181,1.67242,0.0136938,0.61976,3.09467,+
clec-76,1.40469,5.31404,Q9N3V9,C-type LECtin,11.3837,11.1571,11.194,11.5415,9.88441,9.91666,9.88461,9.97189,5.31404,0,1.40469,15.3381,+
rps-4,-0.899467,3.30237,Q9N3X2,40S ribosomal protein S4,19.3356,19.5524,19.4616,19.9389,20.4012,20.504,20.5079,20.4733,3.30237,0.00126897,-0.899467,-6.79223,+
"CELE_Y42H9AR,1",0.937937,4.61265,Q9N3Y1,Uncharacterized protein,17.4431,17.4853,17.3013,17.2564,16.4713,16.5834,16.3544,16.3253,4.61265,0.000156863,0.937937,11.6252,+
sqst-2,-1.98956,1.62935,Q9N3Z0,SeQueSTosome related,11.7546,12.7599,11.6597,9.70679,13.3361,13.0656,13.8253,13.6121,1.62935,0.0153047,-1.98956,-3.01735,+
"CELE_Y39H10A,1",1.48209,3.0839,Q9N3Z1,Uncharacterized protein,11.3301,11.7472,10.7112,11.686,9.96109,9.80584,9.89342,9.88575,3.0839,0.00156343,1.48209,6.18167,+
chk-1,4.52746,6.42398,Q9N3Z3,Serine/threonine-protein kinase chk-1,14.0106,14.8072,14.2785,14.7469,9.92519,9.94065,9.89826,9.96932,6.42398,0,4.52746,23.6329,+
ddp-1,0.0922074,0.126192,Q9N408,Mitochondrial import inner membrane translocase subunit Tim8,18.3405,17.9564,17.3939,17.5272,17.9931,17.3632,17.4806,18.0123,0.126192,0.639895,0.0922074,0.336656,
pvf-1,1.80798,2.44279,Q9N413,PDGF/VEGF growth factor related,15.4543,14.8386,13.9907,15.21,13.6473,13.1668,12.8309,12.6168,2.44279,0.00366789,1.80798,4.62208,+
"CELE_Y39A3CL,3",0.306985,1.56972,Q9N416,Uncharacterized protein,14.21,13.925,13.9479,14.1661,13.5319,13.8556,13.8428,13.7906,1.56972,0.0173095,0.306985,2.91136,+
nsy-4,-0.14452,0.161711,Q9N419,Neuronal SYmmetry,12.9395,13.6293,12.9589,12.6126,12.4637,13.6416,13.0655,13.5476,0.161711,0.572008,-0.14452,-0.42,
csn-3,0.0100451,0.0281121,Q9N425,COP9 signalosome complex subunit 3,13.3035,13.4441,13.353,13.5336,13.1309,13.6401,13.5083,13.3147,0.0281121,0.903105,0.0100451,0.0819918,
"CELE_Y38C1AA,7",-1.09625,2.31741,Q9N431,Uncharacterized protein,15.2128,14.4808,15.3799,15.6277,16.3768,16.311,16.2631,16.1354,2.31741,0.00456601,-1.09625,-4.35146,+
glrx-10,-0.0240226,0.0768822,Q9N456,GLutaRedoXin,18.2954,18.0618,18.3839,18.4915,18.4723,18.4045,18.2696,18.1823,0.0768822,0.760313,-0.0240226,-0.213836,
"CELE_Y34D9A,7",0.596383,0.69778,Q9N457,Uncharacterized protein,14.349,14.6136,14.3629,12.9209,13.1735,13.2237,13.7275,13.7362,0.69778,0.128635,0.596383,1.43773,
"CELE_Y23H5B,5",-0.263437,0.459055,Q9N477,Uncharacterized protein,14.0916,13.8806,13.9364,14.9098,14.4098,14.4543,14.2708,14.7372,0.459055,0.238165,-0.263437,-1.01906,
"CELE_Y23H5B,6",1.0489,1.17221,Q9N478,RNA helicase,15.5177,14.6611,15.1546,15.5559,13.5762,15.2033,14.5165,13.3977,1.17221,0.0412303,1.0489,2.23,+
"CELE_Y110A2AR,1",0.0616274,0.16995,Q9N488,Receptor expression-enhancing protein,11.4633,11.093,11.2781,11.7331,11.2887,11.2782,11.4221,11.332,0.16995,0.556778,0.0616274,0.438808,
ncap-1,0.539227,0.893955,Q9N489,NeCAP (NECAP) endocytosis associated protein homolog,15.273,15.1332,15.2027,16.2506,15.0636,14.7039,14.6413,15.2939,0.893955,0.080184,0.539227,1.76698,
pinn-1,0.358873,0.984053,Q9N492,Peptidyl-prolyl cis-trans isomerase,16.5446,15.9766,16.5284,16.2748,16.0373,16.0523,16.2047,15.5946,0.984053,0.065059,0.358873,1.9167,
hxk-3,0.316985,1.37792,Q9N4A5,Phosphotransferase,15.7833,15.4679,15.362,15.5779,15.1941,15.389,15.3288,15.0113,1.37792,0.0260491,0.316985,2.57791,+
npp-20,0.184133,0.81147,Q9N4A7,Protein SEC13 homolog,15.4113,15.3627,15.0866,15.4687,14.9775,15.2986,15.2453,15.0713,0.81147,0.096688,0.184133,1.62937,
clp-7,-0.324815,0.426637,Q9N4B1,CaLPain family,14.0951,13.3095,13.2347,14.4872,14.4166,13.9757,14.2697,13.7637,0.426637,0.26076,-0.324815,-0.959363,
cpsf-1,1.07354,2.63331,Q9N4C2;U4PCC4,Probable cleavage and polyadenylation specificity factor subunit 1;Cleavage and Polyadenylation Specificity Factor,12.9783,12.6872,12.7677,12.4935,11.6407,11.3693,11.4304,12.1922,2.63331,0.00238487,1.07354,5.05312,+
xpc-1,0.637553,1.12881,Q9N4C3,XPC (Xeroderma Pigmentosum group C) DNA repair gene homolog,12.1939,11.9627,12.5207,12.5832,12.052,12.1771,11.3482,11.133,1.12881,0.0456857,0.637553,2.15749,+
"CELE_Y76B12C,3",-0.61709,0.341502,Q9N4C6,Uncharacterized protein,15.8971,16.1996,14.9348,12.925,14.9308,15.7134,15.9108,15.87,0.341502,0.33235,-0.61709,-0.797581,
nlp-40,0.79284,4.01095,Q9N4D8,Neuropeptide-like peptides nlp-40,17.5143,17.4117,17.3018,17.2615,16.4423,16.5315,16.5902,16.754,4.01095,0.000554745,0.79284,9.12299,+
homt-1,0.127595,0.465516,Q9N4D9,Alpha N-terminal protein methyltransferase 1,14.6569,14.6048,14.5308,14.7162,14.4781,14.3269,14.3557,14.8376,0.465516,0.234415,0.127595,1.03085,
"CELE_Y73C8B,3",-0.598507,1.11016,Q9N4E2,Uncharacterized protein,13.2849,13.0611,12.8423,14.0899,13.9678,13.8674,13.7506,14.0865,1.11016,0.0473548,-0.598507,-2.12638,+
"CELE_Y71H2B,2",0.30173,1.54301,Q9N4E8,Uncharacterized protein,14.7365,15.111,14.7102,14.9036,14.592,14.5929,14.4178,14.6517,1.54301,0.0182799,0.30173,2.86427,+
ppfr-4,-0.0458705,0.0538385,Q9N4E9,Protein Phosphatase Four Regulatory subunit,12.8783,13.6235,13.2475,12.9509,13.6536,13.0212,12.6147,13.5942,0.0538385,0.825176,-0.0458705,-0.153008,
"CELE_Y71H2B,4",1.08133,1.81923,Q9N4F0,Uncharacterized protein,15.2644,15.6195,15.1845,16.2064,14.0964,14.1159,14.9365,14.8007,1.81923,0.0103976,1.08133,3.36357,+
"CELE_Y71H2B,5",0.229527,0.470455,Q9N4F1,Uncharacterized protein,12.983,13.056,12.1087,12.8349,12.4006,12.5613,12.5366,12.566,0.470455,0.231273,0.229527,1.03984,
apb-1,-0.937115,2.63592,Q9N4F3,AP complex subunit beta,14.5663,14.5353,14.821,15.0181,15.4448,16.0349,15.7829,15.4266,2.63592,0.0023888,-0.937115,-5.05922,+
"Y71F9B,2",-0.357577,1.00157,Q9N4G7,"Phosphatidate cytidylyltransferase, mitochondrial",13.9828,14.4739,14.2366,14.3563,14.9168,14.2523,14.5021,14.8088,1.00157,0.0621172,-0.357577,-1.94579,
yop-1,-0.424353,0.713618,Q9N4G8,Receptor expression-enhancing protein,17.2823,18.5386,18.0183,18.2394,18.3632,18.1686,18.6337,18.6105,0.713618,0.123674,-0.424353,-1.46462,
snr-7,1.39229,3.30203,Q9N4G9,Probable small nuclear ribonucleoprotein G,19.6662,20.1592,19.57,19.8232,18.872,18.1822,18.3796,18.2157,3.30203,0.00126722,1.39229,6.79125,+
copa-1,-0.15839,0.449613,Q9N4H7,Coatomer subunit alpha,15.9605,15.7185,15.712,16.2364,16.1184,16.2943,16.0239,15.8243,0.449613,0.243834,-0.15839,-1.00177,
arx-1,-0.870997,1.74736,Q9N4I0,Actin-related protein 3,16.769,15.7508,16.584,16.394,16.8404,17.2912,17.2631,17.5871,1.74736,0.0117279,-0.870997,-3.23086,+
"CELE_Y71F9AL,9",0.822293,2.82498,Q9N4I3,Uncharacterized protein,18.4062,18.085,17.8189,18.1238,17.3269,17.1338,17.1651,17.5188,2.82498,0.00181378,0.822293,5.51324,+
rpl-10a,-1.37498,2.80433,Q9N4I4,60S ribosomal protein L10a,18.327,18.3846,18.5129,17.8371,19.0976,20.0017,19.8984,19.5637,2.80433,0.0018804,-1.37498,-5.46231,+
"CELE_Y71F9AL,12",-1.2773,1.20518,Q9N4I5,Uncharacterized protein,14.3225,14.3237,15.9516,14.7547,15.2816,17.1717,16.2647,15.7436,1.20518,0.0379903,-1.2773,-2.28526,+
vit-3,-0.489418,2.04673,Q9N4J2,Vitellogenin-3,17.9475,17.5882,18.0441,17.7623,18.3153,18.4552,18.4262,18.103,2.04673,0.00678872,-0.489418,-3.79885,+
"CELE_F54A3,2",0.701102,1.10975,Q9N4J7,Uncharacterized protein,12.2868,11.9233,12.5886,13.3976,11.5442,11.9429,11.9395,11.9654,1.10975,0.0473524,0.701102,2.1257,+
cct-3,-0.124398,0.426548,Q9N4J8,T-complex protein 1 subunit gamma,17.6402,17.5487,17.6673,17.4838,17.3696,17.8911,17.8871,17.6898,0.426548,0.260731,-0.124398,-0.959197,
"F54A3,5",0.294208,1.03266,Q9N4K0,MICOS complex subunit Mic10,17.3132,17.0806,17.1944,17.5126,17.2496,16.9303,16.6993,17.0447,1.03266,0.0574522,0.294208,1.99743,
"CELE_ZK973,11",-0.643688,1.3103,Q9N4L6,Uncharacterized protein,12.7796,14.038,13.5756,13.4413,14.1782,14.09,14.0459,14.0953,1.3103,0.0304526,-0.643688,-2.46264,+
lpd-5,0.879897,3.64096,Q9N4L8,LiPid Depleted,18.1177,18.1929,18.2355,18.4008,17.1286,17.2747,17.4858,17.5382,3.64096,0.00051865,0.879897,7.83367,+
"CELE_ZK973,9",0.527103,1.15221,Q9N4L9,Uncharacterized protein,15.7262,15.443,15.8913,16.3155,15.6927,14.9319,15.2872,15.3558,1.15221,0.0430363,0.527103,2.19655,+
pdp-1,-1.71366,2.79623,Q9N4M0,Pyruvate Dehydrogenase Phosphatase homolog,11.473,11.2183,11.1712,11.2724,13.4993,13.0667,12.1131,13.3106,2.79623,0.00186496,-1.71366,-5.44243,+
anc-1,0.897603,4.97961,Q9N4M4,Nuclear anchorage protein 1,20.5111,20.5284,20.4978,20.3989,19.5243,19.7543,19.587,19.4801,4.97961,0,0.897603,13.4466,+
perm-3,0.122959,0.171329,Q9N4N3,ER membrane protein complex subunit 4,13.2598,13.0362,13.9061,14.0151,13.601,13.4087,13.0435,13.6721,0.171329,0.554486,0.122959,0.441939,
swsn-6,0.77019,3.06483,Q9N4N4,SWI/SNF nucleosome remodeling complex component,15.0343,14.6374,14.7299,15.0315,14.0798,14.261,14.1051,13.9066,3.06483,0.00159551,0.77019,6.13048,+
"CELE_ZK355,3",5.93335,0.923816,Q9N4P0,Uncharacterized protein,14.354,15.3078,12.5096,12.5016,5.17032,11.7219,14.0473,0,0.923816,0.0749345,5.93335,1.81663,
glrx-21,0.169598,0.586057,Q9N4P2,GLutaRedoXin,16.0079,16.4503,16.421,16.593,16.2146,16.0641,16.197,16.3181,0.586057,0.169266,0.169598,1.24549,
"CELE_Y9C12A,1",0.280039,1.17307,Q9N4P4,Uncharacterized protein,11.2839,11.7349,11.652,11.7166,11.5062,11.2338,11.3192,11.208,1.17307,0.0411962,0.280039,2.23145,+
"exos-4,2",-1.49221,0.772364,Q9N4P9,EXOSome (Multiexonuclease complex) component,9.43829,11.4147,12.4303,13.5332,12.8947,14.3112,13.0824,12.497,0.772364,0.10635,-1.49221,-1.56378,
"CELE_Y53G8B,1",0.86557,2.08074,Q9N4S0,Uncharacterized protein,14.4164,14.3421,14.7871,13.8255,13.7822,13.4309,13.3834,13.3124,2.08074,0.00646063,0.86557,3.86609,+
"CELE_Y53G8B,2",-0.599543,1.01714,Q9N4S3,Uncharacterized protein,11.5526,11.7602,10.9999,11.545,11.5989,11.7418,12.173,12.7422,1.01714,0.0595032,-0.599543,-1.97165,
cyh-1,0.01213,0.00961502,Q9N4U0,CYclin H,14.5986,14.4758,13.8973,15.6133,14.3666,14.4182,14.4317,15.32,0.00961502,0.965991,0.01213,0.0286095,
"CELE_Y49F6B,2",-1.64478,1.62754,Q9N4U1,Uncharacterized protein,13.4328,12.2907,12.4366,14.6065,15.0938,14.7974,14.8686,14.5859,1.62754,0.0153223,-1.64478,-3.01411,+
smu-2,1.07592,2.18545,Q9N4U5,Suppressor of Mec and Unc defects,15.1489,15.3882,14.5698,14.4293,14.1713,13.7004,13.5583,13.8025,2.18545,0.00555708,1.07592,4.07695,+
"CELE_Y47D9A,1",-0.747955,2.07684,Q9N4V2;Q9N4V3,Uncharacterized protein,14.4102,13.8499,14.2303,13.99,15.0779,15.1204,14.7954,14.4785,2.07684,0.00646838,-0.747955,-3.85834,+
