geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_eat2_d10,log2FC,Student's T-test Test statistic daf2_d10_eat2_d10,Sign p-val: 0.05 
vps-25,-1.96309,5.12366,Q9U354,Related to yeast Vacuolar Protein Sorting factor,15.0192,15.1777,14.9057,14.8661,17.0172,17.2629,16.8092,16.7317,5.12366,0,-1.96309,-14.2324,+
"CELE_T16G1,9",-0.175984,0.0966917,Q9U367,Uncharacterized protein,14.5391,16.7041,15.1443,14.679,15.4763,14.8635,14.7459,16.6848,0.0966917,0.628214,-0.175984,-0.264287,
"CELE_T16G1,7",-0.120252,0.225746,Q9U368,Uncharacterized protein,15.3266,15.1924,15.2773,15.5078,15.8073,15.7086,14.9074,15.3618,0.225746,0.368256,-0.120252,-0.561737,
rsbp-1,1.28235,3.15834,Q9U379,R-Seven Binding Protein (R7BP) homolog,14.4379,14.7216,13.9895,14.1854,13.0191,13.1261,12.7344,13.3255,3.15834,0.000346591,1.28235,6.38467,+
chaf-1,0.700225,0.546019,Q9U380,CHromatin Assembly Factor,13.3553,13.6606,12.6488,12.7652,13.1633,12.1425,10.9778,13.3454,0.546019,0.127328,0.700225,1.1752,
"cisd-3,1",-0.175426,0.200557,Q9U3A1,CDGSH Iron Sulfur Domain protein homolog,14.2536,14.1444,13.4972,13.8521,14.3672,14.7266,13.309,14.0463,0.200557,0.406138,-0.175426,-0.507144,
nol-9,-3.83727,3.82962,Q9U3B6,Polynucleotide 5'-hydroxyl-kinase nol-9,9.03205,10.7607,10.912,9.68333,14.1122,13.813,13.9569,13.855,3.82962,7.57E-05,-3.83727,-8.46987,+
hsb-1,0.25602,0.6858,Q9U3B7,Heat Shock factor Binding protein,16.1225,16.2785,16.0842,16.4066,15.7949,15.7981,15.8139,16.4608,0.6858,0.0848166,0.25602,1.41734,
dcn-1,-1.344,3.64832,Q9U3C8,Defective in cullin neddylation protein 1,15.1144,14.9767,14.6628,15.0804,16.4307,16.6075,15.9835,16.1887,3.64832,0.000115942,-1.344,-7.8577,+
adr-1,-1.33165,2.94387,Q9U3D6,Adenosine Deaminase acting on RNA,14.3134,14.3927,14.1108,14.5428,16.2016,15.7905,15.2311,15.4631,2.94387,0.000665416,-1.33165,-5.81314,+
zyx-1,-2.76297,7.53112,Q9U3F4,Zyxin,16.0128,16.0285,16.2421,16.299,18.8895,18.9721,18.8774,18.8953,7.53112,0,-2.76297,-36.2414,+
aagr-3,-1.14578,4.4048,Q9U3F8,Acid Alpha Glucosidase Relate,16.1874,16.1856,16.3394,16.0182,17.4554,17.4754,17.1181,17.2648,4.4048,0,-1.14578,-10.698,+
"CELE_F31D4,9",-0.76003,1.31893,Q9U3H4,Uncharacterized protein,17.0667,16.9501,16.9271,17.2125,17.7934,17.2011,17.5822,18.6198,1.31893,0.0156928,-0.76003,-2.47729,+
rpb-12,-0.394995,0.431626,Q9U3I0,RNA Polymerase II (B) subunit,17.1402,17.1403,15.7799,17.0196,16.7635,17.8538,16.9895,17.0531,0.431626,0.1821,-0.394995,-0.96861,
tag-280,-2.30703,1.88653,Q9U3J2,Uncharacterized protein,10.953,9.29403,12.4926,10.8275,13.124,13.3601,12.9487,13.3625,1.88653,0.00440693,-2.30703,-3.48984,+
tag-281,0.802637,1.44824,Q9U3J3,Uncharacterized protein,13.1259,14.1693,13.8005,13.7832,13.1589,12.4441,12.7269,13.3385,1.44824,0.0115243,0.802637,2.69895,+
inx-2,-2.56355,2.18033,Q9U3K5,Innexin-2,11.2411,12.0107,12.0669,12.2111,14.8695,15.9064,13.2668,13.7414,2.18033,0.00237938,-2.56355,-4.06649,+
"C47B2,9",0.708928,0.765308,Q9U3L4,Uncharacterized protein,12.5121,13.8662,13.4121,14.5822,12.7663,13.3161,12.7221,12.7324,0.765308,0.0681296,0.708928,1.55191,
"C47B2,2",-1.6449,3.18897,Q9U3L5,Uncharacterized protein,13.8748,13.8225,14.2221,14.2148,15.6986,16.2991,15.511,15.2053,3.18897,0.00031663,-1.6449,-6.46967,+
"C46C2,5",-0.846707,2.08777,Q9U3M0,Uncharacterized protein,16.2034,16.069,16.2766,16.5877,16.843,16.7694,17.4872,17.4239,2.08777,0.0029454,-0.846707,-3.88006,+
"C35C5,3",-2.83248,4.64666,Q9U3N5,"Putative selT-like protein C35C5,3",14.2441,14.612,14.1493,14.9008,17.11,17.7798,17.3068,17.0395,4.64666,0,-2.83248,-11.7838,+
tram-1,-0.329995,1.0985,Q9U3P5,Translocating chain-associated membrane protein,16.1127,16.4348,16.4916,16.5801,16.5682,16.9911,16.4997,16.8803,1.0985,0.0275403,-0.329995,-2.10696,+
alkb-8,-1.85505,2.14689,Q9U3P9,ALKylated DNA repair protein AlkB homolog,12.374,12.7873,11.81,12.8431,15.2907,14.5421,13.435,13.9668,2.14689,0.00265391,-1.85505,-3.9986,+
mrps-22,-0.0921977,0.339862,Q9U3Q0,"Mitochondrial Ribosomal Protein, Small",14.8229,14.6753,14.8235,14.9712,14.8585,14.7655,15.2069,14.8307,0.339862,0.247404,-0.0921977,-0.794382,
ugt-22,-0.521842,0.874419,Q9U3Q6,UDP-glucuronosyltransferase,16.1144,16.082,16.071,16.5057,16.3593,16.1706,16.9136,17.417,0.874419,0.0501713,-0.521842,-1.73445,
"B0035,1",-1.27573,3.44285,Q9U3S8,Uncharacterized protein,14.8088,14.9543,15.5399,15.3872,16.4361,16.5284,16.4689,16.3598,3.44285,0.000225779,-1.27573,-7.20952,+
lin-41,2.11187,3.77385,Q9U489,Protein lin-41,16.6207,15.8198,16.8311,16.585,14.1161,14.3659,14.6997,14.2274,3.77385,7.23E-05,2.11187,8.27734,+
unc-70,-0.934326,2.75337,Q9U9J8,Spectrin beta chain,17.618,17.6998,17.4691,17.5749,18.6929,18.8729,18.0974,18.436,2.75337,0.000865225,-0.934326,-5.33806,+
"CELE_W04B5,5",-1.24787,2.31022,Q9UA62,Uncharacterized protein,12.1036,12.1777,11.3975,11.1229,12.9014,13.1391,12.6222,13.1304,2.31022,0.00177481,-1.24787,-4.33624,+
mrpl-30,-0.921968,0.939136,Q9UA63,"Mitochondrial Ribosomal Protein, Large",13.9026,15.6932,13.7396,14.4395,16.059,15.056,15.1201,15.2276,0.939136,0.0420272,-0.921968,-1.84209,+
rab-1,-0.390151,0.865792,Q9UAQ6,RAB family,18.2575,18.3141,17.8825,18.1086,18.83,18.8902,18.3894,18.0138,0.865792,0.0513784,-0.390151,-1.72008,
"CELE_D2063,1",2.39834,4.81097,Q9UAT1,Uncharacterized protein,15.3226,15.3744,15.0193,15.236,12.5219,13.2545,12.5853,12.9973,4.81097,0,2.39834,12.5787,+
mct-2,-2.87607,2.48808,Q9UAT3,MonoCarboxylate Transporter family,15.9598,15.1308,15.4709,16.2031,20.0252,18.8418,17.5392,17.8627,2.48808,0.00138587,-2.87607,-4.7223,+
ubh-1,-1.90202,2.50489,Q9UAV3,Ubiquitin carboxyl-terminal hydrolase,12.8229,13.1143,14.565,13.0797,15.3839,15.2513,15.1523,15.4025,2.50489,0.00137609,-1.90202,-4.75984,+
mdh-1,-0.391337,0.308054,Q9UAV5,Malate dehydrogenase,18.3421,18.0943,19.2509,19.2171,18.5988,18.1339,19.9223,19.8147,0.308054,0.274362,-0.391337,-0.731614,
acs-1,-1.13221,1.25849,Q9UAV8,Fatty Acid CoA Synthetase family,11.3066,10.8633,12.0334,12.7851,12.7079,13.5438,12.6435,12.6221,1.25849,0.0185364,-1.13221,-2.37498,+
"CELE_T12B3,3",-0.184607,0.124473,Q9UAW8,Uncharacterized protein,13.6827,13.5923,12.9966,14.7667,14.2154,14.9573,13.0341,13.5699,0.124473,0.557025,-0.184607,-0.332522,
"CELE_T12B3,2",-1.64419,1.81847,Q9UAW9,Uncharacterized protein,13.4987,12.1531,13.8421,12.7278,14.4387,14.1056,14.7109,15.5433,1.81847,0.00496881,-1.64419,-3.36216,+
rpac-40,-0.376863,1.64501,Q9UAY9,RNA Polymerase I/III (A/C) shared subunit,15.414,15.2111,15.6485,15.5338,15.7951,15.8125,16.049,15.6582,1.64501,0.00727185,-0.376863,-3.04537,+
"CELE_Y49G5A,1",-2.45036,4.40785,Q9UAZ2,Uncharacterized protein,12.8968,12.5703,13.1025,12.808,14.7187,15.5178,15.3327,15.6097,4.40785,0,-2.45036,-10.7111,+
"CELE_Y60C6A,1",-0.427419,0.144632,Q9UAZ5,Uncharacterized protein,13.1366,9.54779,14.766,13.4976,13.3307,13.0187,12.9609,13.3474,0.144632,0.509489,-0.427419,-0.380401,
gba-4,0.0159214,0.0100198,Q9UB00,Putative glucosylceramidase 4,14.434,13.4159,12.3895,12.7313,13.693,13.6509,12.4708,13.0924,0.0100198,0.954818,0.0159214,0.0298004,
let-805,0.182492,0.548915,Q9UB28,Myotactin form B,17.2802,17.3322,16.8911,17.1355,17.2325,17.1272,16.7656,16.7838,0.548915,0.126237,0.182492,1.18032,
lem-2,-0.22356,1.0616,Q9XTB5,LEM protein 2,16.4548,16.8016,16.7483,16.811,16.94,17.0709,16.9622,16.7368,1.0616,0.0301047,-0.22356,-2.04555,+
"B0250,5",-1.03315,5.45053,Q9XTI0,"Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial",15.76,15.8569,15.6797,15.7628,16.8622,16.7316,16.6881,16.9101,5.45053,0,-1.03315,-16.1808,+
gob-1,-1.43651,2.47283,Q9XTQ5,Trehalose-phosphatase,13.2363,12.6136,13.3284,13.4388,14.2922,14.2823,14.4773,15.3112,2.47283,0.0014021,-1.43651,-4.6884,+
suox-1,-0.92261,2.83358,Q9XTQ8,SUlfite OXidase,14.5745,14.7081,14.8267,14.8627,15.6917,15.2507,15.7295,15.9906,2.83358,0.000749125,-0.92261,-5.53455,+
scav-3,-1.56947,2.415,Q9XTT3,SCAVenger receptor (CD36 family) related,16.2439,15.9805,16.1273,16.0091,17.6434,18.623,17.1695,17.2028,2.415,0.00156134,-1.56947,-4.56123,+
ani-1,0.230507,0.156588,Q9XTT4,Anillin-like protein 1,13.7788,14.1811,13.8152,14.2247,12.5133,13.1717,14.6395,14.7532,0.156588,0.484733,0.230507,0.408209,
rpt-6,-0.606752,2.60289,Q9XTT9,"Proteasome Regulatory Particle, ATPase-like",16.8132,16.8239,16.4598,16.8882,17.3013,17.1677,17.4802,17.4628,2.60289,0.00112392,-0.606752,-4.98261,+
"CELE_Y49E10,18",-2.24464,4.93821,Q9XTU3,Uncharacterized protein,13.321,13.5288,13.0798,12.9204,15.375,15.737,15.4724,15.244,4.93821,0,-2.24464,-13.2285,+
"CELE_Y49E10,16",-2.5512,2.89646,Q9XTU5,Uncharacterized protein,13.8812,13.9801,13.5556,15.3458,16.1714,17.1488,16.7042,16.9429,2.89646,0.000680073,-2.5512,-5.69216,+
snr-6,0.0500875,0.0369452,Q9XTU6,Probable small nuclear ribonucleoprotein E,16.8748,16.8848,16.8043,17.0609,17.7793,17.0851,16.9999,15.5602,0.0369452,0.838277,0.0500875,0.106774,
"CELE_Y49E10,4",-3.39991,1.55355,Q9XTU8,Uncharacterized protein,12.5415,12.6288,11.6839,7.73846,15.0308,14.8465,14.0644,14.2505,1.55355,0.00867626,-3.39991,-2.88282,+
glrx-5,-1.04868,1.85702,Q9XTU9,Glutaredoxin,16.3211,16.238,15.9024,17.1703,17.6465,17.5603,17.0307,17.589,1.85702,0.0045659,-1.04868,-3.43423,+
"CELE_H21P03,2",-3.27884,1.96797,Q9XTV3,Uncharacterized protein,12.4858,15.0686,15.552,15.3471,16.3477,18.6446,18.6688,17.9078,1.96797,0.00365095,-3.27884,-3.64539,+
mbf-1,1.28569,4.0631,Q9XTV4,MBF (Multiprotein bridging factor) transcriptional coactivator,18.3811,18.4393,18.2259,18.5532,16.9193,17.4477,17.1284,16.9614,4.0631,9.05E-05,1.28569,9.31884,+
"H03A11,1",0.268613,0.33475,Q9XTW2,Extracellular serine/threonine protein kinase CeFam20,14.4346,15.5577,14.3868,15.0367,14.9034,14.3145,14.1688,14.9547,0.33475,0.251784,0.268613,0.784389,
sbt-1,-0.724538,1.37633,Q9XTY3,Seven B Two (Mammalian 7BT prohormone convertase chaperone) homolog,14.6767,15.0752,14.0951,14.5347,15.5044,15.752,14.8561,15.1674,1.37633,0.01371,-0.724538,-2.57519,+
vha-20,-3.16776,2.04951,Q9XTY9,Vacuolar H ATPase,18.0297,18.0551,15.0024,18.1917,21.3622,19.9313,20.2286,20.4279,2.04951,0.00308136,-3.16776,-3.80433,+
rsp-8,-1.70657,2.75225,Q9XTZ2,SR Protein (Splicing factor),15.3817,15.3054,14.5761,15.1283,17.5665,16.7431,16.477,16.4312,2.75225,0.000864266,-1.70657,-5.33535,+
"C18D11,3",0.316737,0.349716,Q9XTZ3,Uncharacterized protein,13.9622,15.2697,14.6342,14.0873,14.3088,14.8049,13.9144,13.6583,0.349716,0.238972,0.316737,0.813554,
"C18D11,1",1.98366,3.33207,Q9XTZ4,Uncharacterized protein,15.1272,14.5008,15.5628,15.7368,13.346,13.3474,12.9928,13.3067,3.33207,0.00025417,1.98366,6.87879,+
maa-1,-2.12984,2.91948,Q9XTZ5,Membrane Associated Acyl-CoA binding protein,10.5354,10.8296,9.92165,10.7517,13.1996,12.9073,12.6783,11.7725,2.91948,0.000688889,-2.12984,-5.75066,+
sca-1,-1.08692,2.39499,Q9XU13,Calcium-transporting ATPase,16.7631,17.09,17.0105,17.7653,18.4523,17.9821,18.1484,18.3937,2.39499,0.00155268,-1.08692,-4.51772,+
hxk-2,-0.901312,3.00596,Q9XU15,Phosphotransferase,15.0765,15.3476,15.4124,15.4347,16.1791,15.8927,16.492,16.3125,3.00596,0.000544394,-0.901312,-5.97444,+
"B0379,1",-2.06416,4.60115,Q9XU45,Uncharacterized protein,15.6317,15.669,16.1278,16.0942,17.872,17.8313,17.7803,18.2956,4.60115,0,-2.06416,-11.572,+
ensa-1,-0.10793,0.135883,Q9XU56,ENdoSulfine Alpha,16.1979,16.8227,16.0463,16.0769,16.7138,16.8907,15.9959,15.975,0.135883,0.529149,-0.10793,-0.359781,
rbd-1,1.44272,1.16696,Q9XU67,RBD (RNA binding domain) protein,14.842,15.0311,14.213,14.6042,12.7472,14.7229,13.651,11.7982,1.16696,0.0231008,1.44272,2.22122,+
trpp-6,-0.784135,0.808065,Q9XU81,TRansport Protein Particle,14.3163,14.4384,13.2152,15.3691,15.2342,15.6258,14.7912,14.8243,0.808065,0.0605472,-0.784135,-1.62367,
uda-1,-0.00896311,0.0144501,Q9XU84,Nucleoside-diphosphatase uda-1,13.124,13.3037,12.9591,12.8695,13.1685,13.2712,12.5227,13.3297,0.0144501,0.932961,-0.00896311,-0.042767,
"CELE_F44E5,1",-0.692917,2.28827,Q9XU97,Uncharacterized protein,17.5896,17.4129,17.9974,17.8285,18.1841,18.5937,18.2901,18.5323,2.28827,0.00182444,-0.692917,-4.28997,+
mex-5,-1.94046,1.22171,Q9XUB2,Zinc finger protein mex-5,13.9759,14.1098,13.7321,11.0981,15.9264,15.5784,13.9164,15.2564,1.22171,0.0204252,-1.94046,-2.31302,+
far-6,-3.55124,5.22037,Q9XUB7,Fatty Acid/Retinol binding protein,16.4067,16.6179,16.3352,17.1669,20.5756,20.2516,19.982,19.9224,5.22037,0,-3.55124,-14.7842,+
nra-1,-1.01026,1.90163,Q9XUB9,Nicotinic receptor-associated protein 1,13.9111,14.4309,13.6064,13.4991,14.8659,15.4175,14.4943,14.7109,1.90163,0.00424012,-1.01026,-3.51845,+
"CELE_T28F3,8",-2.25028,3.03881,Q9XUC0,Uncharacterized protein,13.156,13.2364,13.5543,14.6615,15.8718,15.9665,15.5684,16.2026,3.03881,0.000521854,-2.25028,-6.06113,+
"CELE_F55G11,8",-0.745164,1.19116,Q9XUD6,Uncharacterized protein,17.2401,17.1383,17.1525,18.3569,17.9246,18.5803,18.0547,18.309,1.19116,0.021964,-0.745164,-2.26174,+
"CELE_F55G11,2",-2.40567,6.214,Q9XUD8,Uncharacterized protein,10.7186,10.7655,10.7712,10.7001,13.2698,13.075,12.8711,13.3622,6.214,0,-2.40567,-21.7853,+
noah-2,0.324308,0.648999,Q9XUE5,NOmpA Homolog (Drosophila nompA: no mechanoreceptor potential A),15.2435,15.5271,15.0765,15.3578,15.1559,15.5137,14.5766,14.6614,0.648999,0.0942341,0.324308,1.3544,
"F52B11,2",-1.1373,3.16706,Q9XUE6,Probable phosphomannomutase,14.8739,14.6057,14.8696,15.1145,16.2847,15.8559,15.6731,16.1993,3.16706,0.000312545,-1.1373,-6.40878,+
"CELE_F52B11,5",-0.0138552,0.02216,Q9XUF0,Uncharacterized protein,13.3454,13.4815,12.6988,12.9565,13.3352,13.3316,12.9511,12.9198,0.02216,0.899727,-0.0138552,-0.0650405,
"C49C3,4",-0.78422,2.39646,Q9XUF9,Uncharacterized protein,16.2996,16.5344,16.237,16.2445,17.4253,17.2847,16.7001,17.0423,2.39646,0.0015534,-0.78422,-4.52092,+
dod-24,-2.00086,3.59836,Q9XUH3,Downstream Of DAF-16 (Regulated by DAF-16),13.9062,13.9414,13.9497,14.683,16.2509,16.2369,15.5936,16.4023,3.59836,0.000161959,-2.00086,-7.69579,+
"CELE_W09D6,4",-2.36365,3.51466,Q9XUJ5,Uncharacterized protein,12.4706,12.7584,13.2598,13.7791,15.8345,15.3274,15.284,15.2765,3.51466,0.000236749,-2.36365,-7.43081,+
clec-49,-1.17481,1.24724,Q9XUL6,C-type LECtin,12.6157,13.1904,12.2278,12.5095,14.2879,14.8596,13.068,13.0271,1.24724,0.0189316,-1.17481,-2.356,+
clec-50,-1.29457,3.04181,Q9XUL7,C-type LECtin,16.1545,16.1543,15.6708,15.9208,17.3431,17.7477,16.9873,17.0005,3.04181,0.000522546,-1.29457,-6.06909,+
"CELE_T20B3,1",-0.24422,0.256611,Q9XUN8,Uncharacterized protein,11.7233,13.2192,12.8417,12.4665,12.9191,13.355,12.2926,12.661,0.256611,0.328238,-0.24422,-0.626847,
tni-3,-1.32369,1.54667,Q9XUN9,Troponin I 3,16.4775,16.2706,16.493,17.1166,18.743,18.5416,17.2215,17.1464,1.54667,0.00885152,-1.32369,-2.8707,+
"eif-3,K",-1.48349,3.50071,Q9XUP3,Eukaryotic translation initiation factor 3 subunit K,15.6036,15.1126,15.8784,15.53,17.2799,16.9544,16.7024,17.1218,3.50071,0.000234266,-1.48349,-7.38737,+
"CELE_T16G1,4",-1.92475,1.80638,Q9XUP7,Uncharacterized protein,10.7201,10.8019,10.7264,10.5959,13.2112,13.1325,10.9141,13.2854,1.80638,0.00518188,-1.92475,-3.33969,+
"CELE_T16G1,5",-1.85219,0.887845,Q9XUP8,Uncharacterized protein,12.2969,12.7525,11.9552,8.37347,13.5326,13.9,12.4517,12.9026,0.887845,0.0486304,-1.85219,-1.75681,+
"CELE_T05F1,9",-1.00316,1.61308,Q9XUR3,Uncharacterized protein,12.9207,12.7515,12.6818,13.0537,13.5388,13.3972,13.6684,14.8159,1.61308,0.00760873,-1.00316,-2.9883,+
"CELE_T05F1,2",-3.1408,1.88862,Q9XUR4,Uncharacterized protein,9.92183,14.2666,11.8737,11.4782,15.0837,14.976,15.0121,15.0317,1.88862,0.0044003,-3.1408,-3.4938,+
"CELE_T05E12,3",-4.61905,6.21634,Q9XUR6,Uncharacterized protein,13.5825,13.2381,12.9517,13.4905,18.1393,18.2218,17.5259,17.8521,6.21634,0,-4.61905,-21.8051,+
mdt-29,-0.447853,0.714014,Q9XUS2,Mediator of RNA polymerase II transcription subunit 29,14.4572,14.6959,14.574,14.8994,15.5519,14.4309,14.8086,15.6265,0.714014,0.0786285,-0.447853,-1.46529,
"CELE_K08E3,5",-1.17493,2.50319,Q9XUS6,Uncharacterized protein,17.2338,17.1467,17.5832,17.8776,18.3899,18.263,18.8994,18.9887,2.50319,0.00137276,-1.17493,-4.75604,+
cyk-4,-1.40927,1.27039,Q9XUS9,CYtoKinesis defect,12.0645,14.0831,12.9185,11.8113,13.4592,14.3897,14.7811,13.8844,1.27039,0.0179885,-1.40927,-2.39505,+
dbn-1,-0.91627,3.50836,Q9XUT0,DreBriN 1/DreBriN-like (Where Drebrin is from Developmentally REgulated BRaIN protein) family homolog,15.3884,15.4069,15.1277,15.2136,16.2428,16.3648,15.8998,16.2944,3.50836,0.000235708,-0.91627,-7.41115,+
"CELE_K06G5,1",-0.566293,2.79771,Q9XUT9,Uncharacterized protein,19.0263,19.136,18.8231,19.0891,19.6953,19.7101,19.3747,19.5597,2.79771,0.000797259,-0.566293,-5.44605,+
"CELE_K05C4,7",-1.76281,2.04638,Q9XUU5,Armadillo repeat-containing protein 1,14.9747,14.6038,16.0593,16.031,17.1207,16.4866,17.2642,17.8485,2.04638,0.00311129,-1.76281,-3.79816,+
"CELE_K05C4,5",-0.58582,0.788418,Q9XUU8,Uncharacterized protein,14.6251,14.6172,13.8441,14.8946,15.596,15.5681,14.6433,14.517,0.788418,0.0637299,-0.58582,-1.59074,
"K05C4,2",-0.833326,1.92843,Q9XUU9,Protein jagunal homolog,16.6887,16.7001,16.6562,16.8137,17.8753,18.0145,17.1444,17.1578,1.92843,0.00395388,-0.833326,-3.56948,+
pbs-5,-1.76429,3.29499,Q9XUV0,Proteasome subunit beta type,16.5582,16.119,17.0848,16.8064,18.3185,18.0139,18.5161,18.777,3.29499,0.000248834,-1.76429,-6.77086,+
ddx-17,-0.982213,3.96264,Q9XUW5,DEAD boX helicase homolog,15.9635,15.7872,15.9654,16.2903,16.9062,17.0649,16.9855,16.9785,3.96264,8.42E-05,-0.982213,-8.94484,+
"CELE_F56G4,4",-0.163242,0.258413,Q9XUY1,Uncharacterized protein,14.3805,14.502,13.8317,13.9187,14.6253,14.6742,13.8511,14.1353,0.258413,0.326182,-0.163242,-0.630595,
aakb-1,-0.0217688,0.0232881,Q9XUY2,AMP-Activated Kinase Beta subunit,14.2737,14.0757,14.1456,14.9294,13.9232,14.3405,15.0889,14.1589,0.0232881,0.894579,-0.0217688,-0.0682692,
nkb-3,-0.794964,3.26791,Q9XUY5,Probable sodium/potassium-transporting ATPase subunit beta-3,17.5179,17.492,17.5151,17.6765,18.4781,18.5598,18.2809,18.0627,3.26791,0.000243161,-0.794964,-6.69289,+
gfm-1,-1.50753,4.46554,Q9XV52,"Elongation factor G, mitochondrial",13.7476,13.7549,13.9082,14.066,15.3245,15.6531,15.4299,15.0993,4.46554,0,-1.50753,-10.9617,+
"CELE_F08G2,5",-0.699751,0.759372,Q9XVA3,Uncharacterized protein,16.03,16.3031,15.4809,14.8362,17.215,16.3632,15.6918,16.1791,0.759372,0.0690786,-0.699751,-1.54192,
cyp-37a1,1.55799,1.7593,Q9XVA6,CYtochrome P450 family,15.017,14.1713,15.7617,16.2752,13.5677,13.7532,14.1419,13.5305,1.7593,0.00565433,1.55799,3.25276,+
"CELE_F01D5,5",0.10745,0.174514,Q9XVA9,Uncharacterized protein,16.4826,16.6292,16.7595,17.0262,16.8847,16.9807,16.0527,16.5497,0.174514,0.451125,0.10745,0.449149,
"CELE_F01D5,1",1.10849,2.07112,Q9XVB1,Uncharacterized protein,17.538,17.5666,17.3783,17.1502,16.6156,16.8314,16.1455,15.6065,2.07112,0.00298302,1.10849,3.847,+
"CELE_F01D5,3",-0.21324,0.498483,Q9XVB4,Uncharacterized protein,13.1923,13.4581,13.4793,13.264,13.7646,13.0873,13.9155,13.4793,0.498483,0.148166,-0.21324,-1.09051,
immp-1,-1.62624,1.5247,Q9XVD2,Inner Mitochondrial Membrane Protease,12.7159,12.4228,13.3102,10.7734,13.9962,13.963,13.4324,14.3356,1.5247,0.00937977,-1.62624,-2.83212,+
fce-1,-1.24251,3.46348,Q9XVE5,CAAX prenyl protease 1 homolog,15.1519,15.0218,15.1155,15.3564,16.5047,16.7631,16.0229,16.325,3.46348,0.000228669,-1.24251,-7.27253,+
"C04F12,5",1.67486,3.64407,Q9XVE8,Uncharacterized protein,14.8948,14.9193,14.2666,14.4937,13.0255,13.0695,12.5602,13.2198,3.64407,0.000115607,1.67486,7.84381,+
rpl-14,-1.09497,2.80927,Q9XVE9,"Ribosomal Protein, Large subunit",18.9962,18.8057,18.876,19.4247,19.9531,20.285,20.4337,19.8106,2.80927,0.000804611,-1.09497,-5.47446,+
"C04F12,1",-0.775237,2.20816,Q9XVF1,Uncharacterized protein,15.0345,15.0466,14.4999,14.9613,15.9378,15.7294,15.6886,15.2874,2.20816,0.00226712,-0.775237,-4.12348,+
rpl-8,-0.425398,0.923083,Q9XVF7,60S ribosomal protein L8,18.7699,18.6293,19.4342,19.0871,19.2175,19.0992,19.5465,19.759,0.923083,0.0439307,-0.425398,-1.81542,+
ssp-37,-2.29628,4.52398,Q9XVH1,"Sperm Specific family, class P",13.735,13.7535,13.6334,13.8082,16.1615,16.2531,15.4291,16.2717,4.52398,0,-2.29628,-11.221,+
"CELE_W01G7,4",-2.88119,4.53153,Q9XVH5,Uncharacterized protein,13.2531,13.5719,13.2887,13.746,15.9315,16.0824,16.4129,16.9578,4.53153,0,-2.88119,-11.2549,+
rpb-11,0.468682,1.12478,Q9XVH6,Probable DNA-directed RNA polymerase II subunit RPB11,13.7649,13.1759,13.4499,14.12,13.3056,13.2221,12.9413,13.167,1.12478,0.0256748,0.468682,2.15076,+
"CELE_T23G11,4",0.767241,1.1909,Q9XVH9,Uncharacterized protein,14.5941,14.6919,13.9617,14.4883,13.9148,14.3788,13.3167,13.0567,1.1909,0.021951,0.767241,2.26132,+
sptl-3,1.37933,2.79143,Q9XVI6,Serine palmitoyltransferase 3,13.973,14.6301,14.9953,14.1835,12.8743,13.24,12.8769,13.2735,2.79143,0.000794536,1.37933,5.43067,+
mlc-5,0.777367,3.00866,Q9XVI9,Myosin-2 essential light chain,17.108,17.2278,17.3778,17.5015,16.298,16.6354,16.4398,16.7324,3.00866,0.000546164,0.777367,5.98153,+
acbp-5,-3.42276,2.45594,Q9XVJ0,Acyl-Coenzyme A Binding Protein,13.0159,12.6786,11.888,9.91125,15.4842,15.5676,14.5765,15.5566,2.45594,0.00146989,-3.42276,-4.65104,+
"T03F6,3",-0.992928,3.75572,Q9XVJ2,Probable glucosamine-6-phosphate isomerase,16.7178,16.7688,16.7221,17.108,17.7877,17.6389,17.8548,18.007,3.75572,7.13E-05,-0.992928,-8.21558,+
qdpr-1,-0.462867,1.98703,Q9XVJ3,Quinoid DihydroPteridine Reductase,17.4893,17.5274,17.2834,17.7124,18.1259,17.8347,17.788,18.1153,1.98703,0.00347567,-0.462867,-3.68225,+
ubc-12,0.67291,1.42614,Q9XVK5,NEDD8-conjugating enzyme ubc-12,15.6819,15.9806,15.6397,15.6424,14.4101,15.1553,15.1266,15.5609,1.42614,0.0121662,0.67291,2.66077,+
wve-1,1.11938,4.2617,Q9XVK6,WAVE (Actin cytoskeleton modulator) homolog,14.4286,14.4235,14.049,14.2132,13.2982,13.1993,12.9991,13.1403,4.2617,0,1.11938,10.0995,+
"CELE_K09G1,1",-1.63953,1.92772,Q9XVL1,Uncharacterized protein,16.2601,16.2726,15.6883,15.1357,18.1182,18.1206,16.906,16.7701,1.92772,0.00395236,-1.63953,-3.56812,+
letm-1,-0.860818,1.52356,Q9XVM0,"LETM1 (Leucine zipper, EF-hand, TransMembrane mitochondrial protein) homolog",15.1868,15.2016,14.703,15.0534,15.7382,16.4534,16.2155,15.181,1.52356,0.00938675,-0.860818,-2.83012,+
